verb,subject,frequency,rank,total,proportion
be,that,11289,1,35064,0.3219541409993155
be,it,5971,2,35064,0.1702886151038102
be,you,2416,3,35064,0.06890257814282455
be,this,2330,4,35064,0.0664499201460187
be,what,1168,5,35064,0.03331051791010723
be,he,915,6,35064,0.02609514031485284
be,who,743,7,35064,0.021189824321241158
be,they,735,8,35064,0.02096167008898015
be,i,723,9,35064,0.02061943874058864
be,those,518,10,35064,0.014772986538900296
be,she,485,11,35064,0.013831850330823637
be,one,331,12,35064,0.009439881359799224
be,these,283,13,35064,0.008070955966233173
be,we,230,14,35064,0.006559434177503993
be,mommy,223,15,35064,0.00635979922427561
be,ball,182,16,35064,0.005190508783937942
be,name,178,17,35064,0.005076431667807438
be,baby,135,18,35064,0.0038501026694045173
be,kitty,120,19,35064,0.0034223134839151265
be,daddy,116,20,35064,0.003308236367784622
be,book,96,21,35064,0.0027378507871321013
be,shoe,93,22,35064,0.0026522929500342233
be,matter,92,23,35064,0.002623773671001597
be,nose,90,24,35064,0.002566735112936345
be,thing,84,25,35064,0.0023956194387405884
be,eye,71,26,35064,0.0020248688113164498
be,duck,69,27,35064,0.0019678302532511976
be,car,68,28,35064,0.0019393109742185718
be,bunny,58,29,35064,0.001654118183892311
be,bird,49,30,35064,0.0013974446725986767
be,foot,46,31,35064,0.0013118868355007985
be,mama,46,32,35064,0.0013118868355007985
be,man,44,33,35064,0.0012548482774355464
be,ear,40,34,35064,0.0011407711613050423
be,cup,40,35,35064,0.0011407711613050423
be,maggie,40,36,35064,0.0011407711613050423
be,dog,39,37,35064,0.0011122518822724162
be,block,38,38,35064,0.0010837326032397902
be,doggie,36,39,35064,0.001026694045174538
be,laura,36,40,35064,0.001026694045174538
be,cat,35,41,35064,0.000998174766141912
be,box,34,42,35064,0.0009696554871092859
be,boy,33,43,35064,0.0009411362080766598
be,mouse,33,44,35064,0.0009411362080766598
be,bear,33,45,35064,0.0009411362080766598
be,hand,33,46,35064,0.0009411362080766598
be,+,32,47,35064,0.0009126169290440338
be,cow,32,48,35064,0.0009126169290440338
be,all,32,49,35064,0.0009126169290440338
be,pillow,32,50,35064,0.0009126169290440338
be,diaper,31,51,35064,0.0008840976500114077
be,spoon,30,52,35064,0.0008555783709787816
be,animal,30,53,35064,0.0008555783709787816
be,juice,30,54,35064,0.0008555783709787816
be,people,29,55,35064,0.0008270590919461555
be,paul,29,56,35064,0.0008270590919461555
be,girl,29,57,35064,0.0008270590919461555
be,tree,29,58,35064,0.0008270590919461555
be,chair,28,59,35064,0.0007985398129135296
be,toy,28,60,35064,0.0007985398129135296
be,mouth,28,61,35064,0.0007985398129135296
be,belly,28,62,35064,0.0007985398129135296
be,michael,28,63,35064,0.0007985398129135296
be,truck,27,64,35064,0.0007700205338809035
be,crayon,27,65,35064,0.0007700205338809035
be,piece,26,66,35064,0.0007415012548482775
be,water,26,67,35064,0.0007415012548482775
be,everything,25,68,35064,0.0007129819758156514
be,hair,25,69,35064,0.0007129819758156514
be,light,25,70,35064,0.0007129819758156514
be,sock,25,71,35064,0.0007129819758156514
be,dada,24,72,35064,0.0006844626967830253
be,house,24,73,35064,0.0006844626967830253
be,tail,24,74,35064,0.0006844626967830253
be,train,24,75,35064,0.0006844626967830253
be,pencil,24,76,35064,0.0006844626967830253
be,tooth,23,77,35064,0.0006559434177503992
be,flower,22,78,35064,0.0006274241387177732
be,horsie,22,79,35064,0.0006274241387177732
be,leg,22,80,35064,0.0006274241387177732
be,chicken,21,81,35064,0.0005989048596851471
be,moon,21,82,35064,0.0005989048596851471
be,tv,21,83,35064,0.0005989048596851471
be,key,21,84,35064,0.0005989048596851471
be,milk,21,85,35064,0.0005989048596851471
be,which,20,86,35064,0.0005703855806525211
be,tongue,19,87,35064,0.0005418663016198951
be,sun,19,88,35064,0.0005418663016198951
be,stick,19,89,35064,0.0005418663016198951
be,nomi,19,90,35064,0.0005418663016198951
be,fish,18,91,35064,0.000513347022587269
be,noise,18,92,35064,0.000513347022587269
be,cookie,18,93,35064,0.000513347022587269
be,coat,18,94,35064,0.000513347022587269
be,some,18,95,35064,0.000513347022587269
be,horse,18,96,35064,0.000513347022587269
be,lion,18,97,35064,0.000513347022587269
be,timmy,18,98,35064,0.000513347022587269
be,picture,17,99,35064,0.00048482774355464294
be,problem,17,100,35064,0.00048482774355464294
be,toe,17,101,35064,0.00048482774355464294
be,hat,17,102,35064,0.00048482774355464294
be,pig,17,103,35064,0.00048482774355464294
be,head,17,104,35064,0.00048482774355464294
be,teddy,17,105,35064,0.00048482774355464294
be,bug,16,106,35064,0.0004563084645220169
be,lamb,16,107,35064,0.0004563084645220169
be,sheep,16,108,35064,0.0004563084645220169
be,wheel,16,109,35064,0.0004563084645220169
be,honey,16,110,35064,0.0004563084645220169
be,ya,15,111,35064,0.0004277891854893908
be,a,15,112,35064,0.0004277891854893908
be,button,15,113,35064,0.0004277891854893908
be,paper,15,114,35064,0.0004277891854893908
be,jwww,15,115,35064,0.0004277891854893908
be,leaf,15,116,35064,0.0004277891854893908
