verb,subject,frequency,rank,total,proportion
be,that,2753,1,10303,0.2672037270697855
be,it,1781,2,10303,0.17286227312433272
be,you,1419,3,10303,0.13772687566728137
be,what,477,4,10303,0.046297194991749974
be,this,407,5,10303,0.039503057361933415
be,he,383,6,10303,0.03717363874599631
be,i,345,7,10303,0.033485392604095894
be,who,257,8,10303,0.024944191012326505
be,they,215,9,10303,0.020867708434436572
be,we,113,10,10303,0.010967679316703872
be,she,111,11,10303,0.010773561098709113
be,those,103,12,10303,0.009997088226730079
be,matter,92,13,10303,0.008929438027758906
be,one,73,14,10303,0.007085314956808696
be,these,54,15,10303,0.005241191885858488
be,mommy,52,16,10303,0.005047073667863729
be,baby,35,17,10303,0.003397068814908279
be,ball,33,18,10303,0.0032029505969135203
be,joseph,33,19,10303,0.0032029505969135203
be,bunny,30,20,10303,0.002911773269921382
be,book,28,21,10303,0.0027176550519266234
be,thing,26,22,10303,0.0025235368339318644
be,nose,26,23,10303,0.0025235368339318644
be,some,23,24,10303,0.0022323595069397265
be,timmy,22,25,10303,0.0021353003979423467
be,morgan,21,26,10303,0.0020382412889449674
be,name,21,27,10303,0.0020382412889449674
be,hand,20,28,10303,0.0019411821799475881
be,daddy,20,29,10303,0.0019411821799475881
be,noise,18,30,10303,0.0017470639619528293
be,thomas,18,31,10303,0.0017470639619528293
be,all,17,32,10303,0.0016500048529554498
be,light,17,33,10303,0.0016500048529554498
be,dada,16,34,10303,0.0015529457439580705
be,dillon,16,35,10303,0.0015529457439580705
be,shoe,15,36,10303,0.001455886634960691
be,mandy,15,37,10303,0.001455886634960691
be,mama,15,38,10303,0.001455886634960691
be,tongue,14,39,10303,0.0013588275259633117
be,spoon,13,40,10303,0.0012617684169659322
be,sock,13,41,10303,0.0012617684169659322
be,kitty,13,42,10303,0.0012617684169659322
be,stuff,13,43,10303,0.0012617684169659322
be,boy,13,44,10303,0.0012617684169659322
be,eye,13,45,10303,0.0012617684169659322
be,toy,12,46,10303,0.0011647093079685529
be,water,12,47,10303,0.0011647093079685529
be,doggie,11,48,10303,0.0010676501989711734
be,man,11,49,10303,0.0010676501989711734
be,cow,11,50,10303,0.0010676501989711734
be,juice,11,51,10303,0.0010676501989711734
be,tooth,11,52,10303,0.0010676501989711734
be,catherine,11,53,10303,0.0010676501989711734
be,theo,11,54,10303,0.0010676501989711734
be,bear,10,55,10303,0.0009705910899737941
be,more,10,56,10303,0.0009705910899737941
be,belly,10,57,10303,0.0009705910899737941
be,foot,10,58,10303,0.0009705910899737941
be,duck,10,59,10303,0.0009705910899737941
be,cheerio,9,60,10303,0.0008735319809764147
be,car,9,61,10303,0.0008735319809764147
be,cookie,9,62,10303,0.0008735319809764147
be,finger,9,63,10303,0.0008735319809764147
be,paul,9,64,10303,0.0008735319809764147
be,guy,9,65,10303,0.0008735319809764147
be,diaper,8,66,10303,0.0007764728719790353
be,cup,8,67,10303,0.0007764728719790353
be,bib,8,68,10303,0.0007764728719790353
be,problem,8,69,10303,0.0007764728719790353
be,hair,8,70,10303,0.0007764728719790353
be,milk,8,71,10303,0.0007764728719790353
be,bingo,8,72,10303,0.0007764728719790353
be,ring,8,73,10303,0.0007764728719790353
be,jane,8,74,10303,0.0007764728719790353
be,pant,7,75,10303,0.0006794137629816559
be,bowl,7,76,10303,0.0006794137629816559
be,block,7,77,10303,0.0006794137629816559
be,hat,7,78,10303,0.0006794137629816559
be,game,7,79,10303,0.0006794137629816559
be,something,7,80,10303,0.0006794137629816559
be,alexander,7,81,10303,0.0006794137629816559
be,square,6,82,10303,0.0005823546539842764
be,fun,6,83,10303,0.0005823546539842764
be,face,6,84,10303,0.0005823546539842764
be,leg,6,85,10303,0.0005823546539842764
be,people,6,86,10303,0.0005823546539842764
be,go,6,87,10303,0.0005823546539842764
be,number,6,88,10303,0.0005823546539842764
be,piece,6,89,10303,0.0005823546539842764
be,lord,6,90,10303,0.0005823546539842764
be,big_bird,6,91,10303,0.0005823546539842764
be,nana,6,92,10303,0.0005823546539842764
be,tabitha,6,93,10303,0.0005823546539842764
be,c,6,94,10303,0.0005823546539842764
be,banana,6,95,10303,0.0005823546539842764
be,dog,5,96,10303,0.00048529554498689704
be,ear,5,97,10303,0.00048529554498689704
be,hiding,5,98,10303,0.00048529554498689704
be,ya,5,99,10303,0.00048529554498689704
be,everybody,5,100,10303,0.00048529554498689704
be,bottle,5,101,10303,0.00048529554498689704
be,cheese,5,102,10303,0.00048529554498689704
be,somebody,5,103,10303,0.00048529554498689704
be,key,5,104,10303,0.00048529554498689704
be,fishie,5,105,10303,0.00048529554498689704
be,toe,5,106,10303,0.00048529554498689704
be,life,5,107,10303,0.00048529554498689704
be,porridge,5,108,10303,0.00048529554498689704
be,circle,4,109,10303,0.00038823643598951763
be,girl,4,110,10303,0.00038823643598951763
be,which,4,111,10303,0.00038823643598951763
be,bath,4,112,10303,0.00038823643598951763
be,bed,4,113,10303,0.00038823643598951763
be,polish,4,114,10303,0.00038823643598951763
be,pussycat,4,115,10303,0.00038823643598951763
be,your,4,116,10303,0.00038823643598951763
be,arm,4,117,10303,0.00038823643598951763
be,lunch,4,118,10303,0.00038823643598951763
be,fish,4,119,10303,0.00038823643598951763
be,everything,4,120,10303,0.00038823643598951763
be,chicken,4,121,10303,0.00038823643598951763
be,phone,4,122,10303,0.00038823643598951763
be,nobody,4,123,10303,0.00038823643598951763
