verb,subject,frequency,rank,total,proportion
be,that,1930,1,7570,0.25495376486129456
be,it,1593,2,7570,0.21043593130779392
be,you,639,3,7570,0.0844121532364597
be,this,525,4,7570,0.06935270805812417
be,i,289,5,7570,0.03817701453104359
be,he,284,6,7570,0.037516512549537646
be,they,241,7,7570,0.031836195508586525
be,she,173,8,7570,0.02285336856010568
be,what,159,9,7570,0.021003963011889035
be,who,140,10,7570,0.018494055482166448
be,name,90,11,7570,0.011889035667107
be,these,85,12,7570,0.011228533685601057
be,one,78,13,7570,0.010303830911492734
be,we,70,14,7570,0.009247027741083224
be,thing,69,15,7570,0.009114927344782035
be,tiger,60,16,7570,0.007926023778071334
be,those,48,17,7570,0.006340819022457068
be,debbie,27,18,7570,0.0035667107001321006
be,matter,25,19,7570,0.0033025099075297227
be,word,24,20,7570,0.003170409511228534
be,dog,24,21,7570,0.003170409511228534
be,horsie,17,22,7570,0.0022457067371202113
be,turtle,17,23,7570,0.0022457067371202113
be,budgie,17,24,7570,0.0022457067371202113
be,peter,17,25,7570,0.0022457067371202113
be,balloon,17,26,7570,0.0022457067371202113
be,jack,17,27,7570,0.0022457067371202113
be,tony,16,28,7570,0.0021136063408190224
be,+,15,29,7570,0.0019815059445178335
be,letter,13,30,7570,0.0017173051519154558
be,day,12,31,7570,0.001585204755614267
be,all,12,32,7570,0.001585204755614267
be,game,12,33,7570,0.001585204755614267
be,which,10,34,7570,0.001321003963011889
be,birthday,10,35,7570,0.001321003963011889
be,chi,9,36,7570,0.0011889035667107001
be,color,9,37,7570,0.0011889035667107001
be,today,8,38,7570,0.0010568031704095112
be,house,8,39,7570,0.0010568031704095112
be,cake,8,40,7570,0.0010568031704095112
be,book,8,41,7570,0.0010568031704095112
be,p,6,42,7570,0.0007926023778071334
be,pencil,6,43,7570,0.0007926023778071334
be,some,6,44,7570,0.0007926023778071334
be,food,6,45,7570,0.0007926023778071334
be,yours,6,46,7570,0.0007926023778071334
be,horse,6,47,7570,0.0007926023778071334
be,program,6,48,7570,0.0007926023778071334
be,brother,6,49,7570,0.0007926023778071334
be,piece,6,50,7570,0.0007926023778071334
be,h,5,51,7570,0.0006605019815059445
be,y,5,52,7570,0.0006605019815059445
be,sis,5,53,7570,0.0006605019815059445
be,rest,5,54,7570,0.0006605019815059445
be,guy,5,55,7570,0.0006605019815059445
be,girl,5,56,7570,0.0006605019815059445
be,bro,5,57,7570,0.0006605019815059445
be,people,5,58,7570,0.0006605019815059445
be,stuff,5,59,7570,0.0006605019815059445
be,man,5,60,7570,0.0006605019815059445
be,sister,5,61,7570,0.0006605019815059445
be,picture,5,62,7570,0.0006605019815059445
be,karen,5,63,7570,0.0006605019815059445
be,sound,4,64,7570,0.0005284015852047556
be,problem,4,65,7570,0.0005284015852047556
be,b,4,66,7570,0.0005284015852047556
be,cat,4,67,7570,0.0005284015852047556
be,chair,4,68,7570,0.0005284015852047556
be,water,4,69,7570,0.0005284015852047556
be,dad,4,70,7570,0.0005284015852047556
be,cup,4,71,7570,0.0005284015852047556
be,bean,4,72,7570,0.0005284015852047556
be,hand,4,73,7570,0.0005284015852047556
be,toy,4,74,7570,0.0005284015852047556
be,story,4,75,7570,0.0005284015852047556
be,number,4,76,7570,0.0005284015852047556
be,animal,4,77,7570,0.0005284015852047556
be,arm,4,78,7570,0.0005284015852047556
be,cow,4,79,7570,0.0005284015852047556
be,helen,4,80,7570,0.0005284015852047556
be,pen,3,81,7570,0.0003963011889035667
be,finger,3,82,7570,0.0003963011889035667
be,e,3,83,7570,0.0003963011889035667
be,eraser,3,84,7570,0.0003963011889035667
be,point,3,85,7570,0.0003963011889035667
be,table,3,86,7570,0.0003963011889035667
be,george,3,87,7570,0.0003963011889035667
be,eye,3,88,7570,0.0003963011889035667
be,useta,3,89,7570,0.0003963011889035667
be,mine,3,90,7570,0.0003963011889035667
be,party,3,91,7570,0.0003963011889035667
be,fork,3,92,7570,0.0003963011889035667
be,two,3,93,7570,0.0003963011889035667
be,goliath,3,94,7570,0.0003963011889035667
be,part,3,95,7570,0.0003963011889035667
be,do,3,96,7570,0.0003963011889035667
be,boy,3,97,7570,0.0003963011889035667
be,room,3,98,7570,0.0003963011889035667
be,baby,3,99,7570,0.0003963011889035667
be,stuffing,3,100,7570,0.0003963011889035667
be,christine,3,101,7570,0.0003963011889035667
be,window,3,102,7570,0.0003963011889035667
be,lady,3,103,7570,0.0003963011889035667
be,ball,3,104,7570,0.0003963011889035667
be,mommy,3,105,7570,0.0003963011889035667
be,s,3,106,7570,0.0003963011889035667
be,tim,3,107,7570,0.0003963011889035667
be,hat,3,108,7570,0.0003963011889035667
be,kind,3,109,7570,0.0003963011889035667
be,m,2,110,7570,0.0002642007926023778
be,david,2,111,7570,0.0002642007926023778
be,d,2,112,7570,0.0002642007926023778
be,period,2,113,7570,0.0002642007926023778
be,hiya,2,114,7570,0.0002642007926023778
be,a,2,115,7570,0.0002642007926023778
be,colon,2,116,7570,0.0002642007926023778
be,hasta,2,117,7570,0.0002642007926023778
be,someone,2,118,7570,0.0002642007926023778
be,anybody,2,119,7570,0.0002642007926023778
be,head,2,120,7570,0.0002642007926023778
be,cou,2,121,7570,0.0002642007926023778
be,body,2,122,7570,0.0002642007926023778
be,mind,2,123,7570,0.0002642007926023778
be,address,2,124,7570,0.0002642007926023778
be,bus,2,125,7570,0.0002642007926023778
be,louisa,2,126,7570,0.0002642007926023778
be,dinner,2,127,7570,0.0002642007926023778
be,camera,2,128,7570,0.0002642007926023778
be,sun,2,129,7570,0.0002642007926023778
be,lentil,2,130,7570,0.0002642007926023778
be,soup,2,131,7570,0.0002642007926023778
be,chili,2,132,7570,0.0002642007926023778
be,drink,2,133,7570,0.0002642007926023778
be,many,2,134,7570,0.0002642007926023778
be,way,2,135,7570,0.0002642007926023778
be,place,2,136,7570,0.0002642007926023778
be,magnet,2,137,7570,0.0002642007926023778
be,three,2,138,7570,0.0002642007926023778
be,line,2,139,7570,0.0002642007926023778
be,tomorrow,2,140,7570,0.0002642007926023778
be,class,2,141,7570,0.0002642007926023778
be,dish,2,142,7570,0.0002642007926023778
be,salt,2,143,7570,0.0002642007926023778
be,street,2,144,7570,0.0002642007926023778
be,hollywood,2,145,7570,0.0002642007926023778
be,meatball,2,146,7570,0.0002642007926023778
be,time,2,147,7570,0.0002642007926023778
be,cherry,2,148,7570,0.0002642007926023778
be,so_that,2,149,7570,0.0002642007926023778
be,kid,2,150,7570,0.0002642007926023778
be,everything,2,151,7570,0.0002642007926023778
be,supper,2,152,7570,0.0002642007926023778
be,nine,2,153,7570,0.0002642007926023778
be,nuffie,2,154,7570,0.0002642007926023778
