rank,actual_frequency,predicted_frequency,squared_error,num_verbs
1,0.36030199602796587,0.3665584649217556,3.914340301895841e-05,100
2,0.1693411358414051,0.13324148349683848,0.0013031848993985734,100
3,0.09390460507917121,0.0737133623026446,0.0004076862848606384,100
4,0.05884426234168611,0.04843236379284773,0.00010840763139130277,100
5,0.041179325248341704,0.03496608804351545,3.860431656343719e-05,100
6,0.031150479904642498,0.02679430073683007,1.8976296942082986e-05,100
7,0.023435358064491794,0.02139440016559949,4.165509145050888e-06,100
8,0.01587263467357298,0.017604831475914975,3.0005057620438385e-06,100
9,0.01166066349988499,0.014823446467457237,1.0003196099965112e-05,100
10,0.008860018066073535,0.012709932763368448,1.4821843176447388e-05,100
11,0.007091217567044316,0.01105884911780913,1.5742100122624397e-05,100
12,0.005957897763404109,0.00973954422304157,1.4300849945688546e-05,100
13,0.004941960415110827,0.008665347004149048,1.3863607691429674e-05,99
14,0.004216616589838529,0.007776717466333693,1.2674318250821634e-05,99
15,0.003685585380389412,0.0070315329283365535,1.1195364993613487e-05,99
16,0.00321134076961399,0.006399235284508985,1.0162671438097591e-05,99
17,0.002870553607003393,0.005857169981224526,8.919877366765786e-06,99
18,0.002587217961966674,0.005388220943912918,7.845617704871752e-06,99
19,0.002330026185883446,0.004979239264912268,7.0183299380973725e-06,99
20,0.002148010926552035,0.004619973233731679,6.11059764811691e-06,99
21,0.0019672136448308517,0.0043023236988708686,5.452738964478771e-06,99
22,0.0018458211232122168,0.00401981567262161,4.726252300861751e-06,99
23,0.0017072957319909344,0.0037672167855404663,4.243274746856615e-06,99
24,0.00160576295775595,0.0035402574078820612,3.7422687775687253e-06,99
25,0.001538107548144884,0.0033354223952456056,3.23034065960869e-06,99
26,0.001470386026536304,0.003149794099269152,2.820411474760259e-06,98
27,0.001387207790357507,0.0029809326058334897,2.539958787463955e-06,98
28,0.0013146439533545618,0.0028267833677535076,2.2865656085787865e-06,98
29,0.0012616206272997358,0.0026856052434704094,2.0277321870907406e-06,98
30,0.0011880585954067116,0.0025559139081085393,1.8710281564866145e-06,98
31,0.00114189441893579,0.0024364369662490696,1.675840406804355e-06,98
32,0.0010988587067745667,0.0023260780588856213,1.5060673381958765e-06,98
33,0.001057568221977192,0.0022238879460752675,1.3603016988202107e-06,98
34,0.0010205367687127433,0.002129041045493496,1.2287817316412197e-06,98
35,0.0009719575584419722,0.002040816271936963,1.1424589494141666e-06,98
36,0.0009451737562724468,0.001958581292424772,1.0269948343303263e-06,98
37,0.000937868273754183,0.0018817795126727004,8.909684269566905e-07,97
38,0.0009142551699429934,0.0018099192620861563,8.022141659546362e-07,96
39,0.0008897416385782992,0.0017425647592978675,7.273072752338634e-07,96
40,0.0008538320600436809,0.0016793285281503268,6.814444188565466e-07,96
41,0.000834325383817507,0.0016198650017401994,6.170724913261296e-07,96
42,0.0008128129358037343,0.001563865104693527,5.640793603940618e-07,96
43,0.000788438636134291,0.001511051644895125,5.221695604303851e-07,96
44,0.0007740177355386241,0.0014611753781713208,4.7218562582852475e-07,96
45,0.0007473927248522122,0.001414011634951839,4.443807713024142e-07,96
46,0.0007319553170700347,0.0013693574182409008,4.06281438577035e-07,96
47,0.0007222636136703703,0.0013270288984658023,3.6574104969369996e-07,96
48,0.0006987252130116207,0.00128685924382504,3.459016382008401e-07,96
49,0.0006751311018641595,0.001248696735303895,3.289775358631249e-07,96
