z,mse
0.1,0.0008493053467889378
0.11,0.0008473185816654588
0.12,0.0008452682380648511
0.13,0.0008431524423766501
0.13999999999999999,0.0008409692865987106
0.14999999999999997,0.0008387168291951176
0.15999999999999998,0.0008363930960874757
0.16999999999999998,0.0008339960817870445
0.17999999999999997,0.0008315237506753253
0.18999999999999995,0.000828974038440773
0.19999999999999996,0.0008263448536793643
0.20999999999999996,0.0008236340796667912
0.21999999999999995,0.0008208395763100135
0.22999999999999995,0.0008179591822858711
0.23999999999999994,0.0008149907173743466
0.24999999999999992,0.0008119319849939236
0.2599999999999999,0.0008087807749463032
0.2699999999999999,0.0008055348663774663
0.2799999999999999,0.0008021920309617724
0.2899999999999999,0.0007987500363154005
0.29999999999999993,0.0007952066496449878
0.30999999999999994,0.0007915596416368111
0.3199999999999999,0.000787806790591254
0.32999999999999985,0.0007839458868066237
0.33999999999999986,0.000779974737215631
0.34999999999999987,0.0007758911702769932
0.3599999999999999,0.0007716930411236832
0.3699999999999999,0.0007673782369683313
0.3799999999999999,0.0007629446827651512
0.3899999999999999,0.0007583903471265504
0.3999999999999998,0.0007537132484912916
0.4099999999999998,0.0007489114615396332
0.4199999999999998,0.0007439831238494131
0.4299999999999998,0.0007389264427854272
0.43999999999999984,0.0007337397026127906
0.44999999999999984,0.0007284212718231972
0.45999999999999985,0.0007229696106611593
0.46999999999999986,0.0007173832788354019
0.47999999999999976,0.0007116609433986029
0.48999999999999977,0.0007058013867766456
0.4999999999999998,0.0006998035149264828
0.5099999999999998,0.0006936663655995992
0.5199999999999998,0.0006873891166859513
0.5299999999999998,0.0006809710946111256
0.5399999999999998,0.0006744117827573671
0.5499999999999998,0.0006677108298770391
0.5599999999999997,0.0006608680584650552
0.5699999999999997,0.0006538834730548835
0.5799999999999997,0.0006467572684008417
0.5899999999999997,0.0006394898375076845
0.5999999999999998,0.0006320817794668566
0.6099999999999998,0.0006245339070573583
0.6199999999999998,0.0006168472540679068
0.6299999999999997,0.0006090230822960314
0.6399999999999997,0.0006010628881789265
0.6499999999999997,0.0005929684090103336
0.6599999999999997,0.0005847416286974407
0.6699999999999997,0.0005763847830118155
0.6799999999999997,0.0005679003642887223
0.6899999999999997,0.0005592911255298578
0.6999999999999996,0.000550560083865566
0.7099999999999996,0.0005417105233339835
0.7199999999999996,0.0005327459969363385
0.7299999999999996,0.0005236703279297642
0.7399999999999997,0.0005144876103215203
0.7499999999999997,0.0005052022085314245
0.7599999999999997,0.0004958187561925696
0.7699999999999997,0.0004863421540640556
0.7799999999999997,0.0004767775670334611
0.7899999999999996,0.0004671304201911005
0.7999999999999996,0.0004574063939627552
0.8099999999999996,0.00044761141829247243
0.8199999999999996,0.0004377516658721965
0.8299999999999996,0.000427833544420359
0.8399999999999996,0.0004178636880171021
0.8499999999999996,0.00040784894750947506
0.8599999999999995,0.0003977963800056896
0.8699999999999996,0.0003877132374833025
0.8799999999999996,0.00037760695454193535
0.8899999999999996,0.00036748513533684294
0.8999999999999996,0.00035735553973516125
0.9099999999999996,0.0003472260687420697
0.9199999999999996,0.0003371047492492
0.9299999999999996,0.0003269997181624893
0.9399999999999996,0.000316919205971169
0.9499999999999995,0.0003068715198236994
0.9599999999999995,0.00029686502618015234
0.9699999999999995,0.0002869081331137568
0.9799999999999995,0.0002770092723370403
0.9899999999999995,0.0002671768810301775
0.9999999999999996,0.0002574193835507727
1.0099999999999996,0.00024774517310535016
1.0199999999999996,0.0002381625934632758
1.0299999999999996,0.00022867992079369213
1.0399999999999996,0.00021930534570530923
1.0499999999999996,0.00021004695556757827
1.0599999999999996,0.00020091271718986753
1.0699999999999996,0.00019191045993282533
1.0799999999999996,0.00018304785932313103
1.0899999999999996,0.00017433242123937313
1.0999999999999996,0.00016577146673286353
1.1099999999999997,0.00015737211754286246
