verb,subject,frequency,rank,total,proportion
do,you,767,1,1667,0.46010797840431916
do,he,202,2,1667,0.12117576484703059
do,i,161,3,1667,0.09658068386322735
do,they,91,4,1667,0.05458908218356329
do,we,89,5,1667,0.05338932213557288
do,she,77,6,1667,0.04619076184763048
do,it,69,7,1667,0.041391721655668866
do,what,18,8,1667,0.010797840431913617
do,who,14,9,1667,0.008398320335932814
do,wanna,12,10,1667,0.007198560287942412
do,one,11,11,1667,0.0065986802639472104
do,boy,8,12,1667,0.004799040191961607
do,thing,8,13,1667,0.004799040191961607
do,chi,7,14,1667,0.004199160167966407
do,man,7,15,1667,0.004199160167966407
do,that,6,16,1667,0.003599280143971206
do,kid,5,17,1667,0.002999400119976005
do,us,5,18,1667,0.002999400119976005
do,all,4,19,1667,0.0023995200959808036
do,cat,4,20,1667,0.0023995200959808036
do,horse,4,21,1667,0.0023995200959808036
do,daddy,4,22,1667,0.0023995200959808036
do,guy,3,23,1667,0.001799640071985603
do,pilgrims,3,24,1667,0.001799640071985603
do,lady,3,25,1667,0.001799640071985603
do,girl,2,26,1667,0.0011997600479904018
do,anybody,2,27,1667,0.0011997600479904018
do,needta,2,28,1667,0.0011997600479904018
do,nobody,2,29,1667,0.0011997600479904018
do,hasta,2,30,1667,0.0011997600479904018
do,bro,2,31,1667,0.0011997600479904018
do,your,2,32,1667,0.0011997600479904018
do,people,2,33,1667,0.0011997600479904018
do,mama,2,34,1667,0.0011997600479904018
do,grover,2,35,1667,0.0011997600479904018
do,honker,2,36,1667,0.0011997600479904018
do,john_paul,2,37,1667,0.0011997600479904018
do,bird,2,38,1667,0.0011997600479904018
do,go,1,39,1667,0.0005998800239952009
do,letter,1,40,1667,0.0005998800239952009
do,name,1,41,1667,0.0005998800239952009
do,carrie,1,42,1667,0.0005998800239952009
do,saleem,1,43,1667,0.0005998800239952009
do,yours,1,44,1667,0.0005998800239952009
do,dish,1,45,1667,0.0005998800239952009
do,kind,1,46,1667,0.0005998800239952009
do,umbrella,1,47,1667,0.0005998800239952009
do,ew,1,48,1667,0.0005998800239952009
do,moon,1,49,1667,0.0005998800239952009
do,michael,1,50,1667,0.0005998800239952009
do,talk,1,51,1667,0.0005998800239952009
do,oughta,1,52,1667,0.0005998800239952009
do,linda,1,53,1667,0.0005998800239952009
do,school,1,54,1667,0.0005998800239952009
do,tape,1,55,1667,0.0005998800239952009
do,many,1,56,1667,0.0005998800239952009
do,washer,1,57,1667,0.0005998800239952009
do,skip,1,58,1667,0.0005998800239952009
do,budgie,1,59,1667,0.0005998800239952009
do,window,1,60,1667,0.0005998800239952009
do,face,1,61,1667,0.0005998800239952009
do,tellie,1,62,1667,0.0005998800239952009
do,friend,1,63,1667,0.0005998800239952009
do,something,1,64,1667,0.0005998800239952009
do,mate,1,65,1667,0.0005998800239952009
do,shark,1,66,1667,0.0005998800239952009
do,dad,1,67,1667,0.0005998800239952009
do,donaldson,1,68,1667,0.0005998800239952009
do,farmer,1,69,1667,0.0005998800239952009
do,love,1,70,1667,0.0005998800239952009
do,doctor,1,71,1667,0.0005998800239952009
do,you_all,1,72,1667,0.0005998800239952009
do,lisa,1,73,1667,0.0005998800239952009
do,helen,1,74,1667,0.0005998800239952009
do,hamburger,1,75,1667,0.0005998800239952009
do,bear,1,76,1667,0.0005998800239952009
do,roller,1,77,1667,0.0005998800239952009
do,cheese,1,78,1667,0.0005998800239952009
do,room,1,79,1667,0.0005998800239952009
do,a,1,80,1667,0.0005998800239952009
do,pan,1,81,1667,0.0005998800239952009
do,john,1,82,1667,0.0005998800239952009
do,mother,1,83,1667,0.0005998800239952009
do,collin,1,84,1667,0.0005998800239952009
do,zuke,1,85,1667,0.0005998800239952009
do,reason,1,86,1667,0.0005998800239952009
do,mouse,1,87,1667,0.0005998800239952009
do,mommy,1,88,1667,0.0005998800239952009
