z,mse
0.1,0.0011994114010425545
0.11,0.0011948545430317391
0.12,0.0011901832237856198
0.13,0.0011853949864634144
0.13999999999999999,0.0011804873637843325
0.14999999999999997,0.001175457880908705
0.15999999999999998,0.001170304058513955
0.16999999999999998,0.0011650234160709536
0.17999999999999997,0.0011596134753260282
0.18999999999999995,0.001154071763993612
0.19999999999999996,0.0011483958196641783
0.20999999999999996,0.0011425831939316964
0.21999999999999995,0.0011366314567444109
0.22999999999999995,0.0011305382009822358
0.23999999999999994,0.0011243010472635094
0.24999999999999992,0.0011179176489832256
0.2599999999999999,0.0011113856975841871
0.2699999999999999,0.0011047029280617825
0.2799999999999999,0.0010978671247022904
0.2899999999999999,0.0010908761270537277
0.29999999999999993,0.001083727836127352
0.30999999999999994,0.0010764202208268907
0.3199999999999999,0.00106895132460152
0.32999999999999985,0.0010613192723174906
0.33999999999999986,0.0010535222773420687
0.34999999999999987,0.001045558648832214
0.3599999999999999,0.0010374267992190953
0.3699999999999999,0.0010291252518781387
0.3799999999999999,0.001020652648972885
0.3899999999999999,0.001012007759459424
0.3999999999999998,0.0010031894872366467
0.4099999999999998,0.0009941968794259714
0.4199999999999998,0.0009850291347625892
0.4299999999999998,0.0009756856120786392
0.43999999999999984,0.0009661658388570538
0.44999999999999984,0.0009564695198331686
0.45999999999999985,0.0009465965456195086
0.46999999999999986,0.0009365470013275108
0.47999999999999976,0.0009263211751583279
0.48999999999999977,0.0009159195669332356
0.4999999999999998,0.0009053428965326564
0.5099999999999998,0.0008945921122112908
0.5199999999999998,0.0008836683987554715
0.5299999999999998,0.0008725731854475326
0.5399999999999998,0.0008613081538007677
0.5499999999999998,0.0008498752450274905
0.5599999999999997,0.0008382766672017542
0.5699999999999997,0.0008265149020774914
0.5799999999999997,0.0008145927115222406
0.5899999999999997,0.0008025131435261635
0.5999999999999998,0.0007902795377458627
0.6099999999999998,0.0007778955305424541
0.6199999999999998,0.0007653650594736009
0.6299999999999997,0.0007526923671996482
0.6399999999999997,0.0007398820047647103
0.6499999999999997,0.0007269388342145428
0.6599999999999997,0.000713868030514261
0.6699999999999997,0.0007006750827305013
0.6799999999999997,0.0006873657944443998
