verb,subject,frequency,rank,total,proportion
go,we,873,1,2707,0.32249722940524567
go,you,763,2,2707,0.2818618396749169
go,i,276,3,2707,0.10195788695973403
go,it,123,4,2707,0.04543775397118582
go,they,112,5,2707,0.041374214998152935
go,what,103,6,2707,0.03804950129294422
go,he,92,7,2707,0.03398596231991134
go,she,72,8,2707,0.026597709641669746
go,jibo,28,9,2707,0.010343553749538234
go,this,26,10,2707,0.009604728481714075
go,one,18,11,2707,0.0066494274104174364
go,that,14,12,2707,0.005171776874769117
go,who,13,13,2707,0.004802364240857037
go,chi,11,14,2707,0.004063538973032878
go,kid,9,15,2707,0.0033247137052087182
go,mark,9,16,2707,0.0033247137052087182
go,guy,8,17,2707,0.0029553010712966383
go,boy,7,18,2707,0.0025858884373845584
go,mother,4,19,2707,0.0014776505356483192
go,everybody,4,20,2707,0.0014776505356483192
go,daddy,4,21,2707,0.0014776505356483192
go,ross,4,22,2707,0.0014776505356483192
go,game,4,23,2707,0.0014776505356483192
go,lion,4,24,2707,0.0014776505356483192
go,all,3,25,2707,0.0011082379017362395
go,your,3,26,2707,0.0011082379017362395
go,person,3,27,2707,0.0011082379017362395
go,girl,3,28,2707,0.0011082379017362395
go,moon,3,29,2707,0.0011082379017362395
go,dad,3,30,2707,0.0011082379017362395
go,everyone,2,31,2707,0.0007388252678241596
go,some,2,32,2707,0.0007388252678241596
go,male,2,33,2707,0.0007388252678241596
go,someone,2,34,2707,0.0007388252678241596
go,mommy,2,35,2707,0.0007388252678241596
go,mary,2,36,2707,0.0007388252678241596
go,friend,2,37,2707,0.0007388252678241596
go,camp,2,38,2707,0.0007388252678241596
go,earth,2,39,2707,0.0007388252678241596
go,mom,2,40,2707,0.0007388252678241596
go,voice,2,41,2707,0.0007388252678241596
go,car,2,42,2707,0.0007388252678241596
go,groundhog,2,43,2707,0.0007388252678241596
go,activity,2,44,2707,0.0007388252678241596
go,octopus,2,45,2707,0.0007388252678241596
go,buddy,2,46,2707,0.0007388252678241596
go,sweater,1,47,2707,0.0003694126339120798
go,sentence,1,48,2707,0.0003694126339120798
go,name,1,49,2707,0.0003694126339120798
go,water,1,50,2707,0.0003694126339120798
go,letter,1,51,2707,0.0003694126339120798
go,lauren,1,52,2707,0.0003694126339120798
go,food,1,53,2707,0.0003694126339120798
go,george,1,54,2707,0.0003694126339120798
go,bulb,1,55,2707,0.0003694126339120798
go,papahas,1,56,2707,0.0003694126339120798
go,nobody,1,57,2707,0.0003694126339120798
go,brain,1,58,2707,0.0003694126339120798
go,gophers,1,59,2707,0.0003694126339120798
go,sis,1,60,2707,0.0003694126339120798
go,cou,1,61,2707,0.0003694126339120798
go,ma,1,62,2707,0.0003694126339120798
go,carol,1,63,2707,0.0003694126339120798
go,rex,1,64,2707,0.0003694126339120798
go,dishwasher,1,65,2707,0.0003694126339120798
go,adult,1,66,2707,0.0003694126339120798
go,grade,1,67,2707,0.0003694126339120798
go,her,1,68,2707,0.0003694126339120798
go,mouth,1,69,2707,0.0003694126339120798
go,medicine,1,70,2707,0.0003694126339120798
go,good,1,71,2707,0.0003694126339120798
go,rella,1,72,2707,0.0003694126339120798
go,jenny,1,73,2707,0.0003694126339120798
go,sun,1,74,2707,0.0003694126339120798
go,crunch,1,75,2707,0.0003694126339120798
go,roast,1,76,2707,0.0003694126339120798
go,eagle,1,77,2707,0.0003694126339120798
go,rest,1,78,2707,0.0003694126339120798
go,school,1,79,2707,0.0003694126339120798
go,woman,1,80,2707,0.0003694126339120798
go,cider,1,81,2707,0.0003694126339120798
go,gyp,1,82,2707,0.0003694126339120798
go,gyspy,1,83,2707,0.0003694126339120798
go,applesauce,1,84,2707,0.0003694126339120798
go,gypsy,1,85,2707,0.0003694126339120798
go,susan,1,86,2707,0.0003694126339120798
go,santas,1,87,2707,0.0003694126339120798
go,mikey,1,88,2707,0.0003694126339120798
go,ham,1,89,2707,0.0003694126339120798
go,needta,1,90,2707,0.0003694126339120798
go,study,1,91,2707,0.0003694126339120798
go,nickel,1,92,2707,0.0003694126339120798
go,baby,1,93,2707,0.0003694126339120798
go,river,1,94,2707,0.0003694126339120798
go,egg,1,95,2707,0.0003694126339120798
go,parent,1,96,2707,0.0003694126339120798
go,something,1,97,2707,0.0003694126339120798
go,world,1,98,2707,0.0003694126339120798
go,head,1,99,2707,0.0003694126339120798
go,christina,1,100,2707,0.0003694126339120798
go,emperor,1,101,2707,0.0003694126339120798
go,rossy,1,102,2707,0.0003694126339120798
go,anyone,1,103,2707,0.0003694126339120798
go,marky,1,104,2707,0.0003694126339120798
go,electricity,1,105,2707,0.0003694126339120798
go,useta,1,106,2707,0.0003694126339120798
go,snake,1,107,2707,0.0003694126339120798
go,light,1,108,2707,0.0003694126339120798
go,limit,1,109,2707,0.0003694126339120798
go,thing,1,110,2707,0.0003694126339120798
go,doo,1,111,2707,0.0003694126339120798
go,day,1,112,2707,0.0003694126339120798
go,cart,1,113,2707,0.0003694126339120798
go,animal,1,114,2707,0.0003694126339120798
go,goat,1,115,2707,0.0003694126339120798
go,picture,1,116,2707,0.0003694126339120798
go,teacher,1,117,2707,0.0003694126339120798
go,number,1,118,2707,0.0003694126339120798
go,snail,1,119,2707,0.0003694126339120798
go,its,1,120,2707,0.0003694126339120798
go,bird,1,121,2707,0.0003694126339120798
go,ope,1,122,2707,0.0003694126339120798
do,you,1356,1,2506,0.5411013567438149
do,they,225,2,2506,0.08978451715881884
do,he,189,3,2506,0.07541899441340782
do,i,153,4,2506,0.06105347166799681
do,we,132,5,2506,0.052673583399840386
do,she,111,6,2506,0.044293695131683956
do,person,73,7,2506,0.029130087789305665
do,it,62,8,2506,0.024740622505985636
do,who,16,9,2506,0.006384676775738229
do,guy,14,10,2506,0.00558659217877095
do,octopus,11,11,2506,0.004389465283320032
do,that,10,12,2506,0.0039904229848363925
do,kid,10,13,2506,0.0039904229848363925
do,chi,9,14,2506,0.003591380686352753
do,boy,7,15,2506,0.002793296089385475
do,girl,6,16,2506,0.0023942537909018356
do,mom,6,17,2506,0.0023942537909018356
do,ross,5,18,2506,0.0019952114924181963
do,mark,4,19,2506,0.0015961691939345571
do,jibo,4,20,2506,0.0015961691939345571
do,one,3,21,2506,0.0011971268954509178
do,hasta,3,22,2506,0.0011971268954509178
do,pilgrim,3,23,2506,0.0011971268954509178
do,player,3,24,2506,0.0011971268954509178
do,sound,3,25,2506,0.0011971268954509178
do,bro,2,26,2506,0.0007980845969672786
do,letter,2,27,2506,0.0007980845969672786
do,everybody,2,28,2506,0.0007980845969672786
do,nobody,2,29,2506,0.0007980845969672786
do,linda,2,30,2506,0.0007980845969672786
do,man,2,31,2506,0.0007980845969672786
do,child,2,32,2506,0.0007980845969672786
do,daddy,2,33,2506,0.0007980845969672786
do,somebody,2,34,2506,0.0007980845969672786
do,parent,2,35,2506,0.0007980845969672786
do,teacher,2,36,2506,0.0007980845969672786
do,doorbell,2,37,2506,0.0007980845969672786
do,pg,2,38,2506,0.0007980845969672786
do,someone,2,39,2506,0.0007980845969672786
do,snail,2,40,2506,0.0007980845969672786
do,fish,2,41,2506,0.0007980845969672786
do,anybody,1,42,2506,0.0003990422984836393
do,part,1,43,2506,0.0003990422984836393
do,food,1,44,2506,0.0003990422984836393
do,name,1,45,2506,0.0003990422984836393
do,everyone,1,46,2506,0.0003990422984836393
do,go,1,47,2506,0.0003990422984836393
do,carrie,1,48,2506,0.0003990422984836393
do,indian,1,49,2506,0.0003990422984836393
do,needta,1,50,2506,0.0003990422984836393
do,saleem,1,51,2506,0.0003990422984836393
do,door,1,52,2506,0.0003990422984836393
do,cricket,1,53,2506,0.0003990422984836393
do,your,1,54,2506,0.0003990422984836393
do,hafta,1,55,2506,0.0003990422984836393
do,useta,1,56,2506,0.0003990422984836393
do,umbrella,1,57,2506,0.0003990422984836393
