rank,average_proportion,num_verbs,sd_proportion
1,0.4130815480384104,100,0.1544509382114918
2,0.21090497227275973,100,0.07603193638134423
3,0.09133863445827844,100,0.04103696699591063
4,0.05848695050959606,100,0.02639803270166404
5,0.04022612685722576,99,0.01924004173064632
6,0.02855063094233181,99,0.01369282355673714
7,0.020622629504618035,99,0.011633050110927023
8,0.013761265889519538,98,0.00822052695821465
9,0.010561126271991829,97,0.0059514260076704096
10,0.00847412210576787,95,0.005115770230226339
11,0.006975166161216181,95,0.004159351862027906
12,0.006368255925200807,94,0.003924469030154982
13,0.005716558445911605,94,0.0033501224716516137
14,0.005062411453256451,93,0.0026545435111545914
15,0.004778738133759159,93,0.002594276067158109
16,0.004404871094767346,92,0.002571870285329647
17,0.00414909818535857,89,0.002494470355302636
18,0.0038499537400777865,89,0.0021536689246425956
19,0.003739601387320555,87,0.002107392024489635
20,0.0036458661501019324,86,0.0020838130267809073
21,0.00347567982840697,85,0.002023389376643488
22,0.0034365453601335745,85,0.0019921635561273477
23,0.00343634043288776,84,0.0020032683471550407
24,0.003398384768034679,83,0.0020158339304912477
25,0.0032689823399894235,80,0.002008964361054994
26,0.0030942551244554327,77,0.0019415819424793133
27,0.002954367039767207,71,0.0018613916031663712
28,0.002871082640562393,69,0.0018699263688797788
29,0.002770159522450021,67,0.001879929897617027
30,0.00273520006317346,64,0.0018940288660618165
31,0.0026607585286529665,63,0.0018541026738
32,0.0024946079161057553,60,0.0016300257838272583
33,0.0024774787622859544,60,0.0016400873897626114
34,0.0024070033375331724,59,0.0016115914895849044
35,0.0022680387461644193,56,0.0015111580810324833
36,0.0022550144756306226,56,0.0015246719482446872
37,0.0021761974451526534,53,0.001508767856441602
38,0.002155597870333827,53,0.0015237838541584657
39,0.0021219314832248625,52,0.0015186163411157567
40,0.0020104227306114854,50,0.0013377691678061723
41,0.0019427315638779717,48,0.0013497796722479595
42,0.0019427315638779717,48,0.0013497796722479595
43,0.0018512857553639739,46,0.0013155124325688078
44,0.0018146038963753393,44,0.0013399222369969727
45,0.0015082585004404883,39,0.0010435508056814836
46,0.0015050882450447136,39,0.0010461250507401453
47,0.0014143089534634945,38,0.0009383129255398795
48,0.0013696247397481421,37,0.0009141681499297211
49,0.0013639360369430426,37,0.0009101119768368937
50,0.0013577527843661556,35,0.0009441261492366224
51,0.0013040294680767806,33,0.0009608642509581732
52,0.0013040294680767806,33,0.0009608642509581732
53,0.0012983259050609647,33,0.0009659354795967797
54,0.0012661104655954322,30,0.000964289974016063
55,0.0012742568224295941,29,0.0009803072321405276
56,0.0012448932782770721,28,0.0009852230946823307
57,0.0012448932782770721,28,0.0009852230946823307
58,0.0012448932782770721,28,0.0009852230946823307
59,0.001237376063856048,28,0.000982549134880485
60,0.0011036009051618718,26,0.0008456673097130417
61,0.0010417560011384485,25,0.0008224256384277097
62,0.0010248140273985077,25,0.0008127307465183806
63,0.0010248140273985077,25,0.0008127307465183806
64,0.0009673543554631893,24,0.0007766086265385215
65,0.0009125796973439844,23,0.0007451551632725196
66,0.0009125796973439844,23,0.0007451551632725196
67,0.0008593636229808321,22,0.0007165615579511604
68,0.0008593636229808321,22,0.0007165615579511604
69,0.0008593636229808321,22,0.0007165615579511604
70,0.000843454944237191,22,0.0007139892084111976
71,0.0008363703829132283,22,0.0007186544405740473
72,0.0008363703829132283,22,0.0007186544405740473
73,0.0008363703829132283,22,0.0007186544405740473
74,0.0008363703829132283,22,0.0007186544405740473
75,0.0008363703829132283,22,0.0007186544405740473
76,0.0008307503847116277,22,0.0007219307172643978
77,0.0008307503847116277,22,0.0007219307172643978
78,0.0008307503847116277,22,0.0007219307172643978
79,0.0008307503847116277,22,0.0007219307172643978
80,0.0008307503847116277,22,0.0007219307172643978
81,0.0007310729454985083,21,0.0005636763130925552
82,0.0007310729454985083,21,0.0005636763130925552
83,0.0007594872471768197,20,0.0005626779602508258
84,0.0007470905298902371,19,0.0005752837649699907
85,0.0007470905298902371,19,0.0005752837649699907
86,0.0007221657580656375,19,0.000568600349328469
87,0.0007221657580656375,19,0.000568600349328469
88,0.0006998736873551892,19,0.0005540180538706441
89,0.0006998736873551892,19,0.0005540180538706441
90,0.0006998736873551892,19,0.0005540180538706441
91,0.0006998736873551892,19,0.0005540180538706441
92,0.000719651172507812,18,0.0005631359224691468
93,0.0006160195015868731,17,0.0003626965878416048
94,0.0006160195015868731,17,0.0003626965878416048
95,0.0006160195015868731,17,0.0003626965878416048
96,0.0006160195015868731,17,0.0003626965878416048
97,0.0006160195015868731,17,0.0003626965878416048
98,0.0005391086971719853,16,0.0002644801142306363
99,0.0005391086971719853,16,0.0002644801142306363
100,0.0005259535719351931,16,0.0002414813088202457
101,0.0005259535719351931,16,0.0002414813088202457
102,0.0005259535719351931,16,0.0002414813088202457
103,0.0005259535719351931,16,0.0002414813088202457
104,0.0004925005281183341,15,0.00020807156459394958
105,0.0004925005281183341,15,0.00020807156459394958
106,0.000487209691701048,14,0.00021487641249317766
107,0.0004958448117658484,13,0.0002211077150892932
108,0.0004958448117658484,13,0.0002211077150892932
109,0.0004958448117658484,13,0.0002211077150892932
110,0.0004958448117658484,13,0.0002211077150892932
111,0.0004958448117658484,13,0.0002211077150892932
112,0.0004958448117658484,13,0.0002211077150892932
113,0.0004958448117658484,13,0.0002211077150892932
114,0.0004958448117658484,13,0.0002211077150892932
115,0.0004958448117658484,13,0.0002211077150892932
116,0.0004681078123697482,12,0.00023741299895422004
117,0.0004681078123697482,12,0.00023741299895422004
118,0.0004681078123697482,12,0.00023741299895422004
119,0.0004681078123697482,12,0.00023741299895422004
120,0.0004681078123697482,12,0.00023741299895422004
121,0.0004701509954420912,11,0.0002488901777860956
122,0.0004701509954420912,11,0.0002488901777860956
123,0.0004701509954420912,11,0.0002488901777860956
124,0.00045891099903889006,11,0.0002564952621670284
125,0.00045891099903889006,11,0.0002564952621670284
126,0.0004397762714217377,11,0.0002317190055163757
127,0.0004397762714217377,11,0.0002317190055163757
128,0.0004397762714217377,11,0.0002317190055163757
129,0.0004397762714217377,11,0.0002317190055163757
130,0.00046258539729380143,10,0.00023087004296302484
131,0.00046258539729380143,10,0.00023087004296302484
132,0.00046258539729380143,10,0.00023087004296302484
133,0.00046258539729380143,10,0.00023087004296302484
134,0.00046258539729380143,10,0.00023087004296302484
135,0.00046258539729380143,10,0.00023087004296302484
136,0.00044699936238108316,10,0.00024689170895428146
137,0.00044699936238108316,10,0.00024689170895428146
138,0.0004243279952382405,9,0.00025058443278214377
139,0.0004243279952382405,9,0.00025058443278214377
140,0.0004140778554025143,8,0.00026586133797877474
141,0.0004140778554025143,8,0.00026586133797877474
142,0.00038119177279267476,8,0.00026628535936729027
143,0.00038119177279267476,8,0.00026628535936729027
144,0.00038119177279267476,8,0.00026628535936729027
145,0.00038119177279267476,8,0.00026628535936729027
146,0.00038119177279267476,8,0.00026628535936729027
147,0.00038119177279267476,8,0.00026628535936729027
148,0.00038119177279267476,8,0.00026628535936729027
149,0.00038119177279267476,8,0.00026628535936729027
150,0.00038119177279267476,8,0.00026628535936729027
151,0.00038119177279267476,8,0.00026628535936729027
152,0.00038119177279267476,8,0.00026628535936729027
153,0.00038119177279267476,8,0.00026628535936729027
154,0.00038119177279267476,8,0.00026628535936729027
155,0.00038119177279267476,8,0.00026628535936729027
156,0.00038119177279267476,8,0.00026628535936729027
157,0.00038119177279267476,8,0.00026628535936729027
158,0.00038119177279267476,8,0.00026628535936729027
159,0.00038119177279267476,8,0.00026628535936729027
160,0.0003282481048553601,8,0.0001922260215731867
161,0.0003282481048553601,8,0.0001922260215731867
162,0.0003282481048553601,8,0.0001922260215731867
163,0.0003282481048553601,8,0.0001922260215731867
164,0.0003282481048553601,8,0.0001922260215731867
165,0.0003282481048553601,8,0.0001922260215731867
166,0.0003282481048553601,8,0.0001922260215731867
167,0.0003282481048553601,8,0.0001922260215731867
168,0.0003282481048553601,8,0.0001922260215731867
169,0.00029270725626203217,7,0.00017697429010070484
170,0.00029270725626203217,7,0.00017697429010070484
171,0.00029270725626203217,7,0.00017697429010070484
172,0.00029270725626203217,7,0.00017697429010070484
173,0.00029270725626203217,7,0.00017697429010070484
174,0.00029270725626203217,7,0.00017697429010070484
175,0.00029270725626203217,7,0.00017697429010070484
176,0.00029270725626203217,7,0.00017697429010070484
177,0.00029270725626203217,7,0.00017697429010070484
178,0.00029270725626203217,7,0.00017697429010070484
179,0.00029270725626203217,7,0.00017697429010070484
180,0.00029270725626203217,7,0.00017697429010070484
181,0.00029270725626203217,7,0.00017697429010070484
182,0.00029270725626203217,7,0.00017697429010070484
183,0.00029270725626203217,7,0.00017697429010070484
184,0.00029270725626203217,7,0.00017697429010070484
185,0.00029270725626203217,7,0.00017697429010070484
186,0.0002626383985779356,7,0.00011782493565417319
187,0.0002626383985779356,7,0.00011782493565417319
188,0.0002626383985779356,7,0.00011782493565417319
189,0.0002626383985779356,7,0.00011782493565417319
190,0.0002626383985779356,7,0.00011782493565417319
191,0.0002626383985779356,7,0.00011782493565417319
192,0.0002626383985779356,7,0.00011782493565417319
193,0.0002626383985779356,7,0.00011782493565417319
194,0.0002626383985779356,7,0.00011782493565417319
195,0.0002626383985779356,7,0.00011782493565417319
196,0.0002449755470871909,7,0.00012922663649611604
197,0.0002449755470871909,7,0.00012922663649611604
198,0.0002449755470871909,7,0.00012922663649611604
199,0.0002449755470871909,7,0.00012922663649611604
200,0.0002449755470871909,7,0.00012922663649611604
201,0.0002449755470871909,7,0.00012922663649611604
202,0.0002449755470871909,7,0.00012922663649611604
203,0.0002449755470871909,7,0.00012922663649611604
204,0.0002449755470871909,7,0.00012922663649611604
205,0.0002449755470871909,7,0.00012922663649611604
206,0.0002449755470871909,7,0.00012922663649611604
207,0.0002449755470871909,7,0.00012922663649611604
208,0.0002449755470871909,7,0.00012922663649611604
