rank,verb,frequency
1,go,2001
2,do,1343
3,have,1324
4,know,1277
5,get,1119
6,say,839
7,think,829
8,see,726
9,eat,689
10,want,615
11,like,595
12,look,529
13,wanna,484
14,come,410
15,make,395
16,tell,359
17,put,349
18,happen,280
19,play,253
20,read,241
21,take,212
22,stick,185
23,start,175
24,try,170
25,give,170
26,find,164
27,remember,150
28,need,149
29,call,146
30,use,143
31,live,140
32,sit,131
33,mean,129
34,fly,120
35,talk,119
36,drink,118
37,stay,107
38,feel,106
39,work,99
40,hear,95
41,leave,94
42,ask,93
43,keep,88
44,bring,83
45,fall,83
46,run,79
47,pick,77
48,love,75
49,wave,74
50,turn,73
51,help,70
52,can,70
53,build,68
54,let,63
55,guess,62
56,watch,62
57,finish,59
58,buy,54
59,grow,53
60,end,52
61,walk,47
62,laugh,46
63,roll,45
64,wait,44
65,move,44
66,jump,44
67,open,43
68,hafta,43
69,show,40
70,rain,39
71,land,39
72,sound,38
73,will,37
74,lie,37
75,stop,36
76,drip,36
77,pack,35
78,needta,35
79,roar,35
80,dig,34
81,hold,33
82,miss,33
83,could,33
84,listen,33
85,nibble,33
86,learn,32
87,wash,32
88,bet,32
89,drive,32
90,scar,32
91,carry,31
92,pull,31
93,taste,30
94,lose,30
95,fit,30
96,useta,29
97,break,29
98,forget,29
99,cut,29
100,throw,28
