verb,subject,frequency,rank,total,proportion
go,you,159,1,374,0.42513368983957217
go,i,43,2,374,0.11497326203208556
go,we,39,3,374,0.10427807486631016
go,he,30,4,374,0.08021390374331551
go,it,20,5,374,0.053475935828877004
go,mommy,12,6,374,0.03208556149732621
go,she,11,7,374,0.029411764705882353
go,eve,10,8,374,0.026737967914438502
go,they,7,9,374,0.01871657754010695
go,papa,6,10,374,0.016042780748663103
go,fraser,6,11,374,0.016042780748663103
go,man,4,12,374,0.0106951871657754
go,lady,4,13,374,0.0106951871657754
go,one,3,14,374,0.008021390374331552
go,who,3,15,374,0.008021390374331552
go,that,2,16,374,0.0053475935828877
go,sarah,2,17,374,0.0053475935828877
go,neil,1,18,374,0.00267379679144385
go,car,1,19,374,0.00267379679144385
go,can,1,20,374,0.00267379679144385
go,teddy,1,21,374,0.00267379679144385
go,frostythesnowman,1,22,374,0.00267379679144385
go,cow,1,23,374,0.00267379679144385
go,rooster,1,24,374,0.00267379679144385
go,horsie,1,25,374,0.00267379679144385
go,reel,1,26,374,0.00267379679144385
go,paper,1,27,374,0.00267379679144385
go,e,1,28,374,0.00267379679144385
go,toaster,1,29,374,0.00267379679144385
go,boy,1,30,374,0.00267379679144385
have,you,156,1,325,0.48
have,we,44,2,325,0.13538461538461538
have,i,36,3,325,0.11076923076923077
have,he,22,4,325,0.06769230769230769
have,she,16,5,325,0.04923076923076923
have,eve,9,6,325,0.027692307692307693
have,sarah,6,7,325,0.018461538461538463
have,mr,5,8,325,0.015384615384615385
have,mommy,4,9,325,0.012307692307692308
have,it,4,10,325,0.012307692307692308
have,fraser,4,11,325,0.012307692307692308
have,dolly,3,12,325,0.009230769230769232
have,who,3,13,325,0.009230769230769232
have,cromer,2,14,325,0.006153846153846154
have,cheese,2,15,325,0.006153846153846154
have,man,1,16,325,0.003076923076923077
have,papa,1,17,325,0.003076923076923077
have,rangy,1,18,325,0.003076923076923077
have,lady,1,19,325,0.003076923076923077
have,one,1,20,325,0.003076923076923077
have,hasta,1,21,325,0.003076923076923077
have,baby,1,22,325,0.003076923076923077
have,cathy,1,23,325,0.003076923076923077
have,mom,1,24,325,0.003076923076923077
do,you,170,1,306,0.5555555555555556
do,he,31,2,306,0.10130718954248366
do,i,23,3,306,0.07516339869281045
do,we,14,4,306,0.0457516339869281
do,they,13,5,306,0.042483660130718956
do,it,10,6,306,0.032679738562091505
do,she,9,7,306,0.029411764705882353
do,fraser,4,8,306,0.013071895424836602
do,mommy,3,9,306,0.00980392156862745
do,man,3,10,306,0.00980392156862745
do,who,3,11,306,0.00980392156862745
do,fish,2,12,306,0.006535947712418301
do,recorder,2,13,306,0.006535947712418301
do,eve,2,14,306,0.006535947712418301
do,cat,2,15,306,0.006535947712418301
