verb,subject,frequency,rank,total,proportion
go,you,1719,1,3799,0.45248749670966043
go,i,320,2,3799,0.08423269281389839
go,we,252,3,3799,0.06633324559094499
go,it,248,4,3799,0.06528033693077126
go,he,203,5,3799,0.05343511450381679
go,she,201,6,3799,0.05290866017372993
go,they,136,7,3799,0.035798894445906816
go,that,100,8,3799,0.026322716504343247
go,who,57,9,3799,0.015003948407475652
go,this,43,10,3799,0.011318768096867597
go,mommy,23,11,3799,0.006054224795998947
go,sarah,23,12,3799,0.006054224795998947
go,daddy,21,13,3799,0.005527770465912082
go,what,21,14,3799,0.005527770465912082
go,one,20,15,3799,0.0052645433008686494
go,fraser,15,16,3799,0.003948407475651487
go,santa,14,17,3799,0.0036851803106080546
go,eve,13,18,3799,0.003421953145564622
go,adam,11,19,3799,0.002895498815477757
go,fta,10,20,3799,0.0026322716504343247
go,papa,9,21,3799,0.0023690444853908922
go,baby,8,22,3799,0.0021058173203474598
go,mummy,8,23,3799,0.0021058173203474598
go,kent,8,24,3799,0.0021058173203474598
go,santaclaus,7,25,3799,0.0018425901553040273
go,kid,7,26,3799,0.0018425901553040273
go,man,6,27,3799,0.0015793629902605948
go,sun,5,28,3799,0.0013161358252171624
go,light,5,29,3799,0.0013161358252171624
go,somebody,4,30,3799,0.0010529086601737299
go,boy,4,31,3799,0.0010529086601737299
go,hasta,4,32,3799,0.0010529086601737299
go,head,4,33,3799,0.0010529086601737299
go,mother,4,34,3799,0.0010529086601737299
go,lady,4,35,3799,0.0010529086601737299
go,fish,4,36,3799,0.0010529086601737299
go,chantilly,4,37,3799,0.0010529086601737299
go,betty,4,38,3799,0.0010529086601737299
go,airplane,3,39,3799,0.0007896814951302974
go,pop,3,40,3799,0.0007896814951302974
go,car,3,41,3799,0.0007896814951302974
go,person,3,42,3799,0.0007896814951302974
go,ursula,3,43,3799,0.0007896814951302974
go,your,3,44,3799,0.0007896814951302974
go,tail,3,45,3799,0.0007896814951302974
go,everything,3,46,3799,0.0007896814951302974
go,cow,3,47,3799,0.0007896814951302974
go,momma,3,48,3799,0.0007896814951302974
go,marie,3,49,3799,0.0007896814951302974
go,mike,3,50,3799,0.0007896814951302974
go,donna,3,51,3799,0.0007896814951302974
go,michael,3,52,3799,0.0007896814951302974
go,song,3,53,3799,0.0007896814951302974
go,don,3,54,3799,0.0007896814951302974
go,bug,3,55,3799,0.0007896814951302974
go,dog,3,56,3799,0.0007896814951302974
go,everybody,3,57,3799,0.0007896814951302974
go,truck,2,58,3799,0.0005264543300868649
go,doggie,2,59,3799,0.0005264543300868649
go,foot,2,60,3799,0.0005264543300868649
go,ball,2,61,3799,0.0005264543300868649
go,perro,2,62,3799,0.0005264543300868649
go,anything,2,63,3799,0.0005264543300868649
go,train,2,64,3799,0.0005264543300868649
go,paul,2,65,3799,0.0005264543300868649
go,four,2,66,3799,0.0005264543300868649
go,wheel,2,67,3799,0.0005264543300868649
go,girl,2,68,3799,0.0005264543300868649
go,end,2,69,3799,0.0005264543300868649
go,robin,2,70,3799,0.0005264543300868649
go,horsie,2,71,3799,0.0005264543300868649
go,cream,2,72,3799,0.0005264543300868649
go,thing,2,73,3799,0.0005264543300868649
go,number,2,74,3799,0.0005264543300868649
go,all,2,75,3799,0.0005264543300868649
go,mama,2,76,3799,0.0005264543300868649
go,cromer,2,77,3799,0.0005264543300868649
go,annmarie,2,78,3799,0.0005264543300868649
go,kitty,2,79,3799,0.0005264543300868649
go,dollie,2,80,3799,0.0005264543300868649
go,water,2,81,3799,0.0005264543300868649
go,toy,2,82,3799,0.0005264543300868649
go,tear,2,83,3799,0.0005264543300868649
go,hand,2,84,3799,0.0005264543300868649
go,auntieshirley,2,85,3799,0.0005264543300868649
go,arm,2,86,3799,0.0005264543300868649
go,flag,2,87,3799,0.0005264543300868649
go,howcome,2,88,3799,0.0005264543300868649
go,snake,2,89,3799,0.0005264543300868649
go,summer,2,90,3799,0.0005264543300868649
go,ladder,1,91,3799,0.00026322716504343247
go,racket,1,92,3799,0.00026322716504343247
go,mouth,1,93,3799,0.00026322716504343247
