verb,subject,frequency,rank,total,proportion
go,you,34,1,92,0.3695652173913043
go,she,15,2,92,0.16304347826086957
go,i,12,3,92,0.13043478260869565
go,it,12,4,92,0.13043478260869565
go,we,4,5,92,0.043478260869565216
go,they,4,6,92,0.043478260869565216
go,that,2,7,92,0.021739130434782608
go,he,2,8,92,0.021739130434782608
go,two,1,9,92,0.010869565217391304
go,mother,1,10,92,0.010869565217391304
go,this,1,11,92,0.010869565217391304
go,sarah,1,12,92,0.010869565217391304
go,clothes,1,13,92,0.010869565217391304
go,tape,1,14,92,0.010869565217391304
go,oldlady,1,15,92,0.010869565217391304
think,i,56,1,90,0.6222222222222222
think,you,28,2,90,0.3111111111111111
think,we,2,3,90,0.022222222222222223
think,she,2,4,90,0.022222222222222223
think,they,1,5,90,0.011111111111111112
think,sarah,1,6,90,0.011111111111111112
have,you,29,1,63,0.4603174603174603
have,i,13,2,63,0.20634920634920634
have,she,10,3,63,0.15873015873015872
have,we,3,4,63,0.047619047619047616
have,it,2,5,63,0.031746031746031744
have,that,2,6,63,0.031746031746031744
have,he,1,7,63,0.015873015873015872
have,kind,1,8,63,0.015873015873015872
have,house,1,9,63,0.015873015873015872
have,useta,1,10,63,0.015873015873015872
know,you,38,1,62,0.6129032258064516
know,i,17,2,62,0.27419354838709675
know,she,2,3,62,0.03225806451612903
know,he,2,4,62,0.03225806451612903
know,alligator,1,5,62,0.016129032258064516
know,sarah,1,6,62,0.016129032258064516
know,mr,1,7,62,0.016129032258064516
say,you,19,1,56,0.3392857142857143
say,i,6,2,56,0.10714285714285714
say,lady,6,3,56,0.10714285714285714
say,she,5,4,56,0.08928571428571429
say,giraffe,5,5,56,0.08928571428571429
say,he,2,6,56,0.03571428571428571
say,it,2,7,56,0.03571428571428571
say,sarah,2,8,56,0.03571428571428571
say,clock,1,9,56,0.017857142857142856
say,one,1,10,56,0.017857142857142856
say,this,1,11,56,0.017857142857142856
say,that,1,12,56,0.017857142857142856
say,they,1,13,56,0.017857142857142856
say,donny,1,14,56,0.017857142857142856
say,mummy,1,15,56,0.017857142857142856
say,bear,1,16,56,0.017857142857142856
say,tape,1,17,56,0.017857142857142856
do,you,32,1,54,0.5925925925925926
do,it,6,2,54,0.1111111111111111
do,we,3,3,54,0.05555555555555555
do,i,3,4,54,0.05555555555555555
do,she,3,5,54,0.05555555555555555
do,button,2,6,54,0.037037037037037035
do,gail,1,7,54,0.018518518518518517
do,kid,1,8,54,0.018518518518518517
do,he,1,9,54,0.018518518518518517
do,they,1,10,54,0.018518518518518517
do,toby,1,11,54,0.018518518518518517
like,you,26,1,50,0.52
like,i,11,2,50,0.22
like,she,7,3,50,0.14
like,boy,2,4,50,0.04
like,doggie,1,5,50,0.02
like,tiger,1,6,50,0.02
like,he,1,7,50,0.02
like,teacher,1,8,50,0.02
get,you,22,1,48,0.4583333333333333
get,she,15,2,48,0.3125
get,i,3,3,48,0.0625
get,we,3,4,48,0.0625
get,it,2,5,48,0.041666666666666664
get,fta,1,6,48,0.020833333333333332
get,mr,1,7,48,0.020833333333333332
get,he,1,8,48,0.020833333333333332
want,you,26,1,40,0.65
want,she,3,2,40,0.075
want,lady,3,3,40,0.075
want,i,2,4,40,0.05
want,bear,2,5,40,0.05
want,robin,1,6,40,0.025
want,one,1,7,40,0.025
want,mister,1,8,40,0.025
want,both,1,9,40,0.025
make,you,17,1,35,0.4857142857142857
make,it,4,2,35,0.11428571428571428
make,we,4,3,35,0.11428571428571428
make,what,3,4,35,0.08571428571428572
make,that,3,5,35,0.08571428571428572
make,i,2,6,35,0.05714285714285714
make,six,1,7,35,0.02857142857142857
make,they,1,8,35,0.02857142857142857
be,it,7,1,34,0.20588235294117646
be,i,7,2,34,0.20588235294117646
be,they,2,3,34,0.058823529411764705
be,that,2,4,34,0.058823529411764705
be,back,1,5,34,0.029411764705882353
be,bunch,1,6,34,0.029411764705882353
be,sign,1,7,34,0.029411764705882353
be,seven,1,8,34,0.029411764705882353
be,five,1,9,34,0.029411764705882353
be,six,1,10,34,0.029411764705882353
be,dollar,1,11,34,0.029411764705882353
be,shadow,1,12,34,0.029411764705882353
be,shape,1,13,34,0.029411764705882353
be,lady,1,14,34,0.029411764705882353
be,bear,1,15,34,0.029411764705882353
be,tooth,1,16,34,0.029411764705882353
be,he,1,17,34,0.029411764705882353
be,who,1,18,34,0.029411764705882353
be,she,1,19,34,0.029411764705882353
be,this,1,20,34,0.029411764705882353
see,i,11,1,25,0.44
see,you,6,2,25,0.24
see,we,3,3,25,0.12
see,adam,1,4,25,0.04
see,gail,1,5,25,0.04
see,she,1,6,25,0.04
see,that,1,7,25,0.04
see,they,1,8,25,0.04
tell,you,20,1,23,0.8695652173913043
tell,it,1,2,23,0.043478260869565216
tell,girl,1,3,23,0.043478260869565216
tell,esther,1,4,23,0.043478260869565216
happen,what,16,1,23,0.6956521739130435
happen,that,3,2,23,0.13043478260869565
happen,something,2,3,23,0.08695652173913043
happen,nothing,1,4,23,0.043478260869565216
happen,it,1,5,23,0.043478260869565216
ask,you,17,1,21,0.8095238095238095
ask,i,1,2,21,0.047619047619047616
ask,alligator,1,3,21,0.047619047619047616
ask,sarah,1,4,21,0.047619047619047616
ask,lady,1,5,21,0.047619047619047616
play,you,12,1,20,0.6
play,i,3,2,20,0.15
play,it,1,3,20,0.05
play,david,1,4,20,0.05
play,they,1,5,20,0.05
play,we,1,6,20,0.05
play,alligator,1,7,20,0.05
come,you,4,1,19,0.21052631578947367
come,it,2,2,19,0.10526315789473684
