verb,subject,frequency,rank,total,proportion
be,that,306,1,1360,0.225
be,it,215,2,1360,0.15808823529411764
be,you,120,3,1360,0.08823529411764706
be,who,93,4,1360,0.06838235294117648
be,he,72,5,1360,0.052941176470588235
be,they,66,6,1360,0.04852941176470588
be,this,64,7,1360,0.047058823529411764
be,i,48,8,1360,0.03529411764705882
be,she,39,9,1360,0.028676470588235293
be,we,20,10,1360,0.014705882352941176
be,what,19,11,1360,0.013970588235294118
be,one,13,12,1360,0.009558823529411765
be,girl,12,13,1360,0.008823529411764706
be,aerobics,11,14,1360,0.008088235294117648
be,boy,9,15,1360,0.006617647058823529
be,anybody,9,16,1360,0.006617647058823529
be,color,8,17,1360,0.0058823529411764705
be,kind,8,18,1360,0.0058823529411764705
be,name,7,19,1360,0.005147058823529412
be,firstname,7,20,1360,0.005147058823529412
be,cup,6,21,1360,0.004411764705882353
be,man,6,22,1360,0.004411764705882353
be,number,6,23,1360,0.004411764705882353
be,elephant,6,24,1360,0.004411764705882353
be,mom,5,25,1360,0.003676470588235294
be,person,4,26,1360,0.0029411764705882353
be,seamstress,4,27,1360,0.0029411764705882353
be,many,4,28,1360,0.0029411764705882353
be,sposta,4,29,1360,0.0029411764705882353
be,game,3,30,1360,0.0022058823529411764
be,woman,3,31,1360,0.0022058823529411764
be,driver,3,32,1360,0.0022058823529411764
be,daddy,3,33,1360,0.0022058823529411764
be,cheerleader,3,34,1360,0.0022058823529411764
be,which,3,35,1360,0.0022058823529411764
be,chi,3,36,1360,0.0022058823529411764
be,your,3,37,1360,0.0022058823529411764
be,some,3,38,1360,0.0022058823529411764
be,stuff,2,39,1360,0.0014705882352941176
be,kid,2,40,1360,0.0014705882352941176
be,mommy,2,41,1360,0.0014705882352941176
be,book,2,42,1360,0.0014705882352941176
be,frog,2,43,1360,0.0014705882352941176
be,thing,2,44,1360,0.0014705882352941176
be,lot,2,45,1360,0.0014705882352941176
be,look,2,46,1360,0.0014705882352941176
be,most,2,47,1360,0.0014705882352941176
be,door,2,48,1360,0.0014705882352941176
be,a,2,49,1360,0.0014705882352941176
be,window,2,50,1360,0.0014705882352941176
be,sailor,2,51,1360,0.0014705882352941176
be,whatever,2,52,1360,0.0014705882352941176
be,day,2,53,1360,0.0014705882352941176
be,relative,2,54,1360,0.0014705882352941176
be,skin,2,55,1360,0.0014705882352941176
be,water,2,56,1360,0.0014705882352941176
be,something,2,57,1360,0.0014705882352941176
be,bro,2,58,1360,0.0014705882352941176
be,bone,2,59,1360,0.0014705882352941176
be,penguin,1,60,1360,0.0007352941176470588
be,flag,1,61,1360,0.0007352941176470588
be,laura,1,62,1360,0.0007352941176470588
be,movie,1,63,1360,0.0007352941176470588
be,amount,1,64,1360,0.0007352941176470588
be,different,1,65,1360,0.0007352941176470588
be,shape,1,66,1360,0.0007352941176470588
be,mother,1,67,1360,0.0007352941176470588
be,toy,1,68,1360,0.0007352941176470588
be,whosever,1,69,1360,0.0007352941176470588
be,baby,1,70,1360,0.0007352941176470588
be,ballet,1,71,1360,0.0007352941176470588
be,bench,1,72,1360,0.0007352941176470588
be,hose,1,73,1360,0.0007352941176470588
be,oven,1,74,1360,0.0007352941176470588
be,music,1,75,1360,0.0007352941176470588
be,knock,1,76,1360,0.0007352941176470588
be,mirror,1,77,1360,0.0007352941176470588
be,dancer,1,78,1360,0.0007352941176470588
be,mark,1,79,1360,0.0007352941176470588
be,flower,1,80,1360,0.0007352941176470588
be,track,1,81,1360,0.0007352941176470588
be,difference,1,82,1360,0.0007352941176470588
be,pants,1,83,1360,0.0007352941176470588
be,nana,1,84,1360,0.0007352941176470588
be,player,1,85,1360,0.0007352941176470588
be,grandpa,1,86,1360,0.0007352941176470588
be,useta,1,87,1360,0.0007352941176470588
be,outside,1,88,1360,0.0007352941176470588
be,dad,1,89,1360,0.0007352941176470588
be,dressmaker,1,90,1360,0.0007352941176470588
be,point,1,91,1360,0.0007352941176470588
be,lady,1,92,1360,0.0007352941176470588
be,wildflower,1,93,1360,0.0007352941176470588
be,curtain,1,94,1360,0.0007352941176470588
be,fire,1,95,1360,0.0007352941176470588
be,friend,1,96,1360,0.0007352941176470588
be,trash,1,97,1360,0.0007352941176470588
be,five,1,98,1360,0.0007352941176470588
be,title,1,99,1360,0.0007352941176470588
be,firefighter,1,100,1360,0.0007352941176470588
be,limit,1,101,1360,0.0007352941176470588
be,nobody,1,102,1360,0.0007352941176470588
be,tree,1,103,1360,0.0007352941176470588
be,bath,1,104,1360,0.0007352941176470588
be,bear,1,105,1360,0.0007352941176470588
be,cloud,1,106,1360,0.0007352941176470588
be,egg,1,107,1360,0.0007352941176470588
be,picture,1,108,1360,0.0007352941176470588
be,calf,1,109,1360,0.0007352941176470588
be,foot,1,110,1360,0.0007352941176470588
be,cow,1,111,1360,0.0007352941176470588
be,herd,1,112,1360,0.0007352941176470588
be,school,1,113,1360,0.0007352941176470588
be,traffic,1,114,1360,0.0007352941176470588
be,sothat,1,115,1360,0.0007352941176470588
be,charice,1,116,1360,0.0007352941176470588
be,hasta,1,117,1360,0.0007352941176470588
be,guy,1,118,1360,0.0007352941176470588
be,block,1,119,1360,0.0007352941176470588
be,phone,1,120,1360,0.0007352941176470588
be,button,1,121,1360,0.0007352941176470588
be,brother,1,122,1360,0.0007352941176470588
be,son,1,123,1360,0.0007352941176470588
be,pencil,1,124,1360,0.0007352941176470588
be,food,1,125,1360,0.0007352941176470588
be,nothing,1,126,1360,0.0007352941176470588
be,knee,1,127,1360,0.0007352941176470588
be,beer,1,128,1360,0.0007352941176470588
be,cent,1,129,1360,0.0007352941176470588
be,ten,1,130,1360,0.0007352941176470588
be,homework,1,131,1360,0.0007352941176470588
be,project,1,132,1360,0.0007352941176470588
be,moral,1,133,1360,0.0007352941176470588
be,bottle,1,134,1360,0.0007352941176470588
be,focus,1,135,1360,0.0007352941176470588
be,today,1,136,1360,0.0007352941176470588
be,salt,1,137,1360,0.0007352941176470588
be,matter,1,138,1360,0.0007352941176470588
be,cover,1,139,1360,0.0007352941176470588
be,idea,1,140,1360,0.0007352941176470588
be,date,1,141,1360,0.0007352941176470588
be,butter,1,142,1360,0.0007352941176470588
be,corn,1,143,1360,0.0007352941176470588
be,light,1,144,1360,0.0007352941176470588
be,bee,1,145,1360,0.0007352941176470588
be,pig,1,146,1360,0.0007352941176470588
be,energy,1,147,1360,0.0007352941176470588
be,ace,1,148,1360,0.0007352941176470588
be,card,1,149,1360,0.0007352941176470588
be,bug,1,150,1360,0.0007352941176470588
be,skunk,1,151,1360,0.0007352941176470588
be,christopher,1,152,1360,0.0007352941176470588
be,doggie,1,153,1360,0.0007352941176470588
be,dot,1,154,1360,0.0007352941176470588
be,anything,1,155,1360,0.0007352941176470588
be,puppy,1,156,1360,0.0007352941176470588
be,ma,1,157,1360,0.0007352941176470588
be,more,1,158,1360,0.0007352941176470588
be,word,1,159,1360,0.0007352941176470588
do,you,128,1,390,0.3282051282051282
do,who,47,2,390,0.12051282051282051
do,they,38,3,390,0.09743589743589744
do,he,36,4,390,0.09230769230769231
do,i,31,5,390,0.07948717948717948
do,she,24,6,390,0.06153846153846154
do,we,22,7,390,0.05641025641025641
do,firstname,7,8,390,0.017948717948717947
do,it,6,9,390,0.015384615384615385
do,dad,5,10,390,0.01282051282051282
do,boy,4,11,390,0.010256410256410256
do,girl,4,12,390,0.010256410256410256
do,that,4,13,390,0.010256410256410256
do,bro,3,14,390,0.007692307692307693
do,daddy,2,15,390,0.005128205128205128
do,seamstress,2,16,390,0.005128205128205128
do,baby,2,17,390,0.005128205128205128
do,chi,2,18,390,0.005128205128205128
do,penguin,1,19,390,0.002564102564102564
do,laura,1,20,390,0.002564102564102564
do,which,1,21,390,0.002564102564102564
do,university,1,22,390,0.002564102564102564
do,lady,1,23,390,0.002564102564102564
do,pam,1,24,390,0.002564102564102564
do,person,1,25,390,0.002564102564102564
do,car,1,26,390,0.002564102564102564
do,some,1,27,390,0.002564102564102564
do,wheel,1,28,390,0.002564102564102564
do,anybody,1,29,390,0.002564102564102564
do,word,1,30,390,0.002564102564102564
do,magnet,1,31,390,0.002564102564102564
do,grandfather,1,32,390,0.002564102564102564
do,mommy,1,33,390,0.002564102564102564
do,one,1,34,390,0.002564102564102564
do,boxer,1,35,390,0.002564102564102564
do,casey,1,36,390,0.002564102564102564
do,cat,1,37,390,0.002564102564102564
do,joel,1,38,390,0.002564102564102564
do,christopher,1,39,390,0.002564102564102564
do,rich,1,40,390,0.002564102564102564
do,madaline,1,41,390,0.002564102564102564
think,you,266,1,368,0.7228260869565217
think,i,97,2,368,0.26358695652173914
think,we,2,3,368,0.005434782608695652
think,that,1,4,368,0.002717391304347826
think,he,1,5,368,0.002717391304347826
think,who,1,6,368,0.002717391304347826
know,you,178,1,314,0.5668789808917197
know,i,104,2,314,0.33121019108280253
know,we,11,3,314,0.03503184713375796
know,she,5,4,314,0.01592356687898089
know,who,4,5,314,0.012738853503184714
know,he,2,6,314,0.006369426751592357
know,guy,2,7,314,0.006369426751592357
know,woman,1,8,314,0.0031847133757961785
know,boy,1,9,314,0.0031847133757961785
know,girl,1,10,314,0.0031847133757961785
know,aunt,1,11,314,0.0031847133757961785
know,firstname,1,12,314,0.0031847133757961785
know,jay,1,13,314,0.0031847133757961785
know,daddy,1,14,314,0.0031847133757961785
know,nobody,1,15,314,0.0031847133757961785
go,you,74,1,263,0.2813688212927757
go,i,50,2,263,0.19011406844106463
go,we,38,3,263,0.1444866920152091
go,he,19,4,263,0.07224334600760456
go,they,17,5,263,0.06463878326996197
go,she,14,6,263,0.053231939163498096
go,it,12,7,263,0.045627376425855515
go,what,4,8,263,0.015209125475285171
go,who,3,9,263,0.011406844106463879
go,one,3,10,263,0.011406844106463879
go,that,3,11,263,0.011406844106463879
go,this,2,12,263,0.0076045627376425855
go,inv,2,13,263,0.0076045627376425855
go,mama,2,14,263,0.0076045627376425855
go,laura,1,15,263,0.0038022813688212928
go,dad,1,16,263,0.0038022813688212928
go,frog,1,17,263,0.0038022813688212928
go,firefighter,1,18,263,0.0038022813688212928
go,car,1,19,263,0.0038022813688212928
go,owl,1,20,263,0.0038022813688212928
go,home,1,21,263,0.0038022813688212928
go,caterpillar,1,22,263,0.0038022813688212928
go,kid,1,23,263,0.0038022813688212928
go,water,1,24,263,0.0038022813688212928
go,miles,1,25,263,0.0038022813688212928
go,michael,1,26,263,0.0038022813688212928
go,digger,1,27,263,0.0038022813688212928
go,jean,1,28,263,0.0038022813688212928
go,light,1,29,263,0.0038022813688212928
go,person,1,30,263,0.0038022813688212928
go,butter,1,31,263,0.0038022813688212928
go,napkin,1,32,263,0.0038022813688212928
go,card,1,33,263,0.0038022813688212928
go,mother,1,34,263,0.0038022813688212928
have,you,41,1,185,0.22162162162162163
have,i,40,2,185,0.21621621621621623
have,we,24,3,185,0.12972972972972974
have,they,23,4,185,0.12432432432432433
have,he,14,5,185,0.07567567567567568
have,she,12,6,185,0.06486486486486487
have,it,4,7,185,0.021621621621621623
have,firstname,2,8,185,0.010810810810810811
have,person,2,9,185,0.010810810810810811
have,that,2,10,185,0.010810810810810811
have,elephant,2,11,185,0.010810810810810811
have,glass,1,12,185,0.005405405405405406
have,cup,1,13,185,0.005405405405405406
have,antic,1,14,185,0.005405405405405406
have,family,1,15,185,0.005405405405405406
have,baby,1,16,185,0.005405405405405406
have,bicycle,1,17,185,0.005405405405405406
have,who,1,18,185,0.005405405405405406
have,dad,1,19,185,0.005405405405405406
have,my,1,20,185,0.005405405405405406
have,female,1,21,185,0.005405405405405406
have,cow,1,22,185,0.005405405405405406
have,mom,1,23,185,0.005405405405405406
have,husband,1,24,185,0.005405405405405406
have,kid,1,25,185,0.005405405405405406
have,nicole,1,26,185,0.005405405405405406
have,class,1,27,185,0.005405405405405406
have,cousin,1,28,185,0.005405405405405406
have,store,1,29,185,0.005405405405405406
have,christopher,1,30,185,0.005405405405405406
