rank,average_proportion,num_verbs,sd_proportion
1,0.4144112831871462,100,0.1589359625019323
2,0.18065904722559548,100,0.07070956247777263
3,0.09931424579618929,100,0.04605579232898064
4,0.05918058813759524,100,0.025663459999146595
5,0.041414859836578194,100,0.018736162804558386
6,0.03158559267012995,100,0.01562906878163749
7,0.022058967769245128,100,0.01235422029382872
8,0.01425137220614671,100,0.00888360734604716
9,0.010506942218035064,100,0.006597582609583786
10,0.00827772653562273,99,0.005095865183260438
11,0.006444308090940805,99,0.004050642163590244
12,0.005389858188466994,99,0.003239768392760538
13,0.004472538260283789,99,0.0025878130364890895
14,0.003848273071482753,98,0.0020862634928693097
15,0.0033810892702952878,98,0.0017585027941321673
16,0.0030738163606624644,98,0.0015756368077400654
17,0.0028598192044394627,98,0.0015551602916447794
18,0.002596045656592183,98,0.0014203389029986075
19,0.0023849385087029084,98,0.001215947327603259
20,0.0022633731234383693,98,0.001165671261577045
21,0.002108312116725387,98,0.0010777018820432996
22,0.00204379600648382,97,0.0010403506039870056
23,0.0019423179877360256,97,0.0009688856551915613
24,0.0018907502825585422,97,0.0009630007676271344
25,0.001833924219635286,97,0.0009276357709826325
26,0.00171056135832321,97,0.0008577040586701542
27,0.0016401167660975258,97,0.0008302892719989657
28,0.0015971931363130921,97,0.0008009733452245143
29,0.0015455564213918995,96,0.0007740577123730274
30,0.0014755222937529167,96,0.0007567198207922738
31,0.0014454759367114299,96,0.0007519144160680797
32,0.0014301941008695584,96,0.0007431847653211286
33,0.0013597200617691573,96,0.0006963108091506524
34,0.0012840416313063807,96,0.000627605756564551
35,0.00123627491851761,96,0.0005853831247000825
36,0.0012093989623422152,96,0.0005933771130151028
37,0.001198914130953583,96,0.000602552832214578
38,0.0011941760384223492,96,0.0006043389557308194
39,0.0011882021932852998,96,0.0006062000283868183
40,0.0011659111700988087,95,0.0005927454316381605
41,0.0011307141295293847,93,0.0005688526620900595
42,0.0011268984197862813,93,0.0005724499666700634
43,0.001108648126838252,93,0.0005480286714164996
44,0.00108375367688982,93,0.0005385492215276112
45,0.00106442249709145,92,0.0005300642722599736
46,0.0010285853354862673,92,0.0004847799885857879
