verb,subject,frequency,rank,total,proportion
go,you,1526,1,4552,0.3352372583479789
go,we,533,2,4552,0.11709138840070299
go,i,500,3,4552,0.10984182776801406
go,it,320,4,4552,0.070298769771529
go,he,291,5,4552,0.06392794376098418
go,they,247,6,4552,0.05426186291739894
go,she,169,7,4552,0.037126537785588755
go,that,139,8,4552,0.03053602811950791
go,who,74,9,4552,0.01625659050966608
go,what,64,10,4552,0.014059753954305799
go,this,46,11,4552,0.010105448154657293
go,us,29,12,4552,0.0063708260105448155
go,home,29,13,4552,0.0063708260105448155
go,bear,27,14,4552,0.005931458699472759
go,car,24,15,4552,0.005272407732864675
go,wanna,22,16,4552,0.0048330404217926184
go,one,21,17,4552,0.00461335676625659
go,people,14,18,4552,0.0030755711775043936
go,tiger,14,19,4552,0.0030755711775043936
go,guy,13,20,4552,0.0028558875219683658
go,monkey,12,21,4552,0.0026362038664323375
go,animal,10,22,4552,0.0021968365553602814
go,policeman,9,23,4552,0.001977152899824253
go,bro,8,24,4552,0.0017574692442882249
go,ya,7,25,4552,0.0015377855887521968
go,dog,7,26,4552,0.0015377855887521968
go,chi,7,27,4552,0.0015377855887521968
go,horse,7,28,4552,0.0015377855887521968
go,these,6,29,4552,0.0013181019332161687
go,thing,6,30,4552,0.0013181019332161687
go,kitty,6,31,4552,0.0013181019332161687
go,baby,6,32,4552,0.0013181019332161687
go,two,5,33,4552,0.0010984182776801407
go,something,5,34,4552,0.0010984182776801407
go,wheel,5,35,4552,0.0010984182776801407
go,daddy,5,36,4552,0.0010984182776801407
go,elephant,5,37,4552,0.0010984182776801407
go,kid,5,38,4552,0.0010984182776801407
go,ladder,5,39,4552,0.0010984182776801407
go,everyone,5,40,4552,0.0010984182776801407
go,truck,4,41,4552,0.0008787346221441124
go,mom,4,42,4552,0.0008787346221441124
go,hasta,3,43,4552,0.0006590509666080844
go,pop,3,44,4552,0.0006590509666080844
go,owl,3,45,4552,0.0006590509666080844
go,doll,3,46,4552,0.0006590509666080844
go,sis,3,47,4552,0.0006590509666080844
go,milk,3,48,4552,0.0006590509666080844
go,zweiback,3,49,4552,0.0006590509666080844
go,your,3,50,4552,0.0006590509666080844
go,mommy,3,51,4552,0.0006590509666080844
go,clock,3,52,4552,0.0006590509666080844
go,man,3,53,4552,0.0006590509666080844
go,all,3,54,4552,0.0006590509666080844
go,family,3,55,4552,0.0006590509666080844
go,sister,3,56,4552,0.0006590509666080844
go,train,3,57,4552,0.0006590509666080844
go,cow,3,58,4552,0.0006590509666080844
