rank,average_proportion,num_verbs,sd_proportion
1,0.43840233331373213,100,0.17626281272086936
2,0.18860865567546772,99,0.07367197854502289
3,0.10371940317984349,97,0.044895968033628594
4,0.06709199533646422,96,0.03325590748722095
5,0.04781206919313919,96,0.024122612826703586
6,0.03793507171294079,93,0.01897179555074117
7,0.030543232764930945,89,0.014305492799206667
8,0.025796820521115475,80,0.013159222780817454
9,0.020847129999334767,74,0.010973117333281194
10,0.01726547496830038,65,0.010057306788599318
11,0.016013673791035573,62,0.009988578225388959
12,0.014379104278108689,56,0.009822641012785219
13,0.013426476302563755,49,0.010174638179744134
14,0.010537470670123648,41,0.0075088972657216995
15,0.009135739210997015,38,0.006129586862681733
16,0.008351598465509563,36,0.005806463332378397
17,0.007289543035753969,32,0.005535426243596297
18,0.006799758900379952,30,0.005546657643441137
19,0.005727461994523778,25,0.004541816590111821
20,0.0056343641941037585,25,0.004576343667821973
21,0.004960018588160652,22,0.004297065572220642
22,0.004430301958493669,18,0.003881646656394352
23,0.0036767091730906597,17,0.002268865832111224
24,0.0032189463465178507,16,0.001727720642170377
25,0.003098805196621896,15,0.0018013441217153302
26,0.0030581051559218555,15,0.001838536133132138
27,0.0030581051559218555,15,0.001838536133132138
28,0.002485457737792756,13,0.0015573458704433135
29,0.002485457737792756,13,0.0015573458704433135
30,0.002489821713914577,12,0.0016265116888431617
31,0.002489821713914577,12,0.0016265116888431617
32,0.0021109142002082907,11,0.0009655794580391321
33,0.002262749688674815,9,0.0009857468122548003
34,0.002098626924847472,9,0.000979174936346653
35,0.002098626924847472,9,0.000979174936346653
36,0.002098626924847472,9,0.000979174936346653
37,0.002098626924847472,9,0.000979174936346653
38,0.0019924021532307314,9,0.0010511568925296376
39,0.0019924021532307314,9,0.0010511568925296376
40,0.0019264608409986178,9,0.0011240860091795506
41,0.0018586274398318834,9,0.001188550617782355
42,0.0016714927825625466,8,0.0011199378306566887
43,0.0016714927825625466,8,0.0011199378306566887
44,0.0015156444744676932,7,0.001112029547279394
45,0.0013128784806858973,6,0.0010670396673313576
46,0.0013128784806858973,6,0.0010670396673313576
47,0.0013128784806858973,6,0.0010670396673313576
48,0.0013128784806858973,6,0.0010670396673313576
49,0.0013128784806858973,6,0.0010670396673313576
50,0.0013128784806858973,6,0.0010670396673313576
51,0.0013128784806858973,6,0.0010670396673313576
52,0.0013128784806858973,6,0.0010670396673313576
53,0.0013128784806858973,6,0.0010670396673313576
54,0.0013128784806858973,6,0.0010670396673313576
55,0.0013128784806858973,6,0.0010670396673313576
56,0.0013128784806858973,6,0.0010670396673313576
57,0.0013128784806858973,6,0.0010670396673313576
58,0.0013128784806858973,6,0.0010670396673313576
59,0.0013128784806858973,6,0.0010670396673313576
60,0.0013128784806858973,6,0.0010670396673313576
61,0.0013128784806858973,6,0.0010670396673313576
62,0.0013128784806858973,6,0.0010670396673313576
63,0.0013128784806858973,6,0.0010670396673313576
64,0.0013128784806858973,6,0.0010670396673313576
65,0.0013128784806858973,6,0.0010670396673313576
66,0.0013128784806858973,6,0.0010670396673313576
67,0.0014053861496121926,5,0.0011657763715640062
68,0.0014053861496121926,5,0.0011657763715640062
69,0.0014053861496121926,5,0.0011657763715640062
70,0.0014053861496121926,5,0.0011657763715640062
71,0.0014053861496121926,5,0.0011657763715640062
72,0.0015177269508775734,4,0.0013144997884377671
73,0.0015177269508775734,4,0.0013144997884377671
74,0.0015177269508775734,4,0.0013144997884377671
75,0.0015177269508775734,4,0.0013144997884377671
76,0.0015177269508775734,4,0.0013144997884377671
77,0.0015177269508775734,4,0.0013144997884377671
78,0.0015177269508775734,4,0.0013144997884377671
79,0.0015177269508775734,4,0.0013144997884377671
80,0.0015177269508775734,4,0.0013144997884377671
81,0.0015312676430214026,3,0.0016095851759512444
82,0.0015312676430214026,3,0.0016095851759512444
83,0.0015312676430214026,3,0.0016095851759512444
84,0.0015312676430214026,3,0.0016095851759512444
85,0.0015312676430214026,3,0.0016095851759512444
86,0.0015312676430214026,3,0.0016095851759512444
87,0.0015312676430214026,3,0.0016095851759512444
88,0.0015312676430214026,3,0.0016095851759512444
89,0.0015312676430214026,3,0.0016095851759512444
90,0.0015312676430214026,3,0.0016095851759512444
91,0.0015312676430214026,3,0.0016095851759512444
92,0.0015312676430214026,3,0.0016095851759512444
93,0.0015312676430214026,3,0.0016095851759512444
94,0.0015312676430214026,3,0.0016095851759512444
95,0.0015312676430214026,3,0.0016095851759512444
96,0.0015312676430214026,3,0.0016095851759512444
97,0.0006019862102948156,2,1.2041180246507383e-05
98,0.0006019862102948156,2,1.2041180246507383e-05
99,0.0006019862102948156,2,1.2041180246507383e-05
100,0.0006019862102948156,2,1.2041180246507383e-05
101,0.0006105006105006105,1,
102,0.0006105006105006105,1,
103,0.0006105006105006105,1,
104,0.0006105006105006105,1,
105,0.0006105006105006105,1,
106,0.0006105006105006105,1,
107,0.0006105006105006105,1,
108,0.0006105006105006105,1,
109,0.0006105006105006105,1,
110,0.0006105006105006105,1,
111,0.0006105006105006105,1,
112,0.0006105006105006105,1,
113,0.0006105006105006105,1,
114,0.0006105006105006105,1,
115,0.0006105006105006105,1,
116,0.0006105006105006105,1,
117,0.0006105006105006105,1,
118,0.0006105006105006105,1,
119,0.0006105006105006105,1,
120,0.0006105006105006105,1,
121,0.0006105006105006105,1,
122,0.0006105006105006105,1,
123,0.0006105006105006105,1,
124,0.0006105006105006105,1,
125,0.0006105006105006105,1,
126,0.0006105006105006105,1,
127,0.0006105006105006105,1,
128,0.0006105006105006105,1,
129,0.0006105006105006105,1,
130,0.0006105006105006105,1,
131,0.0006105006105006105,1,
132,0.0006105006105006105,1,
133,0.0006105006105006105,1,
134,0.0006105006105006105,1,
135,0.0006105006105006105,1,
136,0.0006105006105006105,1,
137,0.0006105006105006105,1,
138,0.0006105006105006105,1,
139,0.0006105006105006105,1,
140,0.0006105006105006105,1,
141,0.0006105006105006105,1,
142,0.0006105006105006105,1,
143,0.0006105006105006105,1,
144,0.0006105006105006105,1,
145,0.0006105006105006105,1,
146,0.0006105006105006105,1,
147,0.0006105006105006105,1,
148,0.0006105006105006105,1,
149,0.0006105006105006105,1,
150,0.0006105006105006105,1,
