subject_lemma,verb_lemma
that,be
it,be
this,be
you,wanna
us,see
book,be
you,bring
i,think
this,be
you,talk
you,be
you,be
they,wear
you,wear
you,wear
you,go
you,go
you,wanna
we,have
she,have
she,play
you,talk
which,lead
that,be
that,be
she,come
you,have
she,have
i,bet
i,bring
that,be
what,happen
he,fall
you,think
he,hurt
baby,do
he,do
that,happen
momma,say
scissor,eat
you,go
he,do
he,disappear
he,be
she,find
he,sleep
that,be
he,be
that,be
she,do
she,be
you,know
she,find
he,be
you,know
that,be
he,meet
he,scar
he,come
they,do
they,go
you,be
she,give
she,be
she,be
he,come
he,be
he,have
you,know
these,be
those,be
they,look
these,be
that,be
those,be
you,go
who,be
that,be
that,be
that,be
she,have
she,stand
that,be
it,be
aba,mean
we,have
car,be
they,be
they,be
they,sit
they,do
mommy,be
who,be
who,be
who,be
baba,have
name,be
you,have
you,have
you,have
that,be
color,be
you,have
it,be
that,be
you,have
we,move
something,be
suit,be
you,go
what,be
that,be
you,wanna
what,be
you,do
you,have
you,remember
she,bring
you,think
you,think
what,be
you,open
you,wanna
you,want
you,wanna
you,want
i,open
us,see
what,be
she,know
bird,be
you,do
bird,go
you,want
baba,want
you,go
i,think
bird,eat
it,see
it,be
it,be
it,eat
that,be
they,be
us,see
what,be
that,be
that,be
this,be
what,be
what,be
it,be
he,hide
you,remember
you,have
it,be
you,be
i,think
you,like
you,know
you,think
hedgehog,like
you,have
you,do
it,look
it,be
you,remember
this,be
that,be
you,remember
nana,have
you,remember
thing,be
i,know
that,be
i,bet
i,bet
you,see
you,see
you,remember
you,do
what,be
that,be
you,squish
you,wanna
you,be
you,think
birdie,make
it,fly
it,come
duck,be
what,happen
that,be
they,be
child,get
i,be
i,have
that,be
list,be
i,mean
that,be
that,be
it,be
i,gather
you,be
that,mean
you,be
class,be
that,be
that,be
i,be
what,be
that,be
i,think
that,be
he,do
horsie,do
that,be
that,be
that,look
it,make
that,be
horse,say
you,know
i,think
animal,say
elephant,be
elephant,remember
they,have
xxx,know
they,do
they,be
they,talk
you,throw
what,be
that,be
that,be
what,be
that,be
horsie,eat
he,live
you,remember
horsie,live
he,eat
he,eat
i,think
cow,eat
cow,jump
cow,do
you,want
investigator,do
you,go
you,think
we,make
he,run
it,do
one,be
you,know
that,be
we,do
it,be
i,think
this,be
it,be
he,be
that,be
you,want
cooky,be
that,be
you,go
what,happen
that,be
they,be
they,go
they,stop
i,see
i,see
they,be
you,know
who,give
nana,send
us,go
it,be
it,be
that,be
orange,be
it,be
you,want
she,be
she,eat
she,get
it,be
it,be
it,be
she,like
i,mean
i,love
those,be
you,have
you,grapefruit
you,eat
i,see
you,eat
i,see
you,eat
we,go
you,wanna
we,open
we,go
you,pick
you,wanna
they,be
one,have
you,wanna
what,be
she,know
she,count
she,know
number,be
they,smell
they,smell
what,smell
you,like
bird,fly
bird,want
that,be
they,like
we,go
i,know
you,remember
that,be
you,remember
we,take
what,happen
duck,eat
you,know
duck,like
they,like
you,popcorn
i,know
that,be
that,be
they,have
that,mean
that,be
daddy,have
what,be
he,be
he,be
king,wear
investigator,wear
people,get
you,go
that,be
what,be
we,have
we,have
you,try
you,see
you,look
what,be
that,be
you,know
it,have
you,look
you,see
it,be
you,see
you,do
you,fall
that,be
you,take
you,take
you,do
it,be
you,do
you,wanna
it,be
i,think
it,be
we,take
that,be
it,be
it,be
we,wanna
it,be
i,know
it,be
it,be
that,have
you,think
we,show
i,think
they,see
they,come
it,sound
it,be
that,be
you,turn
handle,make
it,play
that,be
handle,be
handle,be
we,get
you,do
you,turn
that,be
i,be
who,turn
that,be
i,do
i,be
friend,be
investigator,be
investigator,be
you,be
this,be
she,be
she,be
i,know
she,be
you,be
she,be
you,be
that,be
it,be
you,go
you,go
you,go
you,come
it,be
you,close
you,come
you,want
i,close
you,hafta
you,close
i,see
child,look
one,be
you,wanna
string,hang
you,be
you,be
we,have
we,have
this,be
you,be
she,be
daddy,be
i,think
she,invite
i,come
i,mean
they,have
i,remember
i,think
they,open
you,put
he,do
he,bring
he,be
he,bring
he,put
who,bring
mailman,bring
he,bring
we,have
who,be
we,have
you,be
mailman,bring
you,get
what,be
that,be
these,be
anything,happen
nothing,go
they,fall
they,go
they,be
one,be
you,see
you,want
you,want
i,go
you,say
i,be
they,be
you,know
i,go
i,go
you,go
it,be
we,have
it,be
it,be
you,do
you,wanna
you,blow
you,wanna
you,do
you,think
it,break
you,pull
i,suggest
you,try
it,hurt
it,do
it,break
you,want
i,hold
it,be
you,be
that,be
you,get
you,be
you,get
you,be
you,reach
you,wanna
you,be
you,want
i,do
you,need
you,think
we,get
hair,cut
we,cut
they,wash
you,cut
it,be
it,be
that,be
you,put
you,wash
you,do
i,help
i,be
who,need
i,talk
you,wanna
you,want
you,do
you,dance
you,do
you,want
i,jump
you,wanna
that,be
you,want
i,jump
many,jump
you,hear
we,make
we,make
you,want
we,go
time,be
toe,be
that,be
you,get
i,give
you,say
you,be
you,go
that,be
you,go
you,want
you,have
you,have
that,make
you,wanna
they,be
they,useta
i,put
they,be
you,get
you,wanna
we,go
we,do
wanna,make
you,need
board,be
you,need
you,needta
needta,make
you,want
that,be
that,be
i,know
this,be
that,be
we,make
he,have
he,have
i,be
that,be
i,be
i,know
they,be
that,go
i,think
stuff,be
it,be
we,go
you,look
we,be
parent,play
four,sit
kid,be
it,be
it,be
claus,come
you,stay
it,be
you,pay
kid,get
that,be
you,meet
they,see
that,be
they,have
they,have
it,be
you,go
she,take
we,be
you,swing
it,go
investigator,make
that,be
you,wanna
it,roll
teetee,be
lid,fall
i,go
you,think
investigator,be
i,have
you,pour
that,be
we,have
thank_you,spoon
this,be
i,eat
it,be
it,be
you,like
you,like
cookie,be
you,eat
you,eat
that,be
who,go
i,be
you,find
it,fall
that,be
this,be
it,go
you,get
that,be
i,make
investigator,make
i,go
we,can
we,stop
a,be
lastname,tap
this,be
it,be
birthday,be
it,burn
it,be
wanna,read
spot,go
wanna,look
it,be
you,wanna
wanna,read
you,tell
who,be
spot,go
wanna,tell
who,break
it,break
you,do
we,let
daddy,fix
we,wait
daddy,fix
daddy,fix
you,show
who,bring
wanna,read
you,go
you,do
you,do
you,put
you,do
you,do
child,look
you,wanna
observer,have
you,wanna
we,bring
you,give
i,tap
i,know
that,be
i,do
he,be
he,read
he,read
that,be
you,come
what,be
that,be
what,be
that,be
what,be
that,be
these,be
this,be
what,be
that,be
what,be
that,be
these,be
what,be
that,be
that,be
that,be
this,be
this,be
what,be
that,be
that,be
what,be
that,be
who,be
who,be
this,be
those,be
this,be
this,be
this,be
you,use
you,put
it,rain
it,be
who,be
it,get
you,do
it,get
you,go
it,get
who,come
child,be
you,like
who,be
child,be
it,be
it,be
bird,be
bird,be
he,cry
birdie,eat
they,eat
you,watch
you,wanna
i,du
you,do
birdie,be
one,be
phoebe,call
wanna,put
policeman,tell
boy,sit
policeman,say
thing,be
we,have
you,see
what,go
dog,go
name,be
you,cut
you,cut
we,be
we,do
that,be
dish,go
what,be
what,be
that,be
you,know
that,be
that,be
train,say
engine,be
this,be
car,be
who,have
this,be
that,be
she,do
she,put
wanna,see
what,be
that,be
that,be
what,be
that,be
what,be
this,be
this,be
i,have
you,go
you,go
boat,be
this,be
he,say
who,be
who,be
who,be
that,be
kitty,say
this,be
that,be
that,be
who,be
this,be
that,be
who,be
you,love
that,be
lion,say
this,be
pig,be
pig,be
what,be
cow,be
you,go
you,wanna
what,be
what,do
crab,do
he,pinch
live,be
crab,live
he,bite
he,live
he,live
he,do
you,wanna
what,be
that,be
what,be
you,wanna
what,be
those,be
who,be
it,be
who,be
who,be
you,be
that,be
i,see
who,say
that,be
who,go
who,do
xxx,leave
you,talk
you,talk
you,regress
who,be
he,be
duck,say
who,be
who,be
who,be
i,think
it,be
sheep,say
that,be
who,be
you,know
he,have
you,know
it,be
that,be
lemme,see
it,look
that,be
door,come
us,see
we,go
i,think
it,go
you,wanna
you,needta
you,be
you,be
you,be
you,want
i,go
i,be
investigator,be
you,be
we,go
i,think
it,go
you,shut
you,break
it,work
that,be
it,be
child,be
he,be
he,be
those,be
you,know
those,be
i,think
they,be
what,be
you,say
who,be
that,be
who,be
who,be
he,have
name,be
he,be
i,fix
investigator,have
investigator,have
child,be
what,be
i,think
that,be
it,go
who,be
i,get
that,be
what,hold
elephant,look
you,count
you,count
observer,have
you,knock
who,be
this,be
you,know
that,be
you,count
you,xxx
you,count
what,be
that,be
you,count
you,needta
kleenex,be
investigator,be
you,go
you,get
who,be
that,be
who,be
that,be
he,go
it,hurt
he,hurt
he,tickle
you,be
you,be
who,be
he,be
you,know
this,be
you,wanna
you,wanna
he,go
i,find
who,be
you,have
i,tell
yaya,go
yaya,have
she,have
she,have
bird,be
you,tell
who,be
you,like
you,go
who,be
pete,talk
he,say
he,say
duck,say
letter,be
you,show
you,do
i,be
that,be
it,be
tent,fall
who,fall
you,be
you,go
who,be
who,be
he,be
who,be
they,come
who,be
who,be
who,be
who,be
who,be
that,be
that,be
they,dance
i,think
they,know
they,do
they,be
who,be
that,be
wanna,blow
wanna,do
you,put
they,be
letter,be
you,go
we,wanna
what,be
that,be
it,be
this,be
you,want
i,record
it,be
we,deal
it,be
we,be
we,know
what,go
you,know
we,hafta
that,be
xxx,love
he,have
he,read
what,be
this,be
what,be
that,be
it,be
that,be
you,give
you,give
you,put
this,be
it,be
this,be
this,be
this,be
it,be
it,be
it,be
it,be
what,start
what,start
name,be
that,be
name,be
you,live
you,say
you,tell
you,get
you,know
it,be
investigator,go
you,help
we,put
what,go
you,wanna
we,take
you,go
it,be
he,be
he,be
you,be
who,buy
i,wanna
i,sit
what,happen
bird,be
she,want
she,want
what,happen
you,take
people,go
you,want
you,have
xxx,sneeze
wanna,show
bird+feeder,be
where,be
bird+feeder,be
bird,be
bird,have
what,happen
xxx,take
those,be
you,have
you,get
you,get
you,get
you,take
it,hurt
wanna,hear
we,read
book,be
cha,have
who,be
who,be
what,be
buster,say
it,go
you,have
you,have
it,be
we,fix
he,fix
it,look
who,be
go,come
we,go
you,go
who,be
you,be
you,talk
car,be
you,go
car,be
car,be
they,be
they,be
he,do
what,be
you,throw
i,put
car,be
they,hide
wanna,go
what,be
what,be
that,be
that,be
what,do
bus,take
bus,take
you,go
you,go
you,fix
it,break
who,break
child,break
child,let
i,see
mommy,give
i,think
you,think
it,fix
you,stick
you,do
you,be
you,do
dad,come
you,go
you,wanna
xxx,see
duchess,go
duchess,be
car,be
who,put
truck,be
xxx,be
i,think
you,go
she,be
duchess,be
he,bite
you,be
he,bite
i,think
you,look
duchess,see
duchess,be
you,tell
gammy,give
it,be
you,know
they,bring
they,do
you,say
you,say
you,want
word,be
you,be
i,think
you,fit
you,find
wanna,play
you,like
child,look
it,look
xxx,come
we,hafta
bird,be
they,have
they,be
you,have
that,eat
that,be
that,be
he,be
he,do
he,go
he,go
he,go
he,go
he,see
he,go
he,be
it,be
he,go
she,be
she,be
you,see
i,see
i,think
she,sleep
she,be
edging,look
you,hide
it,come
you,do
you,do
you,leave
you,do
we,catch
you,do
you,break
you,do
you,go
you,go
you,do
you,try
he,run
he,get
you,get
pant,get
what,get
what,get
these,be
they,do
mommy,be
it,be
you,have
who,be
name,be
i,say
who,be
who,be
they,be
flower,be
who,be
they,be
leaf,be
flower,be
nothing,be
you,get
that,be
that,be
you,want
i,put
bird,be
they,be
you,come
that,be
they,come
bird,eat
you,wanna
we,take
wanna,take
you,climb
you,go
you,wanna
i,get
you,sit
you,wanna
i,want
that,be
you,go
you,go
you,go
you,go
you,say
you,fall
you,wanna
you,do
you,like
you,like
we,paint
you,fall
you,go
i,see
i,see
i,see
you,know
who,see
bird,see
bird,see
he,want
i,hear
i,hear
observer,see
i,see
i,think
we,leave
mummy,like
you,bounce
child,bounce
mommy,get
paint,set
you,bounce
i,want
i,think
you,want
you,bounce
i,have
you,paint
you,know
who,be
riding,be
us,see
you,paint
it,go
xxx,break
you,paint
that,be
that,be
what,be
that,be
those,be
you,get
we,do
we,do
what,be
that,be
what,be
that,be
you,turn
you,do
you,get
you,get
you,be
i,think
you,sit
you,have
you,do
that,be
you,do
that,be
this,be
i,wanna
what,be
that,be
what,be
girl,do
she,look
you,do
i,help
you,do
that,be
you,paint
it,be
it,be
you,think
this,go
you,be
you,be
what,happen
that,be
that,happen
he,fall
i,bet
you,do
you,fall
you,go
it,be
wanna,read
us,look
you,wanna
you,do
xxx,be
that,look
it,be
what,be
that,be
truck,be
that,be
who,have
he,do
it,be
who,have
he,do
who,have
he,do
it,be
you,say
this,be
what,be
that,be
it,be
it,be
they,fall
xxx,be
this,be
these,be
what,be
that,be
guy,go
he,go
i,think
he,go
what,be
what,be
that,be
engine,be
you,listen
you,hear
you,hear
you,hear
it,be
it,be
a,be
it,be
it,be
it,blow
that,mean
that,be
what,be
mr,be
you,fall
you,can
you,will
you,be
what,happen
he,be
you,tell
i,read
bus,be
bus,be
people,go
you,see
you,go
you,go
it,be
you,run
that,be
that,be
you,want
it,be
it,break
i,think
it,break
i,think
that,be
that,be
it,go
you,tell
you,go
we,go
we,see
we,see
we,see
that,be
we,see
mommy,do
we,wash
mummy,park
we,go
we,go
baby,do
child,tell
he,do
you,come
you,put
you,do
you,hold
that,be
they,be
hafta,be
lady,show
what,be
they,do
button,do
they,go
this,be
who,be
who,be
who,be
who,be
who,be
that,be
who,be
who,be
who,be
that,be
who,be
you,know
that,be
he,be
who,be
who,be
who,be
who,be
who,be
guy,be
they,be
who,be
us,see
you,do
you,do
these,be
who,be
this,be
who,be
who,be
that,be
he,be
he,go
who,be
you,go
he,be
you,go
you,see
you,see
what,be
that,be
he,be
it,be
who,be
he,get
he,read
baby,get
you,know
baby,be
who,be
who,be
you,do
you,get
you,do
you,say
you,wanna
i,get
what,be
child,be
you,say
you,think
i,think
i,get
you,be
you,need
you,go
i,think
daddy,take
god,bless
you,say
you,get
you,say
you,say
couch,be
you,break
you,know
you,bounce
that,be
daddy,get
everybody,get
who,say
who,say
who,say
who,say
who,say
i,think
we,go
who,be
i,know
you,want
mummy,do
you,do
you,wanna
you,be
you,paint
that,be
you,do
you,do
you,get
i,show
you,do
i,want
you,hide
i,want
you,hide
it,be
it,be
it,be
you,do
it,be
we,buy
you,like
you,have
you,go
mummy,break
this,be
you,hold
you,know
you,blow
i,think
that,be
you,think
that,be
you,do
that,be
we,do
i,think
it,belong
you,wanna
you,have
you,want
i,give
you,think
that,be
i,bet
mother,like
that,be
you,go
you,go
buster,be
buster,have
you,like
mess,do
you,do
you,go
you,do
you,sit
you,go
that,be
she,put
leg,hang
you,like
i,think
what,be
who,be
i,think
mother,clean
who,care
you,be
i,care
i,find
that,match
what,be
that,be
you,push
you,go
i,wanna
you,wanna
i,build
you,do
you,be
i,build
you,like
i,need
you,spill
i,build
man,be
he,drive
he,be
that,be
you,have
child,pick
this,go
i,have
you,go
you,be
wanna,see
i,bring
i,know
i,have
i,have
that,be
that,be
that,be
that,be
what,be
that,be
that,be
that,be
we,look
you,recognize
i,have
i,bet
you,know
this,be
child,have
hers,look
i,think
what,be
that,be
it,look
i,think
it,be
that,be
i,have
what,be
that,be
it,be
it,have
that,be
you,think
that,be
it,be
investigator,have
he,be
he,be
you,like
this,be
who,be
you,be
baby,sit
edna,belong
she,type
who,type
i,type
who,be
tracy,be
tracy,be
i,think
she,be
i,be
you,figure
animal,be
you,remember
us,see
we,find
this,be
anything,find
she,think
that,look
that,be
what,be
that,be
guy,be
this,be
that,look
it,be
they,know
collie,be
she,recognize
you,like
you,wanna
wanna,show
you,tell
people,be
she,know
you,come
you,tell
who,be
you,remember
that,be
who,be
that,be
it,be
i,guess
that,be
it,be
you,remember
she,useta
she,come
you,wanna
i,know
that,be
who,be
that,be
we,useta
who,be
who,be
that,be
that,be
that,be
that,be
i,hope
you,be
i,recognize
what,be
i,know
you,tell
who,be
that,be
he,be
he,be
he,be
he,be
he,be
he,be
i,know
he,be
he,be
you,be
that,be
that,be
that,be
who,be
that,be
that,be
she,be
that,be
that,be
you,be
you,be
that,be
it,be
it,be
it,be
it,be
it,be
thing,be
you,tell
that,be
i,see
that,be
we,go
you,go
you,go
who,be
he,be
who,be
i,think
i,think
guy,get
what,be
face,be
that,be
that,look
that,be
he,be
he,be
that,be
you,be
you,walk
us,see
us,see
you,get
you,have
you,be
hair,be
it,be
you,sleep
eye,be
who,be
grandma,like
you,want
you,be
we,get
who,be
who,be
that,be
you,play
you,climb
house,be
slide,be
that,be
you,meet
wanna,jump
you,be
you,get
i,hang
i,hang
i,give
i,go
you,give
you,get
penny,be
wanna,take
you,put
that,be
you,drop
this,be
that,be
you,tease
you,give
us,put
you,watch
it,come
that,be
i,take
i,go
you,play
jacob,call
money,be
i,know
this,be
i,find
this,be
you,be
you,look
that,be
that,be
you,tease
i,think
you,tease
i,see
you,see
light,go
you,drop
that,be
you,make
noise,go
light,go
you,want
you,have
what,be
what,be
it,be
it,be
we,be
you,get
you,get
you,know
mommy,want
we,have
i,have
i,think
you,hafta
it,be
you,understand
we,be
she,be
she,be
i,see
you,see
light,go
you,see
you,make
you,say
i,think
you,reach
you,reach
you,can
that,be
that,be
you,do
i,have
it,be
you,touch
it,hurt
you,go
that,be
we,hafta
nose,be
she,have
she,get
you,have
she,take
you,go
i,miss
child,come
you,go
you,go
she,go
my,be
you,be
you,go
you,be
you,be
she,be
i,miss
you,burp
i,think
it,be
you,get
you,have
us,see
i,have
you,do
that,be
you,remember
what,happen
he,touch
what,happen
he,cry
it,hurt
it,make
he,cry
that,be
you,like
i,be
you,be
i,be
i,work
i,finish
i,hang
i,put
you,want
it,tell
daughter,be
she,study
she,think
she,go
i,be
you,be
duck,cry
you,think
he,cry
he,cry
he,cry
you,think
that,be
it,be
i,be
he,be
he,have
you,take
it,look
you,like
i,guess
you,hear
you,be
you,be
you,be
that,be
they,do
i,guess
they,progress
they,say
you,want
i,put
you,reach
everything,be
that,mean
you,wanna
you,know
thing,be
i,wanna
you,be
you,be
wanna,put
i,get
you,wanna
i,put
today,be
birthday,be
she,color
that,be
light,color
who,be
you,know
doll,be
you,see
you,draw
you,draw
you,draw
we,draw
that,be
you,show
you,show
ear,be
you,draw
i,draw
you,draw
that,look
that,be
i,draw
i,make
these,be
these,be
we,go
this,do
we,make
kitty,lie
what,be
that,be
i,needta
those,be
kitty,be
kitty,be
that,be
you,say
we,draw
we,draw
you,want
i,draw
kitty,do
this,be
he,be
what,be
child,be
what,be
that,be
we,see
it,be
you,know
it,be
what,be
that,be
what,do
lion,do
you,remember
lion,say
you,wanna
thing,be
you,find
you,put
we,see
we,figure
they,be
lion,be
that,be
you,see
it,be
we,call
you,remember
what,be
bear,do
that,be
one,stand
you,make
that,be
it,be
you,try
it,be
we,try
we,make
he,stand
he,stand
he,do
you,bring
what,be
that,be
he,keep
you,go
he,knock
he,do
that,be
monkey,do
you,monkey
you,monkey
monkey,be
that,be
that,be
one,look
that,be
bear,be
bear,be
you,find
they,be
child,be
that,be
this,be
you,put
you,wanna
you,see
these,be
i,make
you,go
you,feed
you,think
duck,be
you,wanna
you,see
guy,be
we,stand
you,think
lion,scare
he,knock
you,be
lion,scare
you,look
that,scare
they,be
i,think
we,need
wanna,make
you,make
animal,go
he,sleep
you,think
he,sleep
he,lie
wanna,make
he,sleep
he,go
bed,be
guy,put
it,be
bird,do
bird,do
he,fly
he,be
you,go
it,be
it,be
it,keep
you,go
it,be
it,be
it,be
he,be
he,be
he,have
you,show
that,be
it,be
child,be
you,do
you,do
you,go
you,hold
you,find
you,do
you,find
what,be
that,be
it,be
you,find
you,do
you,want
you,want
you,catch
you,go
you,want
she,do
you,want
you,want
you,need
help,come
that,be
that,be
you,leave
you,climb
i,give
that,be
that,be
baby,be
it,be
you,give
you,be
you,want
you,go
you,show
you,show
i,bet
she,scar
that,look
this,be
she,smile
what,happen
you,lie
you,do
that,be
he,do
he,lie
he,be
this,be
he,jump
you,make
he,jump
lion,jump
i,think
he,go
we,make
us,see
we,can
this,be
us,see
we,make
who,sit
lion,do
i,know
i,see
lion,sit
one,sit
where,be
bear,be
he,can
he,sit
he,could
it,look
he,sit
guy,jump
what,happen
what,happen
it,be
birdie,fly
he,have
birdie,fly
what,happen
what,happen
you,think
you,wanna
wanna,climb
you,leave
it,be
you,go
you,climb
you,leave
you,climb
i,put
you,wanna
i,give
you,climb
i,be
you,take
you,go
bear,be
you,see
bear,be
you,be
you,be
you,go
we,go
i,hold
you,do
you,do
you,do
that,be
that,be
that,be
this,be
us,get
that,be
that,be
you,wanna
animal,be
animal,be
thing,be
you,know
we,do
child,come
i,show
you,sit
this,be
doctor,use
you,know
they,do
they,roll
they,go
this,be
leg,go
it,work
you,try
we,go
that,be
you,wanna
you,test
wanna,test
you,test
i,hold
you,test
she,sit
we,go
knee,be
everything,be
i,think
it,be
you,hit
i,test
you,wanna
i,test
you,watch
us,see
knee,work
it,work
knee,work
we,go
you,miss
that,hurt
you,hit
you,get
we,test
wanna,do
i,think
we,test
you,look
you,look
you,look
we,do
you,wanna
you,look
i,look
you,come
i,go
oop,look
i,look
i,be
i,think
one,be
we,test
you,wanna
us,see
she,be
she,work
i,think
dolly,be
you,miss
i,hold
you,go
one,work
wanna,try
it,ring
i,put
i,get
i,think
you,drop
it,be
it,be
we,go
she,be
somebody,want
that,be
who,be
it,be
it,be
we,do
we,listen
what,be
this,be
what,be
you,remember
it,look
it,have
rubber,stick
we,try
i,listen
i,wanna
i,listen
it,squish
it,go
thing,be
it,do
it,do
you,do
you,squeeze
what,happen
what,happen
what,happen
you,squeeze
you,think
this,be
you,know
that,be
it,be
you,bring
medicine,be
what,be
what,be
you,do
you,show
we,do
we,open
i,hope
it,open
i,try
you,open
you,wanna
you,can
i,have
i,wanna
i,think
medicine,be
that,be
we,have
you,pretend
it,be
us,pretend
it,be
it,be
you,do
it,be
you,do
that,be
you,do
you,eat
we,pour
you,eat
you,think
dolly,need
you,let
i,hold
you,be
you,want
pillow,throw
that,get
it,come
that,be
you,watch
you,catch
you,hafta
you,be
you,know
thing,be
you,climb
you,climb
these,be
we,wear
we,do
this,be
you,give
she,be
you,give
she,feel
you,draw
that,be
eye,be
that,be
that,be
what,be
that,be
we,need
that,be
that,be
fish,have
you,know
we,forget
we,forget
fish,swim
fish,have
i,see
you,do
you,wanna
you,lean
that,be
you,hold
she,throw
you,want
you,say
you,go
you,go
you,wanna
you,get
you,hurt
you,draw
what,be
i,be
us,make
lion,need
that,look
it,look
you,mean
we,forget
that,look
you,go
you,bring
you,wanna
lion,be
wanna,see
you,make
bird,fly
you,fly
us,see
you,do
some,fly
you,get
they,come
who,be
you,forget
i,think
you,dump
you,do
i,hold
you,hold
you,do
you,lean
you,do
you,do
i,think
you,come
you,come
you,show
you,think
i,bet
everyone,like
us,see
that,be
you,do
you,can
i,get
i,get
you,share
you,share
you,have
you,stick
we,throw
that,be
you,color
you,draw
you,forget
i,put
we,go
i,color
it,green
bird,have
you,make
that,be
one,be
you,find
that,be
that,be
thing,be
you,know
that,be
that,be
what,happen
you,feel
it,go
you,twist
that,work
wanna,take
she,be
we,do
we,hadta
she,have
somebody,color
who,do
you,step
what,be
that,be
that,be
that,be
red,be
that,be
it,be
you,go
you,forget
you,forget
you,go
she,make
who,be
that,be
who,be
hooray,can
you,can
it,be
that,happen
that,be
egg,go
we,have
we,put
we,put
you,put
they,sit
you,go
he,fit
bird,fit
i,bet
they,fit
panda,fit
he,fit
one,fit
lion,be
wanna,try
that,fit
that,be
that,be
you,go
that,be
you,find
you,can
xxx,get
you,be
us,concentrate
you,do
you,get
these,be
she,say
you,want
i,want
i,love
you,like
it,be
they,fit
they,fit
one,fit
you,go
gumby,stand
i,think
that,be
we,open
you,remember
book,be
those,be
it,be
they,be
they,be
you,make
this,suit
i,know
you,like
you,use
i,put
she,remember
child,have
you,help
i,remember
what,be
that,be
you,remember
this,be
it,look
it,be
guy,be
what,be
that,be
that,be
this,be
you,tell
we,take
that,be
it,be
he,have
it,be
i,think
it,be
you,think
it,be
you,see
you,see
you,remember
he,have
three,be
that,be
three,be
