subject_lemma,verb_lemma
you,see
you,see
you,see
you,see
you,see
you,see
you,see
cow,feel
funny,be
funny,be
funny,be
you,get
you,pick
old_mcdonald,have
he,have
old_mcdonald,have
i,okay
big_bird,see
big_bird,see
you,give
you,give
you,give
ahhah,look
xxx,give
those,be
they,be
that,be
that,be
you,pat
you,prick
she,have
she,have
you,have
that,be
you,take
you,take
you,take
you,go
you,take
it,be
wanna,throw
you,try
this,be
it,be
it,go
it,be
you,remember
this,be
it,go
this,be
it,go
that,be
that,be
who,be
who,be
that,be
us,see
you,wanna
hat,be
you,get
you,can
you,go
chi,be
chi,be
chi,be
chi,be
i,see
you,see
they,be
they,be
that,be
that,be
you,want
you,want
you,be
you,be
what,happen
what,happen
you,be
you,remember
you,like
it,be
that,be
that,be
that,be
that,be
car,be
i,bet
man,go
he,go
you,get
you,get
he,come
you,get
man,come
man,come
you,take
you,go
you,try
that,be
that,be
chi,look
you,wanna
you,want
you,get
you,wanna
what,be
what,be
you,make
toy,be
toy,be
it,be
i,know
you,bite
you,bite
you,bite
that,make
that,make
toy,be
you,go
that,make
that,make
this,be
this,be
this,be
foot,be
you,take
you,do
you,take
dolly,be
dolly,be
you,throw
sheep,be
you,be
that,be
that,be
bird,be
bird,be
that,be
bird,be
you,dance
you,dance
you,can
you,go
you,go
you,clap
you,clap
you,go
it,be
that,be
that,be
you,go
you,wanna
that,be
you,go
you,go
you,put
it,be
it,be
calf,be
that,be
lamb,be
pig,be
you,put
us,see
it,be
cow,be
that,be
i,be
that,be
i,tell
that,be
us,play
that,make
that,make
it,do
that,be
you,wanna
you,wanna
we,see
what,be
you,want
who,be
who,be
that,be
chi,look
mot,be
she,be
chi,be
she,be
we,see
what,be
this,be
di,be
it,be
you,want
you,like
you,wanna
you,want
you,keep
you,keep
xxx,see
you,hit
you,wanna
you,like
this,be
you,wanna
i,love
us,get
you,look
you,see
you,like
you,wanna
what,be
we,tip
that,be
that,be
you,like
it,be
we,go
it,be
you,wanna
this,fit
you,wear
it,be
you,get
you,get
you,see
you,seem
we,put
that,be
that,be
you,like
you,like
you,want
it,be
that,be
that,be
you,want
you,want
i,put
you,wanna
you,wanna
you,go
what,happen
we,miss
we,miss
you,wanna
that,be
you,wanna
you,like
i,put
you,like
i,do
you,look
you,look
chi,be
she,be
mot,be
she,be
chi,be
she,be
you,get
that,be
you,like
it,be
it,be
it,taste
it,taste
wanna,get
der,go
you,find
i,get
i,get
you,get
he,be
you,get
you,do
you,do
that,be
that,be
dis,be
you,want
you,want
you,clap
fun,be
i,grab
you,want
that,be
you,do
you,do
you,do
he,go
you,say
you,give
i,know
you,love
cow,go
us,see
you,like
you,go
you,go
you,pay
i,talk
you,get
you,get
you,think
you,like
you,like
that,be
you,go
you,make
you,make
it,say
what,be
what,be
it,be
it,be
you,like
you,do
you,do
you,spit
i,go
you,like
you,get
you,want
you,get
you,want
wanna,play
you,wanna
you,want
you,think
you,go
you,look
that,be
you,want
you,take
you,take
you,take
you,take
you,want
you,want
you,want
wanna,play
you,wanna
chair,do
you,do
that,be
you,want
bird,say
you,say
that,be
you,get
that,be
you,give
you,see
you,like
you,say
you,say
that,be
that,be
that,be
chi,say
you,eat
big_bird,be
big_bird,be
big_bird,be
big_bird,be
big_bird,be
you,go
you,want
you,want
you,want
you,want
you,want
big_bird,be
wanna,play
wanna,play
you,wanna
it,be
you,go
you,go
you,play
it,be
it,be
you,do
that,be
that,be
it,be
wanna,do
big_bird,like
big_bird,need
you,want
you,go
fun,be
you,do
you,go
you,like
you,like
you,tell
you,say
you,like
doll,do
she,do
you,play
us,see
piggie,go
you,see
baby,be
baby,be
us,see
you,see
you,get
you,get
you,get
you,take
you,want
you,want
you,drop
they,fall
they,fall
you,hold
you,go
you,think
i,get
they,go
they,hide
they,hide
you,think
you,go
us,look
us,look
wanna,see
you,wanna
it,say
you,see
that,be
you,see
you,see
wanna,read
i,think
that,be
bear,get
you,do
you,like
you,go
you,get
you,go
who,be
who,be
you,see
you,see
bunny,be
that,be
you,go
we,go
what,be
dat,be
that,be
he,go
who,be
baby,look
baby,be
you,lookee
that,look
that,look
dudn't,look
we,have
that,be
that,be
you,do
you,get
ya,get
you,get
i,gon
i,go
i,go
you,want
we,have
us,see
you,want
ya,go
useta,have
they,be
they,be
ya,think
he,cool
you,pick
you,pick
he,do
you,get
you,get
i,wanna
i,race
i,race
you,go
you,go
you,go
you,go
lemme,see
i,get
you,play
you,knock
i,get
that,be
big_bird,wanna
big_bird,be
you,stand
wan,stand
we,go
you,wanna
you,go
you,find
you,like
you,do
big_bird,have
you,go
you,wanna
i,pick
chi,be
chi,be
he,be
chi,be
he,be
wanna,wear
i,think
you,look
ya,get
you,go
you,wanna
you,get
you,get
you,think
you,go
you,wanna
you,want
mot,dump
you,play
you,crawl
us,put
us,put
you,get
you,hold
you,go
you,stand
you,do
you,do
i,know
you,do
you,get
you,go
who,be
who,be
who,be
you,go
you,take
you,put
you,go
you,go
you,go
you,eat
one,say
you,eat
you,eat
that,be
you,think
xxx,go
us,see
one,be
he,say
xxx,want
it,come
he,be
he,be
that,taste
it,taste
it,taste
you,go
you,go
i,see
i,see
it,be
i,see
this,fit
go,get
you,look
they,go
they,hide
they,hide
xxx,get
i,be
i,go
you,go
you,go
you,go
you,do
you,do
you,do
that,be
you,like
he,go
we,put
ya,think
you,think
ya,silly
you,tell
i,understand
i,hear
i,ga
i,gotcha
i,let
you,go
i,be
i,be
that,be
i,hear
you,go
you,gon
you,fuss
you,do
you,do
chi,look
he,go
it,be
it,be
you,do
you,do
you,go
you,go
you,go
this,look
we,store
we,do
you,come
you,raise
we,dance
we,dance
you,see
you,see
you,raise
you,go
you,go
you,wanna
ya,go
you,get
you,go
you,fuss
you,like
you,fuss
you,fuss
you,see
you,play
you,wanna
you,gon
you,be
you,be
we,get
we,get
i,guess
one,be
moo_moo,go
you,put
us,see
you,got
you,got
you,drop
you,go
we,need
you,go
that,be
fun,be
fun,be
you,want
you,like
you,get
you,get
you,be
you,crawl
you,go
i,do
i,put
you,take
i,put
you,try
throw,go
you,get
it,go
you,think
you,do
you,do
you,push
you,go
you,know
you,pick
it,be
your,be
you,get
you,be
you,go
you,go
you,go
you,go
you,go
you,wanna
you,get
you,get
you,take
ya,go
you,go
you,be
you,be
you,want
you,want
you,be
you,be
you,be
you,go
you,look
she,get
you,wanna
i,think
i,see
this,look
you,close
you,go
you,do
you,be
you,do
i,put
you,want
you,be
it,taste
you,drop
you,get
you,go
you,go
that,be
it,be
you,wanna
one,go
they,get
you,go
that,be
it,make
it,go
you,want
you,want
you,pick
you,go
you,get
they,fall
you,want
you,want
some,go
you,go
you,want
you,go
it,be
that,go
you,get
i,think
we,help
we,turn
you,get
that,be
that,be
you,have
you,lose
us,see
what,be
us,see
you,hold
pig,be
he,go
he,go
you,get
you,have
you,pick
you,get
piggie,be
he,be
he,be
he,be
he,go
you,wanna
us,see
you,like
you,wanna
i,think
it,be
mot,hold
it,be
it,go
you,want
you,go
you,wanna
wanna,see
you,want
that,have
you,pick
ball,rattle
you,kick
you,get
you,go
it,go
you,want
you,want
it,be
that,be
ball,go
that,be
it,be
ball,go
ball,go
you,make
they,go
they,go
they,come
you,got
you,do
it,be
you,be
it,be
it,be
you,taste
you,taste
it,taste
you,get
you,be
you,be
us,get
us,see
what,be
you,wanna
it,be
it,be
you,wanna
you,want
you,go
you,want
ball,come
that,be
you,try
you,know
you,tip
they,come
that,be
you,wanna
you,go
you,go
you,get
she,be
she,take
you,go
you,get
you,say
she,be
she,be
she,be
you,hold
you,give
you,see
you,taste
it,taste
it,taste
you,go
you,say
you,like
you,like
you,go
you,get
you,get
you,wanna
you,wanna
you,keep
we,see
we,see
i,see
i,see
it,be
you,hang
you,go
we,move
you,go
we,put
you,want
you,tell
you,go
you,wanna
we,get
us,see
what,be
you,wanna
that,be
you,wanna
you,go
she,be
she,be
you,go
you,go
you,do
you,wanna
you,go
that,be
that,be
you,go
that,look
you,like
you,do
us,see
you,wanna
you,wanna
that,taste
it,do
you,have
you,take
that,be
you,have
that,be
you,go
you,see
you,see
you,get
you,go
it,go
you,go
it,be
it,get
it,get
it,get
you,drop
you,get
it,go
it,go
we,go
we,leave
we,get
you,wanna
you,want
we,go
ring,be
it,be
they,go
they,do
you,wanna
that,be
it,go
you,throw
you,have
chi,be
one,be
that,be
it,be
it,go
thing,be
it,grab
toy,outta
you,turn
you,turn
i,bet
foot,slip
you,go
that,be
it,go
it,go
this,be
it,be
stick,be
you,go
it,go
it,go
you,like
you,want
i,see
you,know
you,like
you,wanna
you,wanna
you,go
you,want
you,wanna
wanna,read
we,read
look,be
face,be
he,be
what,be
that,be
that,be
you,see
you,see
this,be
it,be
you,wanna
what,be
that,be
you,see
you,see
you,wanna
you,wanna
bunny,have
he,do
it,be
you,check
it,go
you,wanna
picture,be
you,wanna
what,be
who,be
that,be
that,be
chi,look
it,be
you,see
you,like
you,wanna
kitty+cat,be
it,go
we,try
us,see
what,be
i,hear
that,make
you,go
it,make
it,be
you,be
it,do
it,do
it,do
you,can
you,shake
room,be
you,think
that,be
you,think
that,be
it,be
i,think
it,go
you,see
that,be
you,look
you,be
you,will
you,say
you,be
that,be
you,see
you,see
you,hear
you,hear
you,think
that,be
that,be
you,see
that,be
we,have
that,be
it,be
you,go
you,say
you,move
you,go
you,know
you,have
you,see
you,see
you,see
that,be
you,know
you,know
i,think
you,do
we,sing
one,have
we,have
who,be
who,be
you,see
you,see
cookie,monster
you,like
you,like
you,go
what,be
that,be
we,put
you,wanna
you,try
you,go
you,bang
it,go
it,go
you,like
i,find
they,have
they,have
you,wanna
we,move
us,move
he,rock
that,be
that,get
you,get
you,get
you,go
they,be
you,see
we,look
i,see
we,put
chi,be
he,go
he,go
he,go
he,be
he,be
hat,be
we,try
you,wanna
you,wanna
that,be
you,wanna
you,like
you,wanna
you,turn
page,be
you,turn
foot,go
foot,go
you,want
mot,chew
you,go
those,be
you,hear
somebody,do
yay,do
whistle,do
he,do
you,go
you,see
you,see
that,fall
we,get
you,wanna
i,put
we,put
who,be
who,be
that,be
you,wanna
he,have
that,be
you,want
we,have
go,come
we,go
you,see
that,be
big_bird,get
big_bird,get
he,be
chi,look
he,be
hug,give
that,be
that,be
that,be
hat,go
hat,go
hat,be
that,be
whatcha,want
you,want
it,be
it,be
that,be
one,be
that,be
that,be
chi,look
you,say
cow,say
cow,say
you,bite
you,bite
that,be
mm,be
you,do
you,do
you,do
you,get
you,get
you,get
ahhah,be
that,be
that,be
that,be
that,be
you,want
wanna,put
you,come
you,come
you,come
you,go
i,go
i,go
mot,come
you,come
you,come
you,get
you,get
you,get
you,get
you,get
he,go
you,get
he,go
he,go
he,go
he,come
he,be
he,be
what,be
what,be
you,get
this,be
it,be
that,be
you,go
you,go
you,wanna
wanna,put
you,take
that,be
you,want
you,want
you,know
you,have
you,know
you,have
go,get
you,wanna
it,say
who,be
that,be
i,think
i,see
he,be
he,be
he,be
you,see
that,be
i,be
that,be
you,like
who,be
it,be
it,be
wanna,look
it,fit
us,see
you,like
it,be
red,be
it,be
you,want
you,do
us,see
you,wanna
this,be
this,be
you,read
you,like
you,wanna
it,fit
that,be
you,wanna
that,be
you,know
wanna,see
what,be
you,wanna
who,be
this,be
who,be
picture,be
you,see
that,be
it,fit
you,think
it,fit
that,be
it,be
i,know
you,like
you,look
you,love
that,be
that,fit
you,see
that,be
you,look
that,fit
that,be
that,be
it,fit
we,try
i,go
you,grab
this,be
you,grab
you,get
you,want
you,want
us,open
i,help
you,get
you,get
you,get
you,want
it,make
that,be
it,do
you,want
xxx,grab
you,grab
you,get
you,get
you,like
that,be
you,like
it,be
you,be
you,get
that,be
you,wanna
it,catch
you,get
i,like
that,make
i,think
you,like
you,shake
you,get
we,have
we,keep
you,learn
she,get
you,tackle
you,do
it,run
you,get
fun,be
that,be
what,be
that,be
that,be
i,know
you,like
you,like
that,be
it,be
you,like
you,wanna
it,say
who,be
that,be
i,think
i,see
he,be
he,be
he,be
you,see
that,be
i,be
that,be
you,like
who,be
it,be
it,be
wanna,look
it,fit
us,see
you,like
it,be
red,be
it,be
you,want
you,do
us,see
you,wanna
this,be
this,be
you,read
you,like
you,wanna
it,fit
that,be
you,wanna
that,be
you,know
you,wanna
xxx,face
who,be
this,be
who,be
who,be
you,see
that,be
it,fit
you,think
it,fit
that,be
it,be
i,know
you,like
you,look
you,love
that,be
that,fit
you,see
that,be
you,look
that,fit
that,be
that,be
it,fit
we,try
i,go
you,grab
this,be
you,grab
you,get
you,want
you,want
us,open
i,help
you,get
you,get
you,get
you,want
it,make
that,be
it,do
you,want
xxx,grab
you,grab
you,get
you,get
you,like
that,be
you,like
it,be
you,be
you,get
that,be
you,wanna
it,catch
you,get
i,like
that,make
i,think
you,like
you,shake
you,get
we,have
we,keep
you,learn
she,get
you,tackle
you,do
it,run
you,get
fun,be
that,be
what,be
that,be
that,be
i,know
you,like
you,like
that,be
it,be
you,like
it,be
it,be
we,have
wanna,see
we,have
i,think
i,think
that,be
it,be
you,get
you,get
it,be
you,catch
you,go
that,be
i,see
he,make
you,get
you,get
you,get
you,get
you,get
bird,be
you,try
you,run
you,wanna
what,be
oop,say
you,be
they,rock
they,rock
they,do
i,like
you,be
you,hear
i,hear
i,hear
you,want
he,come
birdie,sneak
he,come
wanna,see
you,get
us,see
what,be
us,see
what,be
it,look
it,be
sister,drive
wanna,see
wanna,see
it,have
it,be
bird,go
you,like
you,make
it,go
you,go
that,be
you,go
it,get
it,get
you,get
you,come
us,see
what,be
us,see
what,be
us,look
you,like
it,be
i,hide
i,hide
i,go
he,say
you,like
us,see
what,be
you,like
you,call
you,want
you,say
he,come
you,get
i,help
i,help
you,be
us,see
we,have
that,help
he,get
we,get
you,get
you,get
cow,say
that,be
he,say
you,say
that,be
he,say
that,be
he,say
that,be
he,say
we,go
that,look
it,be
it,be
you,want
you,wanna
problem,be
it,be
us,try
us,try
you,stay
you,talk
we,go
you,sit
that,be
that,be
you,go
that,work
you,go
you,get
you,get
you,see
car,be
you,want
i,bring
you,get
i,bring
you,get
you,get
wanna,take
it,come
you,wanna
you,get
that,be
you,use
sister,stop
that,feel
it,be
it,fit
chi,go
you,get
you,get
what,happen
you,do
we,see
what,be
that,be
you,wanna
it,feel
who,be
this,be
who,be
that,be
i,move
you,pick
you,go
wanna,see
what,be
what,be
who,be
wanna,see
wanna,give
wanna,see
that,be
you,wanna
you,be
you,wanna
you,look
you,wear
you,want
i,wear
us,see
i,look
that,be
you,wanna
you,get
it,make
you,go
that,make
you,go
you,go
that,work
you,go
it,go
you,put
you,wanna
wanna,choose
one,be
wanna,eat
it,be
it,be
we,have
tooth,be
xxx,get
you,go
you,wanna
you,wanna
it,be
name,be
you,wanna
it,be
you,get
you,get
you,like
you,wanna
you,get
you,shake
you,get
that,be
that,be
us,put
it,go
you,be
us,stay
carpet,be
we,be
wanna,try
that,be
wanna,look
you,find
it,be
you,stand
you,stand
you,wanna
sock,come
you,get
you,get
kitty+cat,be
ahhah,look
you,see
you,kid
you,wanna
you,wanna
that,be
i,see
you,do
i,see
that,make
you,make
you,make
you,make
us,see
that,be
that,be
what,be
what,be
bear,be
he,get
who,be
who,be
you,see
that,be
baby,be
it,be
that,be
this,be
that,be
that,be
that,be
kitty,be
i,think
that,be
that,be
ambrose,be
who,be
that,be
that,be
that,be
it,be
that,be
that,be
i,see
i,see
what,be
that,be
you,want
you,want
you,wanna
you,get
you,get
what,be
that,be
that,be
moo+cow,get
moo+cow,get
you,go
you,go
you,like
you,laugh
you,bit
you,laugh
she,make
you,laugh
ahhah,be
you,think
that,be
you,do
we,get
it,be
it,be
grandma,do
grandma,do
grandma,do
she,say
bumblebee,come
it,get
it,do
it,get
it,get
wanna,make
wanna,make
you,see
ball,go
ball,go
you,go
you,go
you,know
i,know
i,know
you,go
you,go
we,get
this,make
that,be
that,be
that,be
i,see
you,get
foot,go
i,see
you,go
we,go
we,go
you,make
splash,do
you,do
you,get
you,do
i,know
us,see
you,wanna
you,want
mot,hold
you,wanna
he,be
he,be
he,make
i,think
he,go
us,see
us,see
he,go
us,see
he,be
that,tip
he,be
he,fall
he,fall
moo+cow,be
moo+cow,be
we,put
you,go
you,go
we,go
you,wanna
pig,say
you,get
you,get
we,get
you,have
we,have
grandma,have
these,do
she,have
she,do
you,wanna
you,wanna
you,get
you,go
that,be
that,be
that,be
you,go
i,put
you,knock
you,knock
i,see
you,do
that,be
that,be
that,be
you,wanna
you,like
you,do
you,like
you,do
you,wanna
you,take
you,want
mot,have
us,see
you,put
you,put
i,see
you,put
it,try
you,go
you,go
us,see
us,go
color,go
xxx,look
you,want
you,take
you,want
you,want
it,back
you,go
you,go
you,go
you,go
us,sit
i,have
i,have
i,have
this,be
mot,look
i,look
i,look
who,be
i,think
this,be
that,be
you,see
you,see
i,see
you,grab
i,see
you,grab
i,see
you,grab
you,want
you,want
you,get
you,go
that,be
that,be
you,want
you,want
you,reach
you,reach
you,do
you,do
i,put
you,know
it,be
you,know
it,go
it,go
you,know
it,be
it,be
someone,want
you,have
you,have
birdie,be
bird,go
she,go
you,wanna
you,wanna
that,be
that,be
us,see
us,see
birdie,spin
birdie,make
birdie,give
you,know
bird,be
he,sit
you,remember
dmitri,fly
she,do
he,do
he,do
us,make
this,go
you,make
this,go
i,see
you,run
i,see
you,run
you,kiss
i,kiss
momma,kiss
we,get
we,get
we,get
us,get
us,get
that,be
bird,make
you,do
i,know
you,can
you,make
move,see
you,make
that,be
that,be
it,go
it,go
it,go
you,wanna
you,wanna
you,like
you,like
sister,do
sister,put
she,do
she,like
she,do
you,get
you,get
you,get
you,get
you,get
you,take
it,fall
it,be
it,be
it,be
you,want
you,want
one,fall
it,go
it,go
we,go
we,go
we,go
us,put
us,put
you,wanna
you,go
thing,fall
it,go
it,be
it,be
it,be
us,get
us,put
it,go
we,get
we,get
you,try
you,try
i,get
you,go
you,go
you,go
you,go
you,tell
you,know
this,be
we,go
you,know
momma,need
you,boo_boo
ya,go
ya,go
it,be
it,be
it,be
it,be
you,go
you,go
you,go
you,want
i,get
i,get
us,see
it,be
who,be
that,be
that,be
he,have
he,have
you,wanna
who,be
who,be
that,be
that,be
that,be
i,know
that,be
who,be
that,be
that,hop
it,be
we,do
we,do
what,be
that,be
kitty+cat,be
you,know
that,look
that,look
that,look
you,say
you,try
you,say
you,be
that,be
that,be
that,be
we,finish
you,like
it,make
that,make
you,go
you,make
that,taste
that,taste
you,get
i,go
baby,come
they,get
you,be
you,get
you,go
you,go
you,grab
that,be
that,be
that,be
you,see
you,know
hair,look
you,be
you,come
hair,stick
you,remember
that,be
that,be
she,look
she,do
you,go
you,go
you,pull
what,do
sis,do
you,pull
what,be
that,be
what,be
that,be
you,wanna
you,want
you,see
you,see
you,go
you,throw
you,drop
that,be
that,be
that,be
it,be
that,be
that,look
you,go
you,go
you,think
sister,let
you,drive
i,know
she,wanna
she,do
i,see
i,see
you,drop
that,be
who,be
it,be
you,do
lemme,see
you,run
lemme,see
you,run
that,taste
he,taste
teethie,bother
that,be
sheep,be
sheep,be
you,get
it,stick
who,be
i,think
this,be
you,know
cow,say
cow,make
he,like
mama,get
he,do
he,like
cow,give
we,go
he,be
he,be
you,see
you,want
you,want
you,want
you,want
you,chew
you,chew
those,be
cow,go
cow,go
you,go
cow,go
you,step
you,step
he,be
you,drop
i,think
you,drop
you,be
you,drop
wanna,see
i,see
it,be
we,go
we,go
you,wanna
us,put
us,put
us,put
you,get
you,have
who,be
who,be
you,want
i,wonder
hat,fit
us,see
you,think
you,think
i,be
i,be
that,be
it,be
that,be
you,wanna
you,wanna
you,do
you,get
you,can
you,do
you,want
mot,do
you,want
mama,do
you,get
what,be
it,get
this,be
this,be
us,see
that,be
you,want
mot,read
you,throw
you,want
mot,read
pig,make
you,squeeze
xxx,be
i,want
you,put
you,put
you,be
you,be
i,know
you,do
you,do
you,do
i,give
i,give
nose,bother
nose,bother
xxx,leave
i,be
i,get
you,want
that,do
i,wanna
i,wanna
i,get
mot,put
mot,put
mama,get
chi,take
you,get
it,go
it,go
it,be
it,be
what,be
you,know
it,be
you,make
it,rattle
you,make
it,rattle
it,go
mot,get
mot,get
chi,make
you,get
we,go
that,be
it,be
it,go
you,make
it,come
finger,come
mot,get
we,have
wanna,see
wanna,read
baby,be
everything,be
it,be
you,get
you,get
everything,be
it,be
you,like
you,like
ahhah,look
you,go
you,chew
i,see
you,get
all,wad
it,wad
us,see
what,be
cow,be
cow,say
cow,say
cow,say
cow,say
you,find
cow,go
cow,go
we,be
we,go
it,be
it,be
mot,go
it,be
it,be
mot,wipe
it,be
it,be
you,know
you,like
who,like
mot,give
you,say
that,be
book,be
you,be
it,be
we,have
chi,go
chi,go
chi,be
chi,go
mot,go
you,love
chi,go
you,be
you,get
