subject_lemma,verb_lemma
brother,wiggle
it,fall
what,happen
it,be
you,ride
what,happen
you,go
you,be
they,pull
you,fall
it,hurt
they,have
you,do
you,do
it,be
he,have
you,be
you,turn
you,ride
it,be
you,take
steering,come
she,turn
you,go
dad,fix
that,happen
it,have
car,wreck
you,hadta
it,be
we,get
you,be
part,go
you,sit
you,be
he,smoke
you,see
you,talk
he,light
he,go
what,happen
you,have
you,get
what,happen
you,reach
it,go
mom,take
he,have
you,break
you,break
it,have
it,blow
what,happen
you,be
grandma,come
what,happen
you,go
you,like
you,visit
you,get
you,be
he,do
you,have
you,have
what,happen
he,come
you,get
what,happen
they,take
you,break
i,know
i,think
she,be
what,happen
you,carry
food,go
you,eat
you,go
you,remember
you,take
you,go
you,be
you,have
you,see
you,have
you,make
that,be
you,tell
that,be
you,go
that,happen
you,say
you,say
you,spill
you,have
you,spill
you,spill
you,spill
what,happen
he,have
he,get
they,give
he,hadta
it,refill
you,have
what,happen
it,be
grandma,come
you,fight
you,do
you,remember
you,hit
mother,say
you,leave
she,hit
you,hit
mother,say
she,hit
you,hit
i,see
mom,let
you,go
you,be
neighbor,get
it,be
i,be
wanna,close
i,be
i,hear
you,get
they,do
mom,give
mom,give
ice,be
what,throw
it,come
she,have
you,do
she,hasta
you,daddy
you,hadta
it,hurt
you,cry
she,be
she,be
you,get
you,go
you,get
that,make
you,get
you,go
you,remember
you,do
what,happen
you,get
you,get
you,turn
i,see
you,turn
you,leave
you,watch
he,pull
you,get
i,go
i,visit
she,be
she,break
she,hasta
they,hook
i,go
you,say
she,have
she,hadta
that,be
that,happen
granny,get
leg,cut
she,die
i,be
i,understand
you,have
it,die
what,happen
anything,happen
you,remember
i,be
it,be
she,die
you,bury
you,go
it,be
you,go
you,want
you,wanna
you,get
you,have
you,know
it,be
you,be
they,hadta
you,hadta
they,hadta
they,give
you,put
she,put
what,happen
you,be
anything,happen
you,remember
you,sleep
you,go
part,sleep
you,spill
what,happen
anything,happen
you,be
you,have
you,be
you,have
what,happen
you,be
you,step
you,visit
you,do
what,happen
you,have
i,see
anything,happen
he,do
what,happen
you,have
you,do
you,do
you,play
she,do
anything,happen
you,go
you,fall
you,spill
what,happen
you,take
it,take
grandma,give
you,buy
she,give
you,see
she,be
they,crash
it,tip
anything,happen
i,see
what,happen
you,go
you,go
it,rip
you,fight
you,do
sister,take
you,get
what,happen
mom,come
she,go
she,work
you,be
you,have
what,happen
you,go
he,fight
what,happen
you,go
you,be
you,have
nose,start
you,start
hadta,get
aunt,get
you,like
you,like
what,happen
they,do
i,imagine
you,be
you,get
what,happen
they,give
that,be
you,live
you,go
you,get
you,tell
you,get
you,get
what,happen
they,say
they,do
that,be
they,do
they,take
you,put
you,have
that,happen
you,remember
i,take
i,remember
hadta,keep
you,say
cat,be
it,hadta
she,get
she,have
she,get
you,get
what,happen
brother,cut
he,make
he,cut
you,be
you,do
you,break
what,happen
mom,come
you,put
dad,come
i,be
i,have
i,drink
kind_of,make
throat,feel
you,do
you,spill
that,be
you,wanna
you,spill
you,put
mom,clean
you,be
they,hurry
you,be
i,travel
i,go
you,be
you,go
it,be
we,go
that,be
you,say
you,have
you,run
you,see
car,run
that,have
lady,have
you,see
anything,go
she,run
car,hit
she,run
she,watch
she,run
this,be
she,run
car,run
it,hit
she,be
anything,happen
everybody,laugh
anything,happen
everybody,stick
what,happen
they,stop
you,tell
she,say
you,know
who,have
that,fight
they,trade
they,cause
you,be
you,go
what,happen
it,bleed
you,go
you,go
you,visit
you,do
you,hadta
what,happen
doctor,check
you,get
you,have
you,do
what,happen
she,make
you,stay
you,have
you,get
you,be
you,cry
you,get
you,spill
you,do
you,spill
what,happen
you,be
what,happen
you,go
i,go
plant,grow
you,see
you,do
oh_boy,be
you,be
it,do
i,be
you,have
head,cut
you,hadta
you,be
what,happen
you,visit
he,be
you,get
you,do
he,do
he,hadta
he,tear
that,be
you,do
you,work
you,do
you,plant
you,have
you,have
you,be
you,have
what,happen
brother,do
brother,do
what,happen
you,say
what,happen
he,throw
what,happen
you,hadta
it,cut
hadta,go
you,be
brother,be
you,have
that,be
what,happen
dad,have
you,wait
you,visit
you,have
cousin,do
anything,happen
you,remember
you,put
you,see
you,say
you,go
you,go
that,be
you,like
you,do
they,make
you,know
you,make
that,happen
you,remember
you,stop
you,say
you,take
i,travel
you,be
you,be
you,be
it,be
you,know
dad,buy
you,drive
it,be
you,be
car,stop
it,hurt
you,see
mom,get
that,be
you,like
you,get
dad,drink
dad,drink
you,drunk
you,know
it,do
it,make
you,get
you,do
that,be
you,do
it,make
you,kill
you,go
you,know
ambulance,forget
you,remember
you,know
it,be
you,see
they,put
you,see
they,write
you,know
you,got
you,choose
you,rip
he,rip
you,change
you,change
he,rip
he,rip
he,wear
you,play
you,go
it,be
he,catch
you,catch
you,get
you,be
you,have
what,happen
you,be
that,happen
robby,run
what,happen
you,be
you,go
you,go
i,be
it,be
what,happen
you,be
you,see
what,happen
you,runne
you,see
you,have
you,see
what,happen
you,swim
you,be
you,be
you,go
they,swim
you,have
thing,help
you,float
you,see
you,do
you,go
you,hunt
jenny,find
you,push
you,be
you,be
what,happen
you,catch
what,happen
you,find
what,happen
you,feed
that,be
she,have
you,get
you,ride
you,have
you,have
you,have
clair,have
you,see
i,like
you,be
what,happen
you,find
chipmunk,squeak
dad,fall
you,slide
what,happen
you,find
you,hold
dad,shoot
you,hold
you,hold
you,see
you,do
you,hunt
you,find
he,shoot
they,cook
you,spill
you,have
what,happen
you,hadta
you,be
you,have
she,hadta
us,see
it,go
i,get
you,hadta
you,be
you,have
you,have
you,be
you,buy
you,buy
he,say
i,miss
you,be
you,do
i,know
you,have
you,do
what,happen
you,be
he,mix
he,put
he,go
you,be
he,mix
stomach,bleed
it,be
it,be
you,fish
you,have
what,happen
you,get
you,have
you,be
you,go
what,happen
you,go
what,happen
anything,happen
you,be
it,do
it,break
what,happen
you,have
you,have
you,do
you,go
you,do
you,be
you,have
what,happen
she,be
she,be
you,do
you,visit
you,do
she,do
what,happen
you,visit
you,do
you,do
you,go
you,do
she,do
what,happen
you,have
you,have
you,ride
what,happen
you,see
what,happen
he,do
he,squash
you,be
it,be
he,get
it,be
porcupine,hurt
i,go
you,turn
they,look
these,be
you,think
you,think
they,get
that,be
it,be
egg,lie
you,find
that,be
that,be
this,be
you,find
sun,come
he,start
he,eat
he,be
he,eat
he,be
he,eat
he,be
i,think
they,be
he,eat
he,be
he,eat
he,be
oh_my_goodness,look
he,eat
he,have
you,know
he,have
he,eat
day,be
caterpillar,eat
he,feel
he,be
he,be
he,be
he,be
he,build
he,stay
he,nibble
i,wonder
what,go
he,be
you,like
that,be
i,read
that,be
he,have
that,be
they,have
that,be
it,be
us,see
we,have
i,go
www,ask
you,say
it,be
you,find
he,look
chi,turn
bear,find
he,look
he,find
he,get
you,know
that,be
i,have
mine,have
you,strain
he,pack
he,take
you,go
you,go
i,see
he,be
owl,fly
he,say
you,go
you,like
he,have
they,go
they,have
airplane,roar
some,wave
he,be
you,can
they,fly
they,land
they,land
us,see
nobody,say
bear,say
it,be
we,have
idea,say
they,have
these,look
they,be
you,think
you,think
you,think
they,be
they,go
we,go
bath,be
they,go
i,see
he,say
it,be
you,turn
it,rain
it,rain
rain,drip
you,wanna
you,do
home,go
bear,come
you,get
she,gasp
she,take
you,be
you,be
i,say
i,find
i,put
i,fly
my,say
bear,laugh
you,think
he,look
he,be
he,go
he,be
i,be
i,hafta
he,have
this,be
you,wanna
he,be
she,do
cow,jump
us,see
who,whisper
you,know
that,mean
it,mean
we,do
cow,jump
night,bear
he,go
clock,sock
i,know
i,think
i,guess
you,see
it,be
night,star
he,look
he,look
you,want
i,read
this,be
that,be
these,be
this,be
it,be
they,be
these,be
i,get
i,cut
those,be
they,be
this,be
it,be
it,be
cheese,hole
what,be
this,be
i,think
it,be
this,be
it,be
you,know
this,be
you,know
you,wanna
that,be
what,be
that,be
caterpillar,go
that,be
you,go
i,hold
i,read
that,be
that,be
that,be
it,be
you,rinse
it,be
you,want
i,call
you,check
he,be
i,know
i,lose
it,come
i,go
i,tell
i,promise
this,be
you,see
you,have
you,do
who,fight
what,happen
it,be
i,turn
i,wash
you,wanna
we,have
you,get
that,sound
i,be
chi,be
that,be
that,be
i,dunno
i,be
i,help
elephant,be
i,think
you,think
you,know
they,like
those,be
they,like
they,wash
they,play
they,be
that,be
that,look
they,kiss
they,hug
wanna,ride
you,will
you,go
that,be
that,be
you,look
you,eat
you,eat
i,want
i,wanna
you,get
bro,keep
that,be
what,be
this,be
you,do
you,look
you,be
that,be
he,eat
tue,be
he,be
that,be
caterpillar,look
that,be
it,be
he,turn
that,be
we,have
i,know
i,be
you,read
you,look
guy,look
you,look
you,want
you,can
that,be
you,say
i,think
you,go
you,make
you,read
you,like
that,be
you,wanna
you,read
wanna,read
they,be
we,go
you,go
guy,look
you,want
i,read
you,look
i,read
she,read
you,wanna
you,want
i,read
you,feel
you,read
you,tell
she,be
you,speak
you,sit
you,talk
you,want
i,read
you,ask
egg,lie
you,see
egg,be
this,be
you,have
sun,come
you,turn
he,start
he,eat
he,be
he,eat
he,be
he,eat
he,be
he,eat
he,be
he,eat
he,be
he,eat
he,have
it,be
day,be
he,eat
he,feel
he,be
he,be
he,be
he,build
he,stay
he,nibble
he,push
he,turn
we,talk
that,be
we,know
it,be
i,know
you,pick
it,bite
it,be
we,wanna
i,do
you,wake
you,wanna
you,wanna
wanna,read
i,see
what,happen
i,think
i,like
that,be
this,be
that,be
picture,be
you,look
you,wanna
you,wanna
you,want
i,read
you,read
you,want
i,read
elephant,be
baby,look
it,weigh
it,be
it,be
it,grow
elephant,give
she,give
calf,be
elephant,drink
it,be
it,curl
it,feed
this,be
they,be
they,have
female,have
this,be
you,know
elephant,have
they,have
which,end
elephant,have
that,end
relative,be
they,live
they,look
foot,be
you,listen
relative,be
cow,be
they,leave
skin,be
cow,have
it,be
you,be
wanna,read
i,finish
i,do
elephant,live
cow,live
you,see
elephant,live
elephant,live
he,flap
elephant,eat
they,eat
grass,leave
they,use
she,read
this,be
elephant,do
you,know
he,do
you,know
he,dig
they,use
they,dig
they,dig
they,get
elephant,drink
you,guess
he,drink
they,drink
they,squirt
they,bathe
they,take
they,love
they,be
they,like
they,drink
they,rid
group,look
they,look
they,roll
they,live
herd,be
most,be
elephant,be
they,charge
elephant,get
i,know
i,know
elephant,be
they,go
elephant,carry
they,go
i,know
elephant,be
this,be
elephant,deserve
that,be
they,kill
that,have
it,do
i,think
she,be
you,know
i,have
you,look
i,tell
you,tell
that,happen
you,tell
you,say
grandfather,be
she,panic
she,start
she,get
she,get
you,can
she,need
you,need
driver,know
i,get
i,get
that,be
you,get
all,work
school,be
girl,say
she,say
she,scream
you,know
you,be
that,be
she,hadta
we,get
i,know
he,be
he,be
he,get
he,leave
that,be
i,tell
we,be
they,be
you,know
they,fix
we,fix
the,come
eliza,try
traffic,be
we,think
it,be
i,go
construction,happen
you,know
i,think
we,go
i,be
she,scream
you,know
we,bring
they,come
it,be
you,laugh
i,be
you,tell
that,happen
what,happen
what,happen
you,come
what,happen
you,be
you,do
you,cut
you,cut
he,get
that,sound
he,hadta
wee,touch
that,be
i,have
we,see
you,rescue
we,come
i,take
this,be
i,know
it,be
you,hear
you,know
everybody,run
it,be
she,see
girl,be
she,get
she,say
you,know
she,look
that,be
girl,be
that,be
we,run
we,call
they,take
that,be
you,know
they,stick
you,know
they,be
you,have
you,put
i,know
you,take
i,know
you,throw
you,go
this,be
you,do
i,think
it,open
you,try
he,try
d,open
he,try
he,open
it,be
it,be
it,open
it,be
i,show
i,see
it,be
that,go
it,be
it,be
it,stick
plastic,stick
it,be
i,see
it,be
rock,stick
it,stick
it,stick
we,wanna
i,play
xxx,come
guy,count
xxx,count
you,stay
you,lose
you,get
rock,stick
that,be
it,go
it,go
it,go
you,go
i,know
that,stick
i,be
it,stick
that,be
that,stick
it,be
that,be
you,go
this,be
you,go
she,get
mother,get
mother,get
mother,get
it,stick
it,will
i,play
you,go
you,knock
you,try
you,do
you,play
you,play
you,get
you,like
i,be
that,be
you,be
you,be
charice,be
you,call
i,beat
i,could
we,put
it,be
daddy,tell
she,be
i,like
you,like
you,like
she,be
you,be
you,get
you,do
guy,wanna
i,know
i,think
i,know
you,do
it,open
this,open
it,be
i,think
it,be
it,be
it,be
she,trick
i,think
us,see
that,be
it,stick
i,take
i,separate
you,pick
i,mix
they,be
i,look_it
it,go
i,get
they,find
you,miss
this,be
i,like
it,be
you,pick
you,think
it,pick
these,look
it,pick
she,get
kid,love
magnet,do
they,do
i,know
that,be
she,sit
i,think
you,know
we,get
that,sell
it,be
people,have
this,be
this,come
i,think
i,know
i,get
i,forget
i,say
it,stick
i,xxx
it,be
xxx,want
it,be
who,wear
you,know
it,look
it,go
it,dance
they,go
you,trick
you,say
i,go
i,go
it,move
it,move
i,guess
we,be
you,wanna
you,remember
you,remember
wanna,go
girl,say
they,come
name,be
it,be
she,say
they,call
she,call
hasta,be
you,go
thing,be
that,go
you,be
you,know
you,go
you,hold
he,be
he,do
he,walk
he,bring
we,go
they,have
we,be
i,know
wanna,finish
wanna,finish
you,want
we,do
we,do
we,do
go,pick
we,do
you,be
i,try
you,talk
you,hear
it,ring
you,go
you,go
he,swim
you,want
you,want
you,hold
breath,go
you,hold
you,open
water,go
you,see
she,stop
she,get
i,hadta
it,interfere
you,hear
they,be
they,want
i,shut
that,make
those,be
it,look
he,be
that,be
one,be
it,start
what,happen
what,happen
he,do
he,eat
you,tell
what,happen
you,tell
what,happen
what,happen
he,eat
he,eat
i,read
i,know
you,do
you,tell
what,happen
he,eat
he,eat
she,want
you,tell
it,be
you,remember
i,read
he,eat
he,eat
this,be
he,eat
what,happen
that,be
he,eat
what,happen
he,eat
what,happen
that,be
that,be
you,go
i,like
you,go
you,go
you,be
you,get
i,be
i,do
i,be
she,play
this,be
i,say
we,be
we,go
i,dunno
you,hold
i,get
that,be
it,fall
who,call
he,work
he,be
it,be
he,get
you,say
i,pick
i,be
i,use
i,wanna
that,be
i,know
it,be
it,be
he,look
i,know
he,case
i,want
xxx,find
they,be
i,wish
i,leave
i,needta
needta,share
you,have
you,can
bro,be
that,be
you,want
i,have
i,like
that,be
i,have
elephant,be
bro,find
that,be
bro,be
i,go
she,go
you,get
that,be
you,sound
it,be
cup,be
i,be
she,be
he,be
he,be
i,mean
you,say
you,say
that,be
it,be
you,call
bro,do
she,be
you,do
she,do
bro,do
bro,do
i,do
i,know
grandfather,do
she,say
she,be
he,know
you,slow
guy,be
you,test
you,put
what,be
that,be
i,wanna
you,want
i,get
you,have
that,be
you,call
that,take
that,be
you,go
i,hope
i,take
us,play
pooh,build
i,know
i,talk
us,see
you,make
chi,call
ling,de
block,be
you,build
this,be
this,be
you,want
it,go
you,try
i,do
it,be
that,fly
you,finish
you,put
it,get
i,get
you,mess
you,get
it,get
that,be
he,put
i,have
you,play
you,wanna
ring,bring
phone,be
i,know
they,go
i,speak
you,do
you,be
i,be
i,make
seesaw,see
they,do
yours,stand
yours,be
mine,be
i,make
i,make
i,have
i,use
he,play
you,do
mommy,do
i,know
you,go
i,have
this,be
he,be
what,be
that,be
you,like
what,be
that,be
they,hear
they,get
it,be
you,can
she,like
you,be
it,be
one,be
it,be
i,mix
i,give
you,feel
you,feel
you,feel
you,try
it,go
i,give
you,peek
i,give
that,go
you,turn
it,go
i,let
you,peek
that,be
it,be
i,let
you,look
i,think
you,be
i,like
you,remember
he,drink
they,be
this,be
it,be
it,be
i,think
you,think
he,have
he,reach
they,have
you,do
she,get
i,mind
that,be
we,play
she,hasta
you,sit
you,be
we,make
you,make
this,be
it,be
it,do
it,fall
they,be
you,have
you,get
you,tell
who,go
you,tell
you,tell
he,get
you,go
xxx,start
that,be
it,be
hafta,go
xxx,put
you,make
i,know
you,play
one,look
you,know
you,put
what,be
you,do
you,zip
i,guess
this,be
you,read
this,be
this,be
he,have
i,think
you,bring
we,do
that,be
i,think
you,know
that,remind
you,whiz
you,do
she,read
i,know
book,be
it,be
it,be
she,go
it,be
somebody,come
this,be
they,bring
i,know
they,do
they,want
it,be
i,think
kid,get
we,needta
needta,have
you,know
you,be
you,like
that,be
you,do
i,be
you,work
you,keep
i,know
he,keep
that,be
you,figure
it,take
www,take
i,do
i,read
she,want
that,be
you,do
what,be
i,read
she,catch
you,know
we,do
you,try
you,wanna
you,wanna
you,go
you,tell
you,wanna
you,want
you,want
you,think
you,got
i,wanna
you,read
you,tell
you,want
you,read
you,tell
you,think
you,know
who,read
you,want
i,read
he,eat
i,start
he,start
he,eat
he,be
you,know
it,be
i,think
she,count
it,be
which,be
he,be
this,be
you,know
that,be
you,think
it,be
it,be
i,think
he,have
he,have
day,be
caterpillar,eat
he,feel
button,be
i,think
that,be
day,be
we,read
caterpillar,eat
he,feel
you,suppose
that,be
he,be
he,be
he,be
he,s
he,build
that,be
he,stay
i,finish
that,be
i,know
we,go
we,have
you,remember
you,do
we,like
you,do
you,wanna
you,think
you,do
she,be
it,be
that,be
you,remember
that,be
you,be
you,go
i,know
i,add
this,be
he,drive
you,remember
xxx,be
i,read
you,do
that,be
you,read
it,read
he,learn
he,learn
this,be
name,be
we,practice
that,be
that,be
you,learn
he,learn
he,ask
i,write
that,be
i,see
he,try
i,write
it,be
i,see
i,see
that,be
you,do
that,be
thing,be
you,wanna
you,go
you,go
i,go
i,be
you,write
you,write
you,write
that,be
i,find
i,know
it,be
it,be
you,write
i,do
i,look
i,kid
you,need
we,talk
i,dunno
we,talk
i,hafta
you,know
you,be
i,have
sposta,be
she,be
it,be
you,do
you,do
you,write
you,hafta
you,start
i,tell
you,want
it,be
i,point
problem,be
that,be
you,be
you,write
i,see
it,be
that,be
you,want
she,do
it,be
it,be
you,want
i,want
she,want
you,be
you,wanna
wanna,read
you,take
you,read
you,wanna
who,be
you,be
you,go
she,be
i,be
who,be
they,be
son,be
you,forgot
that,say
you,write
you,write
it,be
we,get
you,do
you,go
you,like
he,read
he,hasta
we,chart
we,read
i,hadta
hadta,read
i,say
he,read
he,read
i,read
we,talk
we,decide
you,be
you,wanna
you,wanna
we,go
she,be
you,tell
i,tell
you,know
you,know
you,love
that,be
this,be
shirt,be
you,want
you,want
i,look
i,find
i,reach
that,be
we,get
that,be
it,be
it,be
you,get
