subject_lemma,verb_lemma
somebody,steal
you,be
you,go
you,have
you,have
what,be
spotty,be
he,run
you,fish
you,catch
you,get
tooth,be
i,bet
he,tell
you,do
he,tell
you,want
you,take
i,see
you,be
you,be
you,go
towel,be
you,go
you,do
what,happen
you,do
mommy,go
you,do
you,do
you,see
i,put
you,see
you,see
she,do
you,see
you,do
you,go
you,see
he,do
you,be
you,do
anything,spe
anything,happen
you,be
you,do
you,see
you,be
you,have
that,happen
you,be
parent,do
what,happen
you,get
he,run
he,run
what,happen
what,happen
he,bite
he,do
you,do
what,happen
he,bite
he,bite
he,bite
you,see
they,do
you,see
it,go
you,have
what,happen
you,get
i,go
i,hadta
you,cut
mom,call
what,happen
buffy,be
grandpa,kill
what,happen
snake,bit
what,happen
he,go
what,happen
what,happen
grandpa,go
you,go
you,do
what,happen
you,have
that,be
it,be
you,do
cup,have
what,happen
you,go
you,get
you,get
you,pull
you,be
i,bet
you,pull
you,be
it,hadta
hadta,come
you,visit
anything,happen
you,remember
he,pee
dog,pee
you,get
you,get
mommy,jab
she,hadta
it,come
you,be
you,have
you,have
you,have
you,go
you,be
what,happen
you,fly
tractor,pull
you,think
thing,go
it,be
you,do
you,rip
you,do
what,happen
you,be
what,happen
he,cut
you,know
who,break
you,know
who,do
aunt,break
what,happen
she,do
she,iceskate
you,have
you,have
what,happen
it,hurt
you,hadta
it,be
it,be
it,be
you,see
top,be
you,remember
they,run
what,happen
he,cut
he,run
you,get
what,happen
you,be
it,come
you,go
what,happen
you,take
you,get
anything,happen
you,remember
you,visit
she,pick
she,swing
she,swing
that,be
you,say
uncle,see
what,happen
they,come
we,wash
he,see
you,be
you,pack
what,happen
you,do
hadta,crank
what,happen
he,do
you,do
you,go
she,do
what,happen
you,go
that,be
you,do
i,be
i,be
they,be
what,happen
you,go
you,go
you,be
you,do
you,do
you,see
you,be
he,do
both,fly
what,happen
roof,come
i,see
they,do
wheel,break
you,see
you,do
he,do
what,happen
you,see
wheel,come
i,see
he,do
you,do
you,be
he,lose
that,happen
you,paint
you,want
you,wanna
you,paint
what,happen
he,lose
that,happen
you,tear
you,tore
that,happen
what,happen
you,tear
that,happen
teacher,look
friend,be
face,be
anything,happen
everybody,look
everybody,laugh
she,be
what,happen
you,go
he,drop
what,happen
you,do
you,do
you,go
it,get
everybody,fall
i,see
i,see
he,trip
he,take
what,happen
you,watch
what,happen
you,say
he,take
it,fly
you,go
they,go
you,bring
bullfrog,be
it,grab
he,take
i,see
they,do
deck,be
what,happen
you,go
you,do
you,do
you,go
what,happen
you,run
you,run
you,step
it,start
you,hadta
you,go
what,happen
you,go
they,have
that,be
you,float
you,go
you,go
what,happen
i,see
you,do
you,do
you,float
alan,get
you,float
you,get
you,be
you,be
you,think
you,go
you,do
you,see
you,go
you,spill
you,spill
you,have
you,spill
what,happen
cup,fall
some,get
rest,get
you,squish
you,say
you,squish
you,be
you,forgot
you,go
you,be
you,have
guy,go
police,come
they,decide
who,do
what,happen
you,see
you,see
that,lift
what,happen
she,put
she,forget
you,rip
you,play
what,happen
i,be
i,hear
you,play
clothe,have
clothe,start
all,start
that,be
you,have
you,go
you,have
boy,hurt
that,hurt
you,get
booster,shoot
you,get
you,be
you,have
you,drank
what,happen
you,hadta
they,make
you,get
that,make
you,get
you,go
they,take
they,take
pill,help
they,get
you,spill
what,happen
what,happen
you,spill
it,spill
what,happen
what,happen
you,fight
what,happen
he,make
you,fall
he,trip
he,go
he,take
what,happen
he,break
i,bet
you,put
he,break
what,happen
he,smash
anything,happen
what,happen
all,be
he,get
he,get
you,see
you,get
what,happen
he,step
what,happen
he,step
what,happen
brother,step
he,see
he,step
he,go
he,go
you,drop
you,have
what,happen
it,be
what,happen
you,see
he,get
you,remember
you,go
what,happen
part,come
those,be
they,pull
it,be
they,snap
it,be
you,can
you,can
you,be
it,be
you,do
you,do
you,go
you,go
that,be
you,do
you,get
you,see
you,have
it,be
that,be
driver,wanna
what,happen
i,tell
i,know
it,matter
what,happen
they,be
they,smash
bus,go
guy,go
guy,hit
bus,blow
car,do
what,happen
you,have
you,throw
he,take
you,be
brother,throw
it,hit
what,happen
what,happen
you,be
they,put
spider,get
you,take
tree,fall
you,pick
you,get
it,break
what,happen
you,be
you,go
that,be
you,do
you,go
what,happen
you,get
you,ride
that,be
you,do
you,do
pit,be
lighter,point
you,do
you,be
you,be
you,do
that,be
what,happen
you,do
you,hadta
he,get
it,point
you,see
nobody,see
you,see
this,be
it,knock
you,be
daddy,wreck
what,happen
you,go
what,happen
you,go
you,jump
tractor,run
you,fall
wheel,run
you,go
it,bleed
you,hadta
operation,be
she,give
who,do
tonsil,get
food,get
you,take
you,go
nobody,be
nobody,be
hospital,be
i,see
you,bring
he,give
they,be
i,see
what,happen
that,be
i,like
that,be
you,talk
they,live
you,be
you,be
i,see
thomas,be
you,have
i,see
name,go
they,die
i,see
you,get
you,have
you,know
you,know
you,be
you,pull
you,pull
you,pull
you,run
you,speak
i,hear
you,fall
you,get
this,be
you,hadta
dad,do
you,have
you,spill
he,be
what,happen
they,get
anything,happen
you,go
what,happen
you,fall
what,happen
what,happen
he,come
you,be
you,have
it,be
anything,happen
pant,rip
what,happen
you,paint
you,do
what,happen
you,do
what,happen
you,drownede
what,happen
you,do
you,get
it,rip
you,do
you,see
you,have
what,happen
he,sit
he,hit
you,spill
you,have
elbow,go
it,go
you,wax
it,go
you,be
you,be
it,be
it,be
you,live
he,go
he,back
trip,sound
you,be
you,remember
you,bring
nobody,be
you,know
that,go
i,see
you,run
you,hadta
gas,leak
it,go
you,have
it,be
you,see
you,have
he,be
he,fall
girl,do
she,fall
truck,fall
they,fall
you,remember
you,have
he,hasta
what,happen
you,knock
he,say
you,hadta
i,cough
i,have
i,get
i,tell
i,wait
he,give
that,be
you,have
what,happen
you,have
pill,take
you,hadta
you,be
it,say
eleven,twelve
you,think
you,think
something,stick
you,be
you,have
she,get
she,have
she,have
you,go
you,soak
you,play
you,bring
you,cut
i,see
you,play
you,get
you,cut
i,see
you,cut
i,see
that,be
you,cut
you,say
you,be
he,fall
you,spill
you,do
what,happen
brother,knock
you,be
you,go
you,do
what,happen
she,do
i,want
you,be
you,have
you,hadta
what,happen
you,do
what,happen
he,give
you,put
i,know
you,talk
what,happen
you,do
i,see
he,be
he,can
you,see
you,do
what,happen
she,hadta
she,do
daddy,hit
i,see
what,happen
anything,happen
it,do
that,happen
anything,happen
everybody,look
it,happen
what,happen
he,laugh
brother,do
everybody,call
i,go
you,do
what,happen
he,do
i,see
anything,happen
brother,look
i,see
he,do
he,throw
i,cough
i,have
you,have
what,happen
you,make
you,go
you,hadta
you,go
you,have
what,happen
what,happen
dave,come
one,come
it,grow
he,pull
i,see
that,be
he,hadta
he,do
what,happen
what,happen
you,hadta
you,do
you,get
what,happen
bob,knock
you,visit
name,be
what,happen
she,die
someone,see
bullet,go
she,die
they,let
you,go
it,be
he,pinch
what,happen
you,have
what,happen
she,die
someone,shoot
someone,shoot
you,hear
you,know
you,know
someone,shoot
you,wait
it,dry
you,draw
what,happen
you,be
you,say
mother,be
i,know
you,be
you,see
you,have
you,see
you,see
fireman,spray
it,fall
you,spill
you,have
you,spill
you,catch
they,yell
it,be
they,go
he,pull
muffler,blow
hadta,pull
you,have
you,have
you,see
you,have
you,stay
you,know
they,be
they,find
they,find
he,be
you,park
who,be
who,do
it,be
it,be
she,growl
you,have
she,get
daddy,eat
he,eat
they,hadta
you,ride
you,have
you,open
they,go
pencil,go
it,come
it,come
blood,roll
it,fall
it,hit
you,be
you,do
you,get
you,have
you,use
he,be
he,be
mom,give
they,have
it,start
she,have
it,be
it,be
they,fix
he,go
he,useta
he,take
i,guess
cat,wanna
i,tell
you,have
they,say
that,hurt
it,change
you,mind
you,wanna
you,grow
you,go
you,be
you,do
what,happen
he,get
head,cut
they,go
she,do
what,happen
you,do
you,wanna
wanna,tell
you,do
you,tell
you,like
sister,do
you,like
what,be
you,say
you,like
you,go
you,wanna
i,go
you,tell
you,do
daddy,tell
daddy,tell
it,be
they,tell
you,tell
you,remember
you,tell
i,see
i,remember
you,tell
that,help
this,be
you,speak
i,like
it,be
i,like
you,know
i,be
i,like
you,love
i,love
i,like
it,be
you,think
i,think
it,be
what,be
that,be
you,make
we,tell
shockie,give
i,think
we,be
i,think
you,wanna
wanna,start
you,know
she,remember
that,be
they,go
this,be
they,do
you,be
name,be
name,be
name,be
name,be
they,live
i,know
they,live
they,live
that,be
they,live
they,live
you,remember
they,do
i,know
i,hear
somebody,come
what,happen
bear,come
i,remember
they,get
what,happen
that,be
what,happen
they,be
they,be
they,do
they,do
they,do
they,get
they,do
they,get
they,get
that,be
you,tell
you,know
they,tell
they,ask
mummy,tell
they,tell
it,be
they,tell
you,shorten
you,do
you,think
you,get
who,live
that,be
what,happen
you,go
it,be
that,be
you,have
mummy,be
they,tell
you,do
you,have
wanna,tell
you,tell
that,be
we,have
we,play
you,want
i,play
you,hear
you,be
kathryn,be
i,ask
what,do
the,do
what,do
witch,do
that,be
that,be
that,be
kathryn,thank
you,tell
he,be
that,be
you,learn
you,know
that,be
we,come
you,like
you,tell
they,tell
they,tell
lise,tell
you,read
mommy,tell
they,do
they,do
they,tell
you,have
you,do
you,like
you,think
you,make
you,want
he,wear
he,do
you,think
it,be
you,think
it,be
he,be
you,watch
they,let
you,watch
you,learn
who,teach
you,learn
you,pick
you,do
that,be
you,do
that,be
you,tell
you,tell
you,tell
you,remember
you,can
you,tell
you,make
you,make
mummy,tell
you,go
they,tell
they,tell
they,do
they,tell
you,go
i,remember
you,tell
you,hear
you,tell
you,tell
that,be
you,know
that,be
you,know
you,remember
you,tell
that,be
we,bring
we,tell
you,tell
name,be
you,make
you,make
you,tell
i,can
you,go
i,know
you,wanna
this,be
what,be
name,be
that,be
you,make
that,be
you,wanna
you,know
that,be
you,make
you,tell
you,know
he,eat
who,tell
you,know
they,tell
it,be
that,be
that,happen
that,happen
birthday,be
birthday,be
you,go
you,be
you,go
you,go
you,get
you,give
that,be
you,dress
you,dress
you,miss
that,be
you,do
you,wear
you,go
you,wear
that,be
it,be
you,be
that,be
i,think
they,run
you,wanna
you,play
you,play
you,play
us,see
i,know
you,play
you,know
you,tell
you,know
you,forgot
we,play
it,be
you,have
this,be
i,see
you,play
you,play
you,play
i,forget
i,play
you,be
they,wanna
you,tell
they,run
what,happen
they,touch
that,be
i,see
i,find
you,play
she,be
she,be
she,be
you,play
you,have
you,have
you,have
i,think
you,play
you,know
tu,parle
d,speak
annelise,speak
i,think
that,be
you,have
you,have
wanna,tell
you,know
i,ask
you,play
you,do
you,tell
you,play
they,guess
it,be
they,guess
game,be
you,play
those,be
we,play
that,be
it,be
everyone,run
we,go
we,leave
who,go
who,chase
you,chase
i,do
i,touch
you,sit
i,be
i,get
i,win
i,can
we,play
i,think
it,be
picture,be
us,look
we,see
you,remember
who,be
who,be
that,be
that,be
us,see
you,remember
what,happen
what,happen
dragon,do
that,be
that,be
what,happen
they,do
we,go
we,go
you,know
you,go
we,finish
you,go
you,look
we,think
you,remember
you,think
you,remember
you,tell
us,see
i,rest
you,tell
what,happen
something,happen
he,break
that,be
you,forget
story,be
what,happen
they,get
you,do
it,be
you,wanna
us,look
we,remember
we,tell
it,be
you,remember
you,tell
what,happen
it,start
what,happen
it,be
i,want
i,see
plant,be
you,wanna
what,happen
they,do
that,be
you,like
santa,bring
that,be
that,be
he,bring
you,remember
you,be
patrick,be
you,say
we,go
we,go
we,see
you,remember
you,tell
you,do
you,can
you,remember
what,happen
what,happen
you,do
i,have
i,want
you,do
we,go
you,go
you,remember
what,happen
that,be
that,be
it,be
they,fix
us,try
us,try
we,look
we,see
you,do
you,tell
we,look
we,start
i,know
they,be
this,look
those,be
us,go
you,make
you,think
you,make
that,be
you,wanna
you,remember
you,tell
i,show
you,remember
i,think
that,be
that,be
that,be
you,remember
i,go
i,run
you,tell
we,play
you,hear
that,be
you,take
you,make
i,show
i,show
you,make
we,look
what,happen
we,start
we,give
you,wanna
we,give
name,be
you,have
name,be
you,wanna
we,go
we,go
these,be
we,get
you,think
we,follow
it,be
you,tell
that,be
you,do
this,be
you,be
who,be
it,be
shortcake,be
i,see
they,smell
you,smell
they,smell
they,do
you,get
this,be
you,know
we,go
we,go
i,go
you,come
you,can
we,look
we,go
you,think
you,make
you,look
we,do
they,be
you,wanna
name,be
it,be
you,call
you,want
you,think
he,be
what,happen
what,happen
he,do
that,be
what,happen
that,be
you,want
it,put
i,go
you,wanna
i,lose
what,come
it,be
we,do
it,be
i,try
people,try
i,be
i,wanna
you,talk
i,try
name,be
us,try
maya,be
you,be
you,lose
you,say
you,swallow
you,do
it,be
that,be
you,find
it,go
you,go
go,grow
i,see
he,start
she,be
she,be
us,see
you,wanna
we,go
you,wanna
we,see
you,tell
i,have
i,have
i,do
i,make
we,look
we,see
you,make
us,see
what,happen
who,be
he,be
he,be
it,be
that,be
we,go
you,know
you,remember
i,show
that,be
they,come
it,be
you,come
we,do
i,know
you,remember
it,be
i,have
i,get
i,ask
you,remember
we,go
i,go
we,play
you,listen
you,tell
you,look
that,be
that,be
you,wanna
one,finish
you,look
it,be
this,be
it,start
it,go
you,make
that,be
you,start
us,give
you,tell
we,go
that,be
you,think
you,like
i,see
it,be
it,be
i,see
us,see
you,know
andrea,come
that,be
you,tell
story,be
that,be
beginning,be
that,be
that,be
you,tell
that,be
that,be
you,wanna
one,look
you,know
you,know
this,be
story,need
that,be
i,come
i,get
you,listen
us,try
you,look
you,tell
you,get
you,know
you,wanna
they,put
that,be
i,show
it,show
you,see
that,be
that,be
us,see
i,find
i,know
you,be
you,be
you,remember
you,do
you,s
we,go
i,go
we,go
you,tell
i,go
i,put
you,tell
you,wanna
we,give
it,be
what,happen
that,be
that,be
you,be
you,drop
you,drop
i,wanna
you,see
i,see
i,come
i,like
i,do
you,make
that,be
you,wanna
we,keep
santa,see
you,let
he,know
you,want
you,needta
you,write
he,bring
that,be
i,hope
he,bring
he,be
we,get
i,get
you,get
you,do
you,get
you,do
i,forgot
mom,trick
you,do
i,see
what,happen
you,think
mailman,bring
we,be
you,think
he,do
he,put
what,happen
that,be
you,like
i,be
you,land
you,go
i,know
this,be
you,wanna
wanna,put
that,look
abe,look
this,be
that,be
you,wanna
you,wanna
wanna,wait
you,like
that,be
we,wrestle
you,do
us,see
it,be
he,write
you,say
he,write
you,wanna
you,be
you,want
i,be
you,go
i,be
man,snow
it,snow
us,see
we,hafta
you,be
it,be
you,have
abe,put
i,know
that,be
you,have
you,remember
you,do
you,tell
you,do
one,be
i,forget
you,get
you,know
this,be
it,be
container,be
ranger,be
i,think
we,need
i,see
it,be
we,put
you,get
it,be
you,get
dad,fix
i,get
you,bring
you,do
you,do
we,guite
we,do
he,look
it,do
he,do
you,poke
you,poke
you,see
i,guess
we,go
you,see
you,go
you,convince
i,do
mommy,do
they,be
i,see
g_i_joe,have
they,be
they,go
he,move
i,think
it,be
they,do
you,go
frank,go
he,sit
he,sit
that,be
that,be
she,be
we,listen
we,say
i,know
we,listen
this,be
i,put
xxx,be
i,guess
we,go
i,cut
we,eat
you,play
you,play
he,be
he,be
you,be
you,be
you,want
it,be
we,have
you,put
they,get
em,put
i,sit
salad,be
i,have
i,go
i,eat
i,lose
you,tell
you,do
teacher,paint
that,be
you,do
you,know
you,go
it,rain
you,pick
that,be
you,play
we,meet
he,play
he,come
mother,know
he,be
he,call
he,know
frank,do
number,be
you,live
frank,help
he,go
he,call
frank,call
frank,call
he,stay
he,do
i,come
i,say
that,be
they,live
i,say
i,do
they,live
i,say
i,want
i,say
you,play
he,go
he,do
they,live
they,do
he,do
that,be
he,leave
terra,be
terra,live
they,do
that,be
they,play
they,play
they,cause
cleveland,do
they,live
she,say
they,live
who,say
they,apply
they,talk
management,say
rent,say
parking,be
we,have
they,tell
that,be
they,find
they,get
they,do
they,join
she,have
she,be
they,join
they,complain
they,have
they,do
they,use
she,join
they,have
you,know
that,be
you,know
agent,try
it,sound
it,be
they,come
they,think
they,give
you,stop
you,know
i,get
you,see
you,see
you,know
daddy,play
i,be
you,think
it,be
we,be
joshua,come
it,say
it,go
it,take
we,talk
you,mean
you,be
we,be
you,go
i,hear
you,think
geary,be
i,call
they,be
she,may
she,be
i,know
i,use
you,want
that,be
i,know
i,have
i,understand
it,take
you,call
you,ask
we,get
i,give
what,happen
i,explain
you,know
what,happen
they,fin
they,list
he,do
you,want
i,eat
you,eat
frank,have
you,want
i,go
i,cut
i,cut
you,know
everybody,get
he,count
we,reduce
they,say
we,do
he,write
they,check
they,check
we,make
i,know
we,eat
we,be
kerra,be
i,talk
i,know
i,go
i,think
you,like
you,eat
you,drink
you,eat
you,have
you,understand
you,eat
i,cut
you,take
you,do
you,eat
you,buy
i,tell
i,let
you,have
this,be
you,taste
it,be
you,eat
i,cut
you,eat
i,be
you,chew
that,be
what,happen
you,eat
you,eat
you,like
you,go
it,be
you,say
you,be
he,want
that,be
you,want
you,do
you,want
you,want
i,like
we,get
i,go
that,be
they,say
we,pay
i,give
i,have
that,be
we,go
lee,say
he,be
i,be
i,take
lee,say
you,tell
you,know
we,pay
i,be
he,say
you,do
you,want
i,give
you,know
we,go
we,have
i,cut
you,think
you,like
you,want
that,answer
you,will
you,swim
you,wear
you,get
you,know
you,fall
it,keep
it,keep
it,keep
i,get
leo,be
i,be
nothing,happen
daddy,be
piece,be
that,be
i,have
i,have
that,be
i,know
you,want
i,see
piece,be
i,think
i,go
that,be
you,be
frank,be
you,be
you,go
you,know
i,think
you,dive
you,go
you,can
i,think
guard,say
he,could
he,swim
he,go
that,go
he,swim
you,can
i,know
i,tell
you,try
i,stay
i,swim
you,hang
you,hafta
you,swim
we,be
you,hafta
you,want
you,try
you,know
you,do
you,go
you,want
we,be
brad,go
you,know
colette,go
andre,swim
andre,swim
i,see
he,jump
i,see
i,think
mother,tell
she,go
they,let
she,go
that,be
guard,have
jack,go
you,sit
we,be
you,have
you,sit
we,excuse
i,want
you,sit
i,want
we,want
who,be
you,know
you,tell
that,be
he,bump
accident,be
that,be
it,be
michael,push
i,hear
klunk,be
head,hit
it,be
i,believe
i,hear
kathy,do
i,guess
mother,hear
father,know
you,know
that,be
kathy,go
they,do
it,be
they,go
i,know
we,go
you,last
you,want
we,get
he,have
those,be
we,use
you,know
who,take
i,bet
you,go
we,go
you,go
i,read
you,know
name,be
you,wanna
ya,want
i,read
lemme,read
i,know
i,go
i,explain
you,read
you,tell
i,see
you,go
you,go
i,tell
we,go
i,read
we,start
it,be
i,read
i,have
i,read
thing,be
car,be
i,know
us,try
you,do
us,take
lemme,take
it,go
you,start
that,come
i,help
you,put
you,go
that,go
it,do
ya,get
it,go
you,put
you,put
that,go
i,guess
it,do
you,turn
you,be
that,be
i,see
something,miss
that,be
us,see
i,see
i,see
nut,go
it,be
you,know
bolt,go
you,do
hole,go
we,put
i,think
it,catch
it,be
s'it,catch
something,be
you,get
you,hurt
you,know
that,go
that,be
that,be
i,think
something,go
something,go
they,go
i,know
they,go
you,know
they,go
you,put
part,go
these,go
i,know
you,do
we,put
you,get
you,go
you,get
that,come
it,be
we,be
we,get
we,get
that,do
ya,get
that,be
that,be
that,be
that,be
you,do
i,know
steering+wheel,be
piece,go
i,like
i,get
i,get
money,be
i,wanna
you,have
i,want
that,be
i,see
you,spell
you,know
coffee,begin
you,think
that,be
i,have
i,get
i,want
you,know
we,oughta
we,wait
i,buy
i,pay
i,like
i,like
that,be
that,be
that,be
i,want
i,want
i,bet
i,know
you,have
you,open
it,be
you,know
i,want
you,wanna
you,know
i,want
i,know
i,want
i,bet
you,have
i,need
you,have
us,see
i,want
i,guess
that,be
it,be
you,have
i,have
you,do
these,be
you,know
i,wanna
cooky,be
i,pay
i,wanna
wanna,know
these,be
you,have
i,have
you,have
you,have
i,have
i,owe
i,need
i,owe
it,be
it,be
it,be
bath+room,be
you,wait
us,see
we,have
more,have
you,have
that,be
you,have
you,have
i,look
i,want
you,have
it,be
it,spill
it,be
it,say
that,be
that,be
i,want
you,have
i,have
i,use
you,have
you,have
that,be
it,be
it,be
you,know
that,be
that,say
i,have
you,sell
you,sell
that,be
you,know
you,sell
you,have
you,want
you,want
you,know
it,be
those,be
you,ring
you,know
i,want
i,think
i,need
i,think
i,need
i,need
you,have
you,have
that,be
i,have
ya,know
you,have
us,see
you,have
this,be
that,be
you,have
what,be
that,be
it,be
it,be
you,be
you,know
that,be
that,be
you,have
spic,clean
you,have
you,get
i,know
those,be
you,think
you,like
he,let
i,read
xxx,be
that,be
you,wanna
we,be
you,want
i,read
you,have
you,get
you,get
what,be
that,be
one,be
us,see
that,be
i,think
that,be
you,think
we,put
that,be
that,pick
we,see
i,be
that,be
i,get
somebody,tell
you,go
you,come
it,be
you,open
it,be
what,be
that,be
that,be
who,be
it,be
you,know
you,know
that,be
you,do
i,think
i,think
he,be
it,look
you,be
you,say
you,be
we,go
i,guess
sandy,go
you,meet
i,go
we,go
which,be
wife,see
we,start
you,be
us,start
i,read
we,play
we,play
we,play
you,like
you,like
you,like
you,wanna
they,like
they,wanna
you,smooth
that,be
we,go
book,be
i,see
it,say
nothing,be
that,be
book,be
book,say
that,be
we,read
this,be
you,tell
what,be
what,happen
what,happen
i,know
that,be
cat,be
he,do
she,do
that,be
policeman,do
they,get
i,guess
that,be
it,be
cat,go
policeman,come
what,happen
he,fall
i,think
it,look
it,do
that,be
this,be
what,happen
policeman,try
she,get
they,fall
what,happen
you,tell
policeman,fall
they,do
i,know
it,look
you,do
you,fall
i,see
cat,do
they,climb
boy,get
he,put
you,think
he,do
you,think
i,know
she,scold
lady,scold
he,do
i,think
you,think
i,know
i,think
what,happen
i,think
that,be
boy,have
that,be
boy,be
it,be
that,be
it,be
he,stick
i,know
boy,like
you,think
he,lose
i,think
that,be
it,be
she,scold
you,say
she,be
you,like
you,like
it,be
you,be
foot,come
you,stand
you,swim
you,could
you,look
we,miss
they,go
they,be
you,like
i,know
we,read
we,do
you,like
you,want
she,be
she,go
we,put
you,put
i,know
you,get
i,know
xxx,move
you,move
you,sit
you,sit
honey,sit
i,want
you,face
this,remind
you,use
you,do
you,want
you,wanna
we,put
i,know
us,see
we,figure
we,get
we,take
thing,be
i,see
that,be
i,guess
it,be
you,take
that,be
i,bet
that,be
screw,go
that,be
i,know
we,get
that,be
tire,be
you,have
you,change
wanna,take
i,think
you,turn
you,get
this,be
i,know
you,have
i,know
we,try
you,wanna
i,know
we,do
we,can
i,think
we,figure
you,see
they,go
you,be
andrea,be
you,think
we,get
i,use
ya,think
we,get
we,start
we,see
i,think
it,be
i,know
it,go
i,know
you,know
hasta,go
andrea,do
she,get
f,go
he,do
we,go
that,be
wheel,fit
i,think
you,know
we,screw
you,put
it,stay
you,screw
you,do
i,hope
we,forget
we,put
you,need
josh,put
i,think
it,go
who,be
ava,be
i,think
this,fit
us,see
we,need
we,need
that,fit
i,think
fit,do
you,do
one,be
that,fit
they,be
we,need
one,fit
that,yellow
it,be
you,know
that,be
one,go
i,know
we,see
i,put
that,be
so_that,go
that,go
that,go
i,guess
that,go
you,suppose
we,be
you,know
i,see
that,be
thing,go
you,put
you,know
we,get
we,get
we,be
we,go
we,finish
we,look
what,be
you,wanna
what,be
us,clean
i,think
this,go
it,fit
i,think
we,start
that,be
this,be
wheel,go
it,be
that,be
you,be
you,be
we,get
that,be
i,think
you,have
we,go
we,have
you,suppose
those,belong
i,know
they,belong
you,wanna
you,come
you,want
i,put
you,be
you,be
i,figure
you,be
you,put
that,be
it,be
what,be
this,be
you,play
you,stand
you,be
i,know
what,be
what,be
that,be
you,could
it,pretend
that,be
baby,drink
you,do
you,pretend
this,be
i,guess
you,want
milk,be
you,get
this,make
it,come
that,make
it,open
you,put
that,be
i,see
i,come
i,see
you,have
you,have
i,see
i,like
you,have
i,like
i,take
that,be
much,be
cooky,be
that,be
dollar,be
i,get
i,get
that,be
you,see
you,give
those,be
five,make
you,be
you,have
you,have
i,like
you,have
what,be
that,be
i,take
i,think
that,be
i,take
you,wanna
we,make
we,pretend
i,tell
i,pay
we,sit
i,know
i,want
i,have
that,eat
you,be
i,pretend
i,love
they,mean
you,open
we,have
you,love
you,do
i,have
you,pretend
you,make
that,go
glass,be
that,make
i,have
you,go
glass,be
you,be
this,be
it,be
you,put
that,be
that,be
i,come
that,look
all,be
i,leave
i,have
someone,pound
i,be
i,guess
you,say
i,have
you,do
this,be
you,keep
you,say
you,know
it,work
it,be
you,have
it,do
it,work
spark,light
we,see
you,go
you,go
we,see
we,see
they,do
it,go
we,have
frank,go
i,know
frank,see
you,do
ship,be
i,get
we,be
go,come
i,see
i,should
i,wait
she,be
you,say
he,love
you,enjoy
he,like
you,know
that,be
it,be
you,wanna
egg,lie
you,know
egg,be
sun,come
caterpillar,be
he,start
he,eat
he,be
apple,be
he,eat
he,be
pear,be
he,eat
he,be
plum,be
he,eat
he,be
strawberry,be
he,eat
he,be
they,be
what,be
those,be
he,eat
