rank,average_proportion,num_verbs,sd_proportion
1,0.3987724565534675,100,0.16889527882030858
2,0.18508672889476674,100,0.0716115328515425
3,0.10542318988475824,100,0.04589518828752427
4,0.06450190594866304,100,0.02764961022782995
5,0.046345458462461166,100,0.02137819320545623
6,0.03404699471822024,99,0.017687946563108053
7,0.02459955608530723,99,0.014775752437873421
8,0.015556860254502708,99,0.010356936367309987
9,0.010451276122828321,98,0.007222700317066279
10,0.008080863817410532,97,0.0052784424671503015
11,0.006662807193620534,97,0.004167600759221869
12,0.00548834341631302,97,0.0032904898994594116
13,0.004706421760392419,97,0.0026799288489062633
14,0.00433209029210894,97,0.002349832368059946
15,0.004106410540558199,96,0.0021080314139113286
16,0.003880328497898877,96,0.0020118551868717268
17,0.003630392004690622,96,0.001870523077417054
18,0.00345655290000251,95,0.0018285082149995043
19,0.003274497490404426,94,0.0016186148540444799
20,0.00305937130331554,92,0.0014924847415441573
21,0.00290892727002391,92,0.0014846176140948875
22,0.0028271625689297404,92,0.001481923199329055
23,0.002636400644995634,89,0.0014160760627370036
24,0.0025215692612045493,88,0.0013707304567550892
25,0.002438666682694703,87,0.0013588647684211297
26,0.0023793678609609213,86,0.0013403610412067739
27,0.0023536613503257644,85,0.0013507439560803264
28,0.0022413908881053677,81,0.0012885974672043714
29,0.002188669125858371,79,0.0012966414128623427
30,0.0020402151061558677,76,0.0011958333250917878
31,0.001993988887346198,75,0.0011812056636821525
32,0.001987160399871829,75,0.0011854210920105434
33,0.0019780243950605733,74,0.001176471689096737
34,0.0019732980469074203,74,0.0011742788255076696
35,0.0019315042958890092,73,0.0011538698617089844
36,0.0018394802930993763,70,0.0011095601503891507
37,0.0018304160671420244,69,0.0011015542252756413
38,0.0018143481445264539,68,0.001116546053050022
39,0.0018135902335681992,67,0.0011269363736284802
40,0.0017856303975212536,64,0.0011516867751083816
41,0.0017693691980310386,64,0.00115566890326507
42,0.001704272201865067,63,0.0010562000022378846
43,0.0016424114669265242,62,0.0010244669016889747
44,0.0016393873678812324,62,0.0010232013990368089
45,0.0016046032418960364,60,0.0010256562011086452
46,0.0016036905000194391,60,0.0010264880870338982
47,0.0016036905000194391,60,0.0010264880870338982
48,0.0015231625987408154,58,0.000944439202945372
49,0.0014943712170648296,55,0.0009380841263217115
50,0.0014754618804471236,54,0.0009444603179080042
51,0.0014435229657634504,53,0.0009471137530954713
52,0.0014398496487710952,53,0.0009486077985828704
53,0.001408817962412037,51,0.0009341686172689036
54,0.0013443598459242708,50,0.000857844614612095
55,0.0012949719653198995,46,0.000853007427252228
56,0.0012861724443867144,45,0.0008749032737559846
57,0.0012490716856803626,44,0.0008516124820225365
58,0.0012473093674835755,43,0.0008579743000382417
59,0.0011938742905164945,42,0.0008339414214140788
60,0.001187581053074801,42,0.000840671949978954
61,0.0011646523086505745,41,0.0008377141514293132
62,0.0011216660862968743,40,0.000828757816498374
63,0.0010807568880793824,38,0.0008285729396669753
64,0.0010280647426091525,36,0.0008204845284611131
65,0.0010254606573201512,36,0.0008190916263292789
66,0.0010208998393051864,36,0.0008197273587156374
67,0.0009652955144688916,34,0.0008087090974632721
68,0.0009636847935101905,34,0.0008098446489882343
69,0.0009109872811104173,33,0.000760903462277852
70,0.000902048334118373,33,0.0007557868955430234
71,0.0008313896014746538,30,0.0007574705250815568
72,0.0007101627223870987,28,0.0006092169513521045
73,0.000706844476013942,28,0.0006113782638146731
74,0.000706844476013942,28,0.0006113782638146731
75,0.000706844476013942,28,0.0006113782638146731
76,0.000706844476013942,28,0.0006113782638146731
77,0.0006684692767927725,27,0.0005970942137144909
78,0.0006684692767927725,27,0.0005970942137144909
79,0.000664997163074104,27,0.0005940362182470466
80,0.0006629688477927766,27,0.0005951273677745656
81,0.0006629688477927766,27,0.0005951273677745656
82,0.0006629688477927766,27,0.0005951273677745656
83,0.0006594967340741081,27,0.0005925963943310016
84,0.0005937353410443688,26,0.0005055172080610695
85,0.0005793175134107651,25,0.0005049909870448618
86,0.0005986938383743089,24,0.0005062700923103047
87,0.0005986938383743089,24,0.0005062700923103047
88,0.0005947877104408067,24,0.0005031398356861193
89,0.0005947877104408067,24,0.0005031398356861193
90,0.0005947877104408067,24,0.0005031398356861193
91,0.000587363198960051,23,0.000514934221503799
92,0.000587363198960051,23,0.000514934221503799
93,0.000587363198960051,23,0.000514934221503799
94,0.0005832872393772663,23,0.0005124017800581956
95,0.0005832872393772663,23,0.0005124017800581956
96,0.0005809061736122299,23,0.0005137645670193588
97,0.0005003591280277591,22,0.0003466951749930869
98,0.0004900845538165015,21,0.00035787987952115536
99,0.0004900845538165015,21,0.00035787987952115536
100,0.0004756459016047126,19,0.0003321287689971755
101,0.0004756459016047126,19,0.0003321287689971755
102,0.0004756459016047126,19,0.0003321287689971755
103,0.0004756459016047126,19,0.0003321287689971755
104,0.0004707118452676573,19,0.0003270138365476533
105,0.0004707118452676573,19,0.0003270138365476533
106,0.0004707118452676573,19,0.0003270138365476533
107,0.0004707118452676573,19,0.0003270138365476533
108,0.0004707118452676573,19,0.0003270138365476533
109,0.0004707118452676573,19,0.0003270138365476533
110,0.0004707118452676573,19,0.0003270138365476533
111,0.0004707118452676573,19,0.0003270138365476533
112,0.00043574528050468824,18,0.0002977103749039483
113,0.00043574528050468824,18,0.0002977103749039483
114,0.00043270280758269725,18,0.00029973544356872605
115,0.0004275410910022313,18,0.00030332147307500366
116,0.0004187213488914906,18,0.00030412835434926984
117,0.00041351317831348785,18,0.0002988793580439275
118,0.00041351317831348785,18,0.0002988793580439275
119,0.00038213338309841675,17,0.0002758254869129635
120,0.00037798971379637635,17,0.000279061980472797
121,0.00037798971379637635,17,0.000279061980472797
122,0.00038227021451743977,16,0.00028763699952304855
123,0.00038227021451743977,16,0.00028763699952304855
124,0.00038227021451743977,16,0.00028763699952304855
125,0.0003816315934998981,15,0.0002977208389925946
126,0.0003816315934998981,15,0.0002977208389925946
127,0.0003816315934998981,15,0.0002977208389925946
128,0.0003816315934998981,15,0.0002977208389925946
129,0.00036196591011740056,15,0.00027060732975969906
130,0.00036196591011740056,15,0.00027060732975969906
131,0.00036196591011740056,15,0.00027060732975969906
132,0.00037455625931467077,14,0.000276225664346063
133,0.00037455625931467077,14,0.000276225664346063
134,0.00037455625931467077,14,0.000276225664346063
135,0.0003678600400000958,14,0.0002699368459935143
136,0.0003678600400000958,14,0.0002699368459935143
137,0.0003678600400000958,14,0.0002699368459935143
138,0.0003678600400000958,14,0.0002699368459935143
139,0.0003678600400000958,14,0.0002699368459935143
140,0.0003678600400000958,14,0.0002699368459935143
141,0.0003678600400000958,14,0.0002699368459935143
142,0.0003678600400000958,14,0.0002699368459935143
143,0.0003639482891003931,14,0.00027264230924866576
144,0.0003639482891003931,14,0.00027264230924866576
145,0.0003639482891003931,14,0.00027264230924866576
146,0.0003639482891003931,14,0.00027264230924866576
147,0.0003639482891003931,14,0.00027264230924866576
148,0.0003639482891003931,14,0.00027264230924866576
149,0.0003639482891003931,14,0.00027264230924866576
150,0.0003586154609888059,13,0.0002898099700406563
151,0.0003586154609888059,13,0.0002898099700406563
152,0.0003586154609888059,13,0.0002898099700406563
153,0.0003586154609888059,13,0.0002898099700406563
154,0.0003586154609888059,13,0.0002898099700406563
155,0.0003586154609888059,13,0.0002898099700406563
156,0.00035140414788080204,13,0.00028544795757104707
157,0.00035140414788080204,13,0.00028544795757104707
158,0.00035140414788080204,13,0.00028544795757104707
159,0.00035140414788080204,13,0.00028544795757104707
160,0.00033810564325649316,12,0.00029390440663588626
161,0.00033810564325649316,12,0.00029390440663588626
162,0.00033810564325649316,12,0.00029390440663588626
163,0.00033810564325649316,12,0.00029390440663588626
164,0.00035121764769649797,11,0.00030454617834780576
165,0.00035121764769649797,11,0.00030454617834780576
166,0.00035121764769649797,11,0.00030454617834780576
167,0.00035121764769649797,11,0.00030454617834780576
168,0.00035121764769649797,11,0.00030454617834780576
169,0.00035121764769649797,11,0.00030454617834780576
170,0.00035121764769649797,11,0.00030454617834780576
171,0.0002719229364936077,10,0.00016187859399358537
172,0.0002719229364936077,10,0.00016187859399358537
173,0.0002719229364936077,10,0.00016187859399358537
174,0.0002719229364936077,10,0.00016187859399358537
175,0.00025604740069427444,10,0.00016467153891422422
176,0.00025604740069427444,10,0.00016467153891422422
177,0.00025604740069427444,10,0.00016467153891422422
178,0.0002709865195781606,9,0.00016731874035168264
179,0.0002709865195781606,9,0.00016731874035168264
180,0.0002709865195781606,9,0.00016731874035168264
181,0.0002709865195781606,9,0.00016731874035168264
182,0.0002709865195781606,9,0.00016731874035168264
183,0.0002709865195781606,9,0.00016731874035168264
184,0.0002709865195781606,9,0.00016731874035168264
185,0.0002709865195781606,9,0.00016731874035168264
186,0.0002709865195781606,9,0.00016731874035168264
187,0.0002709865195781606,9,0.00016731874035168264
188,0.0002709865195781606,9,0.00016731874035168264
189,0.0002606630864172286,9,0.00017587752286189577
190,0.0002606630864172286,9,0.00017587752286189577
191,0.0002606630864172286,9,0.00017587752286189577
192,0.0002606630864172286,9,0.00017587752286189577
193,0.00025024674526122304,9,0.0001644167363214195
194,0.00025024674526122304,9,0.0001644167363214195
195,0.00023803419941400463,8,0.00017134942310279637
196,0.00023803419941400463,8,0.00017134942310279637
197,0.00023803419941400463,8,0.00017134942310279637
198,0.00023803419941400463,8,0.00017134942310279637
199,0.00023803419941400463,8,0.00017134942310279637
200,0.00023803419941400463,8,0.00017134942310279637
201,0.00022922890214716892,8,0.0001787069075970788
202,0.00022238333807268916,8,0.00018255710526495248
203,0.00022238333807268916,8,0.00018255710526495248
204,0.00022238333807268916,8,0.00018255710526495248
205,0.00022238333807268916,8,0.00018255710526495248
206,0.00022238333807268916,8,0.00018255710526495248
207,0.00022238333807268916,8,0.00018255710526495248
208,0.00022238333807268916,8,0.00018255710526495248
209,0.00022238333807268916,8,0.00018255710526495248
210,0.00018551018173050627,8,0.0001149927665640835
211,0.00018551018173050627,8,0.0001149927665640835
212,0.00018551018173050627,8,0.0001149927665640835
