rank,average_proportion,num_verbs,sd_proportion
1,0.4633835500151673,100,0.1893805570914095
2,0.1777649198143717,100,0.07532431477202654
3,0.09649554700186483,98,0.042867122425482636
4,0.06271496393259944,97,0.030464817526305178
5,0.0412111261285553,97,0.020231753526265626
6,0.032440039066678104,93,0.017039387979182464
7,0.025370234380411198,92,0.014336423459172007
8,0.021753467054325393,87,0.012202270902234224
9,0.01894190786587534,80,0.010937779089240134
10,0.016306332787867986,72,0.01008589287705981
11,0.014689322735641362,67,0.009323448585084557
12,0.013927036082635014,66,0.009252754283334755
13,0.012192552244919618,58,0.008135341180564843
14,0.011051539867992857,51,0.007521303291879721
15,0.010215566139164134,46,0.007651343587289945
16,0.00912769328436802,42,0.00731163811736827
17,0.008578933354927262,39,0.007566448354084686
18,0.0067175819020607085,33,0.006146648553866884
19,0.006523961179713164,32,0.006246401939849777
20,0.005337719713565413,27,0.0054754312217439975
21,0.005037586195044393,24,0.005284271125800284
22,0.005024294723000053,23,0.005246796295182599
23,0.004985493562804573,23,0.00527201342982561
24,0.0041040717911577694,21,0.003987312430708933
25,0.0034669042275825472,20,0.0029419061976195845
26,0.0034442124104530265,19,0.003061360018177934
27,0.0032178466003403502,18,0.002982005510906318
28,0.0029071443283975647,17,0.0028660097528077056
29,0.002353546731275354,16,0.0017900515630614668
30,0.002394040511107992,15,0.0017725390907860853
31,0.002370119927445751,15,0.001793883087830958
32,0.0023089994614338112,14,0.001845321153464883
33,0.0020592492116835617,14,0.001326206815536838
34,0.002132089794638748,13,0.0013523802869939143
35,0.0018174387469934309,12,0.0012031608641882114
36,0.0018174387469934309,12,0.0012031608641882114
37,0.0017459180270231365,11,0.0012348420364332526
38,0.0015555463260758153,10,0.0011186199956520248
39,0.001654556825946181,9,0.0011390521901146944
40,0.0015835986514116758,8,0.0011962438017182467
41,0.0015835986514116758,8,0.0011962438017182467
42,0.0015835986514116758,8,0.0011962438017182467
43,0.0015835986514116758,8,0.0011962438017182467
44,0.0015835986514116758,8,0.0011962438017182467
45,0.0015835986514116758,8,0.0011962438017182467
46,0.0012738638843818307,7,0.001138221432296305
47,0.0012738638843818307,7,0.001138221432296305
48,0.0012738638843818307,7,0.001138221432296305
49,0.0012738638843818307,7,0.001138221432296305
50,0.0012738638843818307,7,0.001138221432296305
51,0.001222605490819885,7,0.0011749334785444172
52,0.001222605490819885,7,0.0011749334785444172
53,0.001222605490819885,7,0.0011749334785444172
54,0.001222605490819885,7,0.0011749334785444172
55,0.001222605490819885,7,0.0011749334785444172
56,0.001222605490819885,7,0.0011749334785444172
57,0.001222605490819885,7,0.0011749334785444172
58,0.001222605490819885,7,0.0011749334785444172
59,0.001222605490819885,7,0.0011749334785444172
60,0.001222605490819885,7,0.0011749334785444172
61,0.0011199782330202134,7,0.0011094500093575806
62,0.0011199782330202134,7,0.0011094500093575806
63,0.0011199782330202134,7,0.0011094500093575806
64,0.0011199782330202134,7,0.0011094500093575806
65,0.0011199782330202134,7,0.0011094500093575806
66,0.0011199782330202134,7,0.0011094500093575806
67,0.0011199782330202134,7,0.0011094500093575806
68,0.0011199782330202134,7,0.0011094500093575806
69,0.0011199782330202134,7,0.0011094500093575806
70,0.0011199782330202134,7,0.0011094500093575806
71,0.0011920937346289661,6,0.0011972342148088959
72,0.0011920937346289661,6,0.0011972342148088959
73,0.0007312117822540601,5,0.0004456690489584765
74,0.0007312117822540601,5,0.0004456690489584765
75,0.0007312117822540601,5,0.0004456690489584765
76,0.0007312117822540601,5,0.0004456690489584765
77,0.0007312117822540601,5,0.0004456690489584765
78,0.0007312117822540601,5,0.0004456690489584765
79,0.0007312117822540601,5,0.0004456690489584765
80,0.0007312117822540601,5,0.0004456690489584765
81,0.0006895982107619198,4,0.000503272563048289
82,0.0006895982107619198,4,0.000503272563048289
83,0.0006895982107619198,4,0.000503272563048289
84,0.0006895982107619198,4,0.000503272563048289
85,0.0006895982107619198,4,0.000503272563048289
86,0.0006895982107619198,4,0.000503272563048289
87,0.0006895982107619198,4,0.000503272563048289
88,0.0006895982107619198,4,0.000503272563048289
89,0.0006895982107619198,4,0.000503272563048289
90,0.0006895982107619198,4,0.000503272563048289
91,0.0006895982107619198,4,0.000503272563048289
92,0.0006895982107619198,4,0.000503272563048289
93,0.0006895982107619198,4,0.000503272563048289
94,0.0006895982107619198,4,0.000503272563048289
95,0.0006895982107619198,4,0.000503272563048289
96,0.0006895982107619198,4,0.000503272563048289
97,0.0005100005096124945,4,0.00015639103094927716
98,0.0005100005096124945,4,0.00015639103094927716
99,0.0005100005096124945,4,0.00015639103094927716
100,0.0005021280362958483,3,0.0001905659382611142
101,0.0005021280362958483,3,0.0001905659382611142
102,0.0005021280362958483,3,0.0001905659382611142
103,0.0005021280362958483,3,0.0001905659382611142
104,0.0005021280362958483,3,0.0001905659382611142
105,0.0005021280362958483,3,0.0001905659382611142
106,0.0005021280362958483,3,0.0001905659382611142
107,0.0005021280362958483,3,0.0001905659382611142
108,0.0005385997797656607,2,0.0002542629057104294
109,0.0005385997797656607,2,0.0002542629057104294
110,0.0005385997797656607,2,0.0002542629057104294
111,0.0005385997797656607,2,0.0002542629057104294
112,0.0005385997797656607,2,0.0002542629057104294
113,0.0005385997797656607,2,0.0002542629057104294
114,0.0005385997797656607,2,0.0002542629057104294
115,0.0005385997797656607,2,0.0002542629057104294
116,0.0005385997797656607,2,0.0002542629057104294
117,0.0005385997797656607,2,0.0002542629057104294
118,0.0005385997797656607,2,0.0002542629057104294
119,0.0005385997797656607,2,0.0002542629057104294
120,0.0005385997797656607,2,0.0002542629057104294
121,0.0005385997797656607,2,0.0002542629057104294
122,0.0005385997797656607,2,0.0002542629057104294
123,0.0005385997797656607,2,0.0002542629057104294
124,0.0007183908045977011,1,
125,0.0007183908045977011,1,
126,0.0007183908045977011,1,
127,0.0007183908045977011,1,
128,0.0007183908045977011,1,
129,0.0007183908045977011,1,
130,0.0007183908045977011,1,
131,0.0007183908045977011,1,
132,0.0007183908045977011,1,
133,0.0007183908045977011,1,
134,0.0007183908045977011,1,
135,0.0007183908045977011,1,
136,0.0007183908045977011,1,
137,0.0007183908045977011,1,
138,0.0007183908045977011,1,
139,0.0007183908045977011,1,
140,0.0007183908045977011,1,
141,0.0007183908045977011,1,
142,0.0007183908045977011,1,
143,0.0007183908045977011,1,
144,0.0007183908045977011,1,
145,0.0007183908045977011,1,
146,0.0007183908045977011,1,
147,0.0007183908045977011,1,
148,0.0007183908045977011,1,
149,0.0007183908045977011,1,
150,0.0007183908045977011,1,
151,0.0007183908045977011,1,
152,0.0007183908045977011,1,
153,0.0007183908045977011,1,
154,0.0007183908045977011,1,
155,0.0007183908045977011,1,
156,0.0007183908045977011,1,
157,0.0007183908045977011,1,
158,0.0007183908045977011,1,
159,0.0007183908045977011,1,
160,0.0007183908045977011,1,
161,0.0007183908045977011,1,
162,0.0007183908045977011,1,
163,0.0007183908045977011,1,
164,0.0007183908045977011,1,
165,0.0007183908045977011,1,
166,0.0007183908045977011,1,
167,0.0007183908045977011,1,
168,0.0007183908045977011,1,
169,0.0007183908045977011,1,
170,0.0007183908045977011,1,
171,0.0007183908045977011,1,
172,0.0007183908045977011,1,
173,0.0007183908045977011,1,
174,0.0007183908045977011,1,
175,0.0007183908045977011,1,
176,0.0007183908045977011,1,
177,0.0007183908045977011,1,
178,0.0007183908045977011,1,
179,0.0007183908045977011,1,
180,0.0007183908045977011,1,
181,0.0007183908045977011,1,
182,0.0007183908045977011,1,
183,0.0007183908045977011,1,
184,0.0007183908045977011,1,
185,0.0007183908045977011,1,
186,0.0007183908045977011,1,
