rank,verb,frequency
1,do,2962
2,go,2710
3,have,1941
4,know,1738
5,think,1401
6,get,1380
7,die,1244
8,see,1135
9,like,1069
10,happen,812
11,want,808
12,say,736
13,play,729
14,wanna,696
15,tell,580
16,make,566
17,ist,565
18,look,550
19,put,528
20,come,501
21,take,404
22,den,363
23,gell,361
24,remember,355
25,mit,310
26,can,277
27,eat,238
28,find,234
29,und,232
30,nur,214
31,m,162
32,siapa,160
33,read,155
34,need,153
35,live,146
36,give,144
37,ask,141
38,help,138
39,talk,136
40,alle,136
41,watch,134
42,mean,131
43,fall,126
44,sound,123
45,start,121
46,show,121
47,walk,119
48,apa,119
49,dulu,117
50,try,115
51,use,112
52,hear,111
53,win,108
54,call,101
55,ihr,99
56,drive,98
57,un,96
58,hold,95
59,pick,94
60,sit,94
61,bring,93
62,etwa,93
63,aja,92
64,fix,91
65,turn,90
66,hafta,89
67,learn,88
68,finish,85
69,run,83
70,catch,76
71,geht,75
72,grow,72
73,write,72
74,draw,72
75,bet,70
76,schon,68
77,leave,67
78,work,66
79,guess,65
80,wear,64
81,meet,64
82,jump,61
83,hurt,60
84,paint,59
85,wish,58
86,guck,58
87,break,57
88,open,55
89,fight,54
90,will,53
91,let,52
92,move,51
93,love,51
94,sew,51
95,kalo,51
96,buy,49
97,sleep,49
98,sing,49
99,needta,47
100,andere,47
